case,case_order,round,order,mode,warmup,span_id,span,ticks,thread_cycles,count,frequency,positive_colliders,negative_colliders,build_positive_first,activate_positive_first,published,validated,cleaned
box,0,0,3,0,0,7,SetActive-,93,19953,1,10000000,1,1,1,0,1,1,1
box,0,0,3,0,0,8,BuildSide+,214,44974,1,10000000,1,1,1,0,1,1,1
box,0,0,3,0,0,9,BuildSide-,85,17768,1,10000000,1,1,1,0,1,1,1
box,0,0,3,0,0,10,newRoot+,52,11332,1,10000000,1,1,1,0,1,1,1
box,0,0,3,0,0,11,newRoot-,21,4648,1,10000000,1,1,1,0,1,1,1
box,0,1,0,3,0,0,buildtotal,459,97267,1,10000000,1,1,0,1,1,1,1
box,0,1,0,3,0,1,objects+,70,15053,1,10000000,1,1,0,1,1,1,1
box,0,1,0,3,0,2,objects-,172,36353,1,10000000,1,1,0,1,1,1,1
box,0,1,0,3,0,3,colliders+,10,2469,1,10000000,1,1,0,1,1,1,1
box,0,1,0,3,0,4,colliders-,18,4047,1,10000000,1,1,0,1,1,1,1
box,0,1,0,3,0,5,publishtotal,391,82296,1,10000000,1,1,0,1,1,1,1
box,0,1,0,3,0,6,SetActive+,222,47196,1,10000000,1,1,0,1,1,1,1
box,0,1,0,3,0,7,SetActive-,33,7239,1,10000000,1,1,0,1,1,1,1
box,0,1,0,3,0,8,BuildSide+,87,18381,1,10000000,1,1,0,1,1,1,1
box,0,1,0,3,0,9,BuildSide-,202,42528,1,10000000,1,1,0,1,1,1,1
box,0,1,0,3,0,10,newRoot+,19,4457,1,10000000,1,1,0,1,1,1,1
box,0,1,0,3,0,11,newRoot-,53,12269,1,10000000,1,1,0,1,1,1,1
box,0,1,1,0,0,0,buildtotal,494,104542,1,10000000,1,1,1,0,1,1,1
box,0,1,1,0,0,1,objects+,180,38083,1,10000000,1,1,1,0,1,1,1
box,0,1,1,0,0,2,objects-,74,15862,1,10000000,1,1,1,0,1,1,1
box,0,1,1,0,0,3,colliders+,23,5259,1,10000000,1,1,1,0,1,1,1
box,0,1,1,0,0,4,colliders-,8,2047,1,10000000,1,1,1,0,1,1,1
box,0,1,1,0,0,5,publishtotal,403,85116,1,10000000,1,1,1,0,1,1,1
box,0,1,1,0,0,6,SetActive+,166,35286,1,10000000,1,1,1,0,1,1,1
box,0,1,1,0,0,7,SetActive-,107,22941,1,10000000,1,1,1,0,1,1,1
box,0,1,1,0,0,8,BuildSide+,215,45508,1,10000000,1,1,1,0,1,1,1
box,0,1,1,0,0,9,BuildSide-,89,18782,1,10000000,1,1,1,0,1,1,1
box,0,1,1,0,0,10,newRoot+,44,9737,1,10000000,1,1,1,0,1,1,1
box,0,1,1,0,0,11,newRoot-,26,5787,1,10000000,1,1,1,0,1,1,1
box,0,1,2,2,0,0,buildtotal,504,106251,1,10000000,1,1,1,1,1,1,1
box,0,1,2,2,0,1,objects+,184,39215,1,10000000,1,1,1,1,1,1,1
box,0,1,2,2,0,2,objects-,103,22047,1,10000000,1,1,1,1,1,1,1
box,0,1,2,2,0,3,colliders+,25,5765,1,10000000,1,1,1,1,1,1,1
box,0,1,2,2,0,4,colliders-,16,3579,1,10000000,1,1,1,1,1,1,1
box,0,1,2,2,0,5,publishtotal,351,73868,1,10000000,1,1,1,1,1,1,1
box,0,1,2,2,0,6,SetActive+,187,39906,1,10000000,1,1,1,1,1,1,1
box,0,1,2,2,0,7,SetActive-,31,6757,1,10000000,1,1,1,1,1,1,1
box,0,1,2,2,0,8,BuildSide+,224,47031,1,10000000,1,1,1,1,1,1,1
box,0,1,2,2,0,9,BuildSide-,127,26719,1,10000000,1,1,1,1,1,1,1
box,0,1,2,2,0,10,newRoot+,51,11061,1,10000000,1,1,1,1,1,1,1
box,0,1,2,2,0,11,newRoot-,25,5766,1,10000000,1,1,1,1,1,1,1
box,0,1,3,1,0,0,buildtotal,530,112213,1,10000000,1,1,0,0,1,1,1
box,0,1,3,1,0,1,objects+,73,15495,1,10000000,1,1,0,0,1,1,1
box,0,1,3,1,0,2,objects-,217,46126,1,10000000,1,1,0,0,1,1,1
box,0,1,3,1,0,3,colliders+,9,2310,1,10000000,1,1,0,0,1,1,1
box,0,1,3,1,0,4,colliders-,25,5639,1,10000000,1,1,0,0,1,1,1
box,0,1,3,1,0,5,publishtotal,417,88006,1,10000000,1,1,0,0,1,1,1
box,0,1,3,1,0,6,SetActive+,150,31971,1,10000000,1,1,0,0,1,1,1
box,0,1,3,1,0,7,SetActive-,113,24265,1,10000000,1,1,0,0,1,1,1
box,0,1,3,1,0,8,BuildSide+,89,18677,1,10000000,1,1,0,0,1,1,1
box,0,1,3,1,0,9,BuildSide-,256,54092,1,10000000,1,1,0,0,1,1,1
box,0,1,3,1,0,10,newRoot+,22,5015,1,10000000,1,1,0,0,1,1,1
box,0,1,3,1,0,11,newRoot-,84,18191,1,10000000,1,1,0,0,1,1,1
box,0,2,0,0,0,0,buildtotal,469,99483,1,10000000,1,1,1,0,1,1,1
box,0,2,0,0,0,1,objects+,167,35438,1,10000000,1,1,1,0,1,1,1
box,0,2,0,0,0,2,objects-,79,16766,1,10000000,1,1,1,0,1,1,1
box,0,2,0,0,0,3,colliders+,19,4347,1,10000000,1,1,1,0,1,1,1
box,0,2,0,0,0,4,colliders-,8,2062,1,10000000,1,1,1,0,1,1,1
box,0,2,0,0,0,5,publishtotal,374,78765,1,10000000,1,1,1,0,1,1,1
box,0,2,0,0,0,6,SetActive+,151,32154,1,10000000,1,1,1,0,1,1,1
box,0,2,0,0,0,7,SetActive-,87,18775,1,10000000,1,1,1,0,1,1,1
box,0,2,0,0,0,8,BuildSide+,201,42297,1,10000000,1,1,1,0,1,1,1
box,0,2,0,0,0,9,BuildSide-,93,19671,1,10000000,1,1,1,0,1,1,1
box,0,2,0,0,0,10,newRoot+,50,10962,1,10000000,1,1,1,0,1,1,1
box,0,2,0,0,0,11,newRoot-,20,4318,1,10000000,1,1,1,0,1,1,1
box,0,2,1,1,0,0,buildtotal,441,93035,1,10000000,1,1,0,0,1,1,1
box,0,2,1,1,0,1,objects+,77,16337,1,10000000,1,1,0,0,1,1,1
box,0,2,1,1,0,2,objects-,168,35666,1,10000000,1,1,0,0,1,1,1
box,0,2,1,1,0,3,colliders+,14,3269,1,10000000,1,1,0,0,1,1,1
box,0,2,1,1,0,4,colliders-,20,4449,1,10000000,1,1,0,0,1,1,1
box,0,2,1,1,0,5,publishtotal,349,73529,1,10000000,1,1,0,0,1,1,1
box,0,2,1,1,0,6,SetActive+,126,26748,1,10000000,1,1,0,0,1,1,1
box,0,2,1,1,0,7,SetActive-,92,19873,1,10000000,1,1,0,0,1,1,1
box,0,2,1,1,0,8,BuildSide+,97,20508,1,10000000,1,1,0,0,1,1,1
box,0,2,1,1,0,9,BuildSide-,199,41984,1,10000000,1,1,0,0,1,1,1
box,0,2,1,1,0,10,newRoot+,25,5633,1,10000000,1,1,0,0,1,1,1
box,0,2,1,1,0,11,newRoot-,51,11290,1,10000000,1,1,0,0,1,1,1
box,0,2,2,3,0,0,buildtotal,490,104145,1,10000000,1,1,0,1,1,1,1
box,0,2,2,3,0,1,objects+,68,14611,1,10000000,1,1,0,1,1,1,1
box,0,2,2,3,0,2,objects-,195,41283,1,10000000,1,1,0,1,1,1,1
box,0,2,2,3,0,3,colliders+,10,2445,1,10000000,1,1,0,1,1,1,1
box,0,2,2,3,0,4,colliders-,18,4111,1,10000000,1,1,0,1,1,1,1
box,0,2,2,3,0,5,publishtotal,431,91025,1,10000000,1,1,0,1,1,1,1
box,0,2,2,3,0,6,SetActive+,233,49706,1,10000000,1,1,0,1,1,1,1
box,0,2,2,3,0,7,SetActive-,37,8150,1,10000000,1,1,0,1,1,1,1
box,0,2,2,3,0,8,BuildSide+,86,17949,1,10000000,1,1,0,1,1,1,1
box,0,2,2,3,0,9,BuildSide-,227,47735,1,10000000,1,1,0,1,1,1,1
box,0,2,2,3,0,10,newRoot+,18,4072,1,10000000,1,1,0,1,1,1,1
box,0,2,2,3,0,11,newRoot-,52,11406,1,10000000,1,1,0,1,1,1,1
box,0,2,3,2,0,0,buildtotal,452,96481,1,10000000,1,1,1,1,1,1,1
box,0,2,3,2,0,1,objects+,163,34695,1,10000000,1,1,1,1,1,1,1
box,0,2,3,2,0,2,objects-,73,15560,1,10000000,1,1,1,1,1,1,1
box,0,2,3,2,0,3,colliders+,20,4514,1,10000000,1,1,1,1,1,1,1
box,0,2,3,2,0,4,colliders-,9,2198,1,10000000,1,1,1,1,1,1,1
box,0,2,3,2,0,5,publishtotal,348,73444,1,10000000,1,1,1,1,1,1,1
box,0,2,3,2,0,6,SetActive+,183,38954,1,10000000,1,1,1,1,1,1,1
box,0,2,3,2,0,7,SetActive-,31,6936,1,10000000,1,1,1,1,1,1,1
box,0,2,3,2,0,8,BuildSide+,196,41212,1,10000000,1,1,1,1,1,1,1
box,0,2,3,2,0,9,BuildSide-,88,18613,1,10000000,1,1,1,1,1,1,1
box,0,2,3,2,0,10,newRoot+,52,11235,1,10000000,1,1,1,1,1,1,1
box,0,2,3,2,0,11,newRoot-,22,4855,1,10000000,1,1,1,1,1,1,1
box,0,3,0,1,0,0,buildtotal,502,106640,1,10000000,1,1,0,0,1,1,1
box,0,3,0,1,0,1,objects+,83,17653,1,10000000,1,1,0,0,1,1,1
box,0,3,0,1,0,2,objects-,187,39536,1,10000000,1,1,0,0,1,1,1
box,0,3,0,1,0,3,colliders+,9,2202,1,10000000,1,1,0,0,1,1,1
box,0,3,0,1,0,4,colliders-,22,4993,1,10000000,1,1,0,0,1,1,1
box,0,3,0,1,0,5,publishtotal,1068,173315,1,10000000,1,1,0,0,1,1,1
box,0,3,0,1,0,6,SetActive+,568,90473,1,10000000,1,1,0,0,1,1,1
box,0,3,0,1,0,7,SetActive-,110,23876,1,10000000,1,1,0,0,1,1,1
box,0,3,0,1,0,8,BuildSide+,98,20725,1,10000000,1,1,0,0,1,1,1
box,0,3,0,1,0,9,BuildSide-,226,47557,1,10000000,1,1,0,0,1,1,1
box,0,3,0,1,0,10,newRoot+,25,5514,1,10000000,1,1,0,0,1,1,1
box,0,3,0,1,0,11,newRoot-,52,11322,1,10000000,1,1,0,0,1,1,1
box,0,3,1,2,0,0,buildtotal,445,94396,1,10000000,1,1,1,1,1,1,1
box,0,3,1,2,0,1,objects+,168,35757,1,10000000,1,1,1,1,1,1,1
box,0,3,1,2,0,2,objects-,72,15381,1,10000000,1,1,1,1,1,1,1
box,0,3,1,2,0,3,colliders+,20,4616,1,10000000,1,1,1,1,1,1,1
box,0,3,1,2,0,4,colliders-,9,2118,1,10000000,1,1,1,1,1,1,1
box,0,3,1,2,0,5,publishtotal,363,76430,1,10000000,1,1,1,1,1,1,1
box,0,3,1,2,0,6,SetActive+,200,42541,1,10000000,1,1,1,1,1,1,1
box,0,3,1,2,0,7,SetActive-,31,6786,1,10000000,1,1,1,1,1,1,1
box,0,3,1,2,0,8,BuildSide+,201,42277,1,10000000,1,1,1,1,1,1,1
box,0,3,1,2,0,9,BuildSide-,88,18348,1,10000000,1,1,1,1,1,1,1
box,0,3,1,2,0,10,newRoot+,52,11309,1,10000000,1,1,1,1,1,1,1
box,0,3,1,2,0,11,newRoot-,25,5396,1,10000000,1,1,1,1,1,1,1
box,0,3,2,0,0,0,buildtotal,436,92313,1,10000000,1,1,1,0,1,1,1
box,0,3,2,0,0,1,objects+,161,34269,1,10000000,1,1,1,0,1,1,1
box,0,3,2,0,0,2,objects-,70,14959,1,10000000,1,1,1,0,1,1,1
box,0,3,2,0,0,3,colliders+,19,4176,1,10000000,1,1,1,0,1,1,1
box,0,3,2,0,0,4,colliders-,9,2217,1,10000000,1,1,1,0,1,1,1
box,0,3,2,0,0,5,publishtotal,341,71976,1,10000000,1,1,1,0,1,1,1
box,0,3,2,0,0,6,SetActive+,133,28488,1,10000000,1,1,1,0,1,1,1
box,0,3,2,0,0,7,SetActive-,93,19895,1,10000000,1,1,1,0,1,1,1
box,0,3,2,0,0,8,BuildSide+,197,41445,1,10000000,1,1,1,0,1,1,1
box,0,3,2,0,0,9,BuildSide-,86,18034,1,10000000,1,1,1,0,1,1,1
box,0,3,2,0,0,10,newRoot+,43,9458,1,10000000,1,1,1,0,1,1,1
box,0,3,2,0,0,11,newRoot-,20,4379,1,10000000,1,1,1,0,1,1,1
box,0,3,3,3,0,0,buildtotal,417,88336,1,10000000,1,1,0,1,1,1,1
box,0,3,3,3,0,1,objects+,68,14608,1,10000000,1,1,0,1,1,1,1
box,0,3,3,3,0,2,objects-,156,33171,1,10000000,1,1,0,1,1,1,1
box,0,3,3,3,0,3,colliders+,10,2350,1,10000000,1,1,0,1,1,1,1
box,0,3,3,3,0,4,colliders-,18,4155,1,10000000,1,1,0,1,1,1,1
box,0,3,3,3,0,5,publishtotal,316,66633,1,10000000,1,1,0,1,1,1,1
box,0,3,3,3,0,6,SetActive+,168,35907,1,10000000,1,1,0,1,1,1,1
box,0,3,3,3,0,7,SetActive-,31,6964,1,10000000,1,1,0,1,1,1,1
box,0,3,3,3,0,8,BuildSide+,85,17782,1,10000000,1,1,0,1,1,1,1
box,0,3,3,3,0,9,BuildSide-,187,39219,1,10000000,1,1,0,1,1,1,1
box,0,3,3,3,0,10,newRoot+,21,4608,1,10000000,1,1,0,1,1,1,1
box,0,3,3,3,0,11,newRoot-,39,8613,1,10000000,1,1,0,1,1,1,1
box,0,4,0,2,0,0,buildtotal,417,88407,1,10000000,1,1,1,1,1,1,1
box,0,4,0,2,0,1,objects+,158,33578,1,10000000,1,1,1,1,1,1,1
box,0,4,0,2,0,2,objects-,72,15292,1,10000000,1,1,1,1,1,1,1
box,0,4,0,2,0,3,colliders+,18,4089,1,10000000,1,1,1,1,1,1,1
box,0,4,0,2,0,4,colliders-,8,2050,1,10000000,1,1,1,1,1,1,1
box,0,4,0,2,0,5,publishtotal,342,71949,1,10000000,1,1,1,1,1,1,1
box,0,4,0,2,0,6,SetActive+,176,37611,1,10000000,1,1,1,1,1,1,1
box,0,4,0,2,0,7,SetActive-,31,6773,1,10000000,1,1,1,1,1,1,1
box,0,4,0,2,0,8,BuildSide+,188,39555,1,10000000,1,1,1,1,1,1,1
box,0,4,0,2,0,9,BuildSide-,87,18220,1,10000000,1,1,1,1,1,1,1
box,0,4,0,2,0,10,newRoot+,48,10460,1,10000000,1,1,1,1,1,1,1
box,0,4,0,2,0,11,newRoot-,21,4687,1,10000000,1,1,1,1,1,1,1
box,0,4,1,3,0,0,buildtotal,536,115351,1,10000000,1,1,0,1,1,1,1
box,0,4,1,3,0,1,objects+,79,16738,1,10000000,1,1,0,1,1,1,1
box,0,4,1,3,0,2,objects-,220,46894,1,10000000,1,1,0,1,1,1,1
box,0,4,1,3,0,3,colliders+,9,2288,1,10000000,1,1,0,1,1,1,1
box,0,4,1,3,0,4,colliders-,27,6130,1,10000000,1,1,0,1,1,1,1
box,0,4,1,3,0,5,publishtotal,415,87358,1,10000000,1,1,0,1,1,1,1
box,0,4,1,3,0,6,SetActive+,216,45930,1,10000000,1,1,0,1,1,1,1
box,0,4,1,3,0,7,SetActive-,31,6805,1,10000000,1,1,0,1,1,1,1
box,0,4,1,3,0,8,BuildSide+,94,19863,1,10000000,1,1,0,1,1,1,1
box,0,4,1,3,0,9,BuildSide-,261,55086,1,10000000,1,1,0,1,1,1,1
box,0,4,1,3,0,10,newRoot+,22,5040,1,10000000,1,1,0,1,1,1,1
box,0,4,1,3,0,11,newRoot-,74,15976,1,10000000,1,1,0,1,1,1,1
box,0,4,2,1,0,0,buildtotal,480,101599,1,10000000,1,1,0,0,1,1,1
box,0,4,2,1,0,1,objects+,84,17926,1,10000000,1,1,0,0,1,1,1
box,0,4,2,1,0,2,objects-,173,36721,1,10000000,1,1,0,0,1,1,1
box,0,4,2,1,0,3,colliders+,13,3010,1,10000000,1,1,0,0,1,1,1
box,0,4,2,1,0,4,colliders-,19,4363,1,10000000,1,1,0,0,1,1,1
box,0,4,2,1,0,5,publishtotal,447,87129,1,10000000,1,1,0,0,1,1,1
box,0,4,2,1,0,6,SetActive+,195,34361,1,10000000,1,1,0,0,1,1,1
box,0,4,2,1,0,7,SetActive-,99,21059,1,10000000,1,1,0,0,1,1,1
box,0,4,2,1,0,8,BuildSide+,104,21797,1,10000000,1,1,0,0,1,1,1
box,0,4,2,1,0,9,BuildSide-,206,43305,1,10000000,1,1,0,0,1,1,1
box,0,4,2,1,0,10,newRoot+,28,6117,1,10000000,1,1,0,0,1,1,1
box,0,4,2,1,0,11,newRoot-,48,10441,1,10000000,1,1,0,0,1,1,1
box,0,4,3,0,0,0,buildtotal,420,90102,1,10000000,1,1,1,0,1,1,1
box,0,4,3,0,0,1,objects+,150,31955,1,10000000,1,1,1,0,1,1,1
box,0,4,3,0,0,2,objects-,76,16179,1,10000000,1,1,1,0,1,1,1
box,0,4,3,0,0,3,colliders+,18,3984,1,10000000,1,1,1,0,1,1,1
box,0,4,3,0,0,4,colliders-,9,2131,1,10000000,1,1,1,0,1,1,1
box,0,4,3,0,0,5,publishtotal,324,68289,1,10000000,1,1,1,0,1,1,1
box,0,4,3,0,0,6,SetActive+,127,26928,1,10000000,1,1,1,0,1,1,1
box,0,4,3,0,0,7,SetActive-,91,19556,1,10000000,1,1,1,0,1,1,1
box,0,4,3,0,0,8,BuildSide+,179,37679,1,10000000,1,1,1,0,1,1,1
box,0,4,3,0,0,9,BuildSide-,91,19167,1,10000000,1,1,1,0,1,1,1
box,0,4,3,0,0,10,newRoot+,42,9191,1,10000000,1,1,1,0,1,1,1
box,0,4,3,0,0,11,newRoot-,20,4541,1,10000000,1,1,1,0,1,1,1
box,0,5,0,3,0,0,buildtotal,451,95341,1,10000000,1,1,0,1,1,1,1
box,0,5,0,3,0,1,objects+,88,18691,1,10000000,1,1,0,1,1,1,1
box,0,5,0,3,0,2,objects-,152,32276,1,10000000,1,1,0,1,1,1,1
box,0,5,0,3,0,3,colliders+,10,2388,1,10000000,1,1,0,1,1,1,1
box,0,5,0,3,0,4,colliders-,18,4049,1,10000000,1,1,0,1,1,1,1
box,0,5,0,3,0,5,publishtotal,335,70484,1,10000000,1,1,0,1,1,1,1
box,0,5,0,3,0,6,SetActive+,182,38816,1,10000000,1,1,0,1,1,1,1
box,0,5,0,3,0,7,SetActive-,34,7637,1,10000000,1,1,0,1,1,1,1
box,0,5,0,3,0,8,BuildSide+,104,21947,1,10000000,1,1,0,1,1,1,1
box,0,5,0,3,0,9,BuildSide-,182,38272,1,10000000,1,1,0,1,1,1,1
box,0,5,0,3,0,10,newRoot+,28,6211,1,10000000,1,1,0,1,1,1,1
box,0,5,0,3,0,11,newRoot-,42,9322,1,10000000,1,1,0,1,1,1,1
box,0,5,1,0,0,0,buildtotal,442,93419,1,10000000,1,1,1,0,1,1,1
box,0,5,1,0,0,1,objects+,163,34503,1,10000000,1,1,1,0,1,1,1
box,0,5,1,0,0,2,objects-,71,15339,1,10000000,1,1,1,0,1,1,1
box,0,5,1,0,0,3,colliders+,18,4076,1,10000000,1,1,1,0,1,1,1
box,0,5,1,0,0,4,colliders-,9,2167,1,10000000,1,1,1,0,1,1,1
box,0,5,1,0,0,5,publishtotal,356,74950,1,10000000,1,1,1,0,1,1,1
box,0,5,1,0,0,6,SetActive+,137,29141,1,10000000,1,1,1,0,1,1,1
box,0,5,1,0,0,7,SetActive-,90,19474,1,10000000,1,1,1,0,1,1,1
