variant,case,region,sample,iterations,elapsed_ticks,allocated_bytes,counter_responded,frequency
o1,box,shape_pair_create_dispose,0,256,4414,-1,False,10000000
o1,box,shape_pair_create_dispose,1,256,4491,-1,False,10000000
o1,box,shape_pair_create_dispose,2,256,5806,-1,False,10000000
o1,box,shape_pair_create_dispose,3,256,4906,-1,False,10000000
o1,box,shape_pair_create_dispose,4,256,4796,-1,False,10000000
o1,box,shape_pair_create_dispose,5,256,5795,-1,False,10000000
o1,box,shape_pair_create_dispose,6,256,4545,-1,False,10000000
o1,box,shape_pair_create_dispose,7,256,4571,-1,False,10000000
o1,box,box_mass_divide,0,1024,38713,-1,False,10000000
o1,box,box_mass_divide,1,1024,38517,-1,False,10000000
o1,box,box_mass_divide,2,1024,38729,-1,False,10000000
o1,box,box_mass_divide,3,1024,39464,-1,False,10000000
o1,box,box_mass_divide,4,1024,39012,-1,False,10000000
o1,box,box_mass_divide,5,1024,40437,-1,False,10000000
o1,box,box_mass_divide,6,1024,40277,-1,False,10000000
o1,box,box_mass_divide,7,1024,38412,-1,False,10000000
o1,box,provisional_build,0,1,363,-1,False,10000000
o1,box,prepare_colliders,0,1,47,-1,False,10000000
o1,box,adopt_colliders,0,1,28,-1,False,10000000
o1,box,provisional_build,1,1,388,-1,False,10000000
o1,box,prepare_colliders,1,1,52,-1,False,10000000
o1,box,adopt_colliders,1,1,26,-1,False,10000000
o1,box,provisional_build,2,1,357,-1,False,10000000
o1,box,prepare_colliders,2,1,44,-1,False,10000000
o1,box,adopt_colliders,2,1,27,-1,False,10000000
o1,box,provisional_build,3,1,359,-1,False,10000000
o1,box,prepare_colliders,3,1,85,-1,False,10000000
o1,box,adopt_colliders,3,1,43,-1,False,10000000
o1,box,provisional_build,4,1,426,-1,False,10000000
o1,box,prepare_colliders,4,1,44,-1,False,10000000
o1,box,adopt_colliders,4,1,27,-1,False,10000000
o1,box,provisional_build,5,1,371,-1,False,10000000
o1,box,prepare_colliders,5,1,48,-1,False,10000000
o1,box,adopt_colliders,5,1,26,-1,False,10000000
o1,box,provisional_build,6,1,369,-1,False,10000000
o1,box,prepare_colliders,6,1,46,-1,False,10000000
o1,box,adopt_colliders,6,1,29,-1,False,10000000
o1,box,provisional_build,7,1,375,-1,False,10000000
o1,box,prepare_colliders,7,1,52,-1,False,10000000
o1,box,adopt_colliders,7,1,27,-1,False,10000000
o1,box,provisional_build,8,1,363,-1,False,10000000
o1,box,prepare_colliders,8,1,42,-1,False,10000000
o1,box,adopt_colliders,8,1,27,-1,False,10000000
o1,box,provisional_build,9,1,359,-1,False,10000000
o1,box,prepare_colliders,9,1,40,-1,False,10000000
o1,box,adopt_colliders,9,1,26,-1,False,10000000
o1,box,provisional_build,10,1,351,-1,False,10000000
o1,box,prepare_colliders,10,1,43,-1,False,10000000
o1,box,adopt_colliders,10,1,26,-1,False,10000000
o1,box,provisional_build,11,1,352,-1,False,10000000
o1,box,prepare_colliders,11,1,49,-1,False,10000000
o1,box,adopt_colliders,11,1,25,-1,False,10000000
o1,box,provisional_build,12,1,376,-1,False,10000000
o1,box,prepare_colliders,12,1,47,-1,False,10000000
o1,box,adopt_colliders,12,1,28,-1,False,10000000
o1,box,provisional_build,13,1,361,-1,False,10000000
o1,box,prepare_colliders,13,1,44,-1,False,10000000
o1,box,adopt_colliders,13,1,26,-1,False,10000000
o1,box,provisional_build,14,1,364,-1,False,10000000
o1,box,prepare_colliders,14,1,42,-1,False,10000000
o1,box,adopt_colliders,14,1,28,-1,False,10000000
o1,box,provisional_build,15,1,364,-1,False,10000000
o1,box,prepare_colliders,15,1,42,-1,False,10000000
o1,box,adopt_colliders,15,1,27,-1,False,10000000
o1,box,provisional_build,16,1,365,-1,False,10000000
o1,box,prepare_colliders,16,1,43,-1,False,10000000
o1,box,adopt_colliders,16,1,28,-1,False,10000000
o1,box,provisional_build,17,1,356,-1,False,10000000
o1,box,prepare_colliders,17,1,49,-1,False,10000000
o1,box,adopt_colliders,17,1,26,-1,False,10000000
o1,box,provisional_build,18,1,379,-1,False,10000000
o1,box,prepare_colliders,18,1,56,-1,False,10000000
