case,case_order,round,order,mode,warmup,span_id,span,ticks,thread_cycles,count,frequency,positive_colliders,negative_colliders,build_positive_first,activate_positive_first,published,validated,cleaned
box,0,1,2,0,0,10,newRoot+,122,26351,1,10000000,1,1,1,0,1,1,1
box,0,1,2,0,0,11,newRoot-,37,8107,1,10000000,1,1,1,0,1,1,1
box,0,1,3,3,0,0,buildtotal,860,180985,1,10000000,1,1,0,1,1,1,1
box,0,1,3,3,0,1,objects+,142,30136,1,10000000,1,1,0,1,1,1,1
box,0,1,3,3,0,2,objects-,351,74144,1,10000000,1,1,0,1,1,1,1
box,0,1,3,3,0,3,colliders+,20,4693,1,10000000,1,1,0,1,1,1,1
box,0,1,3,3,0,4,colliders-,49,10790,1,10000000,1,1,0,1,1,1,1
box,0,1,3,3,0,5,publishtotal,517,108739,1,10000000,1,1,0,1,1,1,1
box,0,1,3,3,0,6,SetActive+,263,55972,1,10000000,1,1,0,1,1,1,1
box,0,1,3,3,0,7,SetActive-,52,11412,1,10000000,1,1,0,1,1,1,1
box,0,1,3,3,0,8,BuildSide+,172,36026,1,10000000,1,1,0,1,1,1,1
box,0,1,3,3,0,9,BuildSide-,415,87226,1,10000000,1,1,0,1,1,1,1
box,0,1,3,3,0,10,newRoot+,38,8531,1,10000000,1,1,0,1,1,1,1
box,0,1,3,3,0,11,newRoot-,116,25074,1,10000000,1,1,0,1,1,1,1
box,0,2,0,2,0,0,buildtotal,916,192441,1,10000000,1,1,1,1,1,1,1
box,0,2,0,2,0,1,objects+,382,80823,1,10000000,1,1,1,1,1,1,1
box,0,2,0,2,0,2,objects-,146,31042,1,10000000,1,1,1,1,1,1,1
box,0,2,0,2,0,3,colliders+,60,13159,1,10000000,1,1,1,1,1,1,1
box,0,2,0,2,0,4,colliders-,23,5242,1,10000000,1,1,1,1,1,1,1
box,0,2,0,2,0,5,publishtotal,586,123369,1,10000000,1,1,1,1,1,1,1
box,0,2,0,2,0,6,SetActive+,301,64151,1,10000000,1,1,1,1,1,1,1
box,0,2,0,2,0,7,SetActive-,55,11884,1,10000000,1,1,1,1,1,1,1
box,0,2,0,2,0,8,BuildSide+,456,95928,1,10000000,1,1,1,1,1,1,1
box,0,2,0,2,0,9,BuildSide-,180,37631,1,10000000,1,1,1,1,1,1,1
box,0,2,0,2,0,10,newRoot+,131,28156,1,10000000,1,1,1,1,1,1,1
box,0,2,0,2,0,11,newRoot-,41,9091,1,10000000,1,1,1,1,1,1,1
box,0,2,1,3,0,0,buildtotal,954,201769,1,10000000,1,1,0,1,1,1,1
box,0,2,1,3,0,1,objects+,154,32742,1,10000000,1,1,0,1,1,1,1
box,0,2,1,3,0,2,objects-,380,80337,1,10000000,1,1,0,1,1,1,1
box,0,2,1,3,0,3,colliders+,22,5081,1,10000000,1,1,0,1,1,1,1
box,0,2,1,3,0,4,colliders-,50,10957,1,10000000,1,1,0,1,1,1,1
box,0,2,1,3,0,5,publishtotal,574,120799,1,10000000,1,1,0,1,1,1,1
box,0,2,1,3,0,6,SetActive+,288,61183,1,10000000,1,1,0,1,1,1,1
box,0,2,1,3,0,7,SetActive-,59,12845,1,10000000,1,1,0,1,1,1,1
box,0,2,1,3,0,8,BuildSide+,186,38998,1,10000000,1,1,0,1,1,1,1
box,0,2,1,3,0,9,BuildSide-,451,94759,1,10000000,1,1,0,1,1,1,1
box,0,2,1,3,0,10,newRoot+,48,10373,1,10000000,1,1,0,1,1,1,1
box,0,2,1,3,0,11,newRoot-,120,25842,1,10000000,1,1,0,1,1,1,1
box,0,2,2,1,0,0,buildtotal,909,191550,1,10000000,1,1,0,0,1,1,1
box,0,2,2,1,0,1,objects+,146,30865,1,10000000,1,1,0,0,1,1,1
box,0,2,2,1,0,2,objects-,365,77183,1,10000000,1,1,0,0,1,1,1
box,0,2,2,1,0,3,colliders+,24,5378,1,10000000,1,1,0,0,1,1,1
box,0,2,2,1,0,4,colliders-,58,12599,1,10000000,1,1,0,0,1,1,1
box,0,2,2,1,0,5,publishtotal,555,116795,1,10000000,1,1,0,0,1,1,1
box,0,2,2,1,0,6,SetActive+,184,39337,1,10000000,1,1,0,0,1,1,1
box,0,2,2,1,0,7,SetActive-,161,34577,1,10000000,1,1,0,0,1,1,1
box,0,2,2,1,0,8,BuildSide+,179,37422,1,10000000,1,1,0,0,1,1,1
box,0,2,2,1,0,9,BuildSide-,438,92122,1,10000000,1,1,0,0,1,1,1
box,0,2,2,1,0,10,newRoot+,47,10228,1,10000000,1,1,0,0,1,1,1
