case,case_order,round,order,mode,warmup,span_id,span,ticks,thread_cycles,count,frequency,positive_colliders,negative_colliders,build_positive_first,activate_positive_first,published,validated,cleaned
box,0,5,1,2,0,3,colliders+,35,7596,1,10000000,1,1,1,1,1,1,1
box,0,5,1,2,0,4,colliders-,12,2913,1,10000000,1,1,1,1,1,1,1
box,0,5,1,2,0,5,publishtotal,458,96511,1,10000000,1,1,1,1,1,1,1
box,0,5,1,2,0,6,SetActive+,244,51898,1,10000000,1,1,1,1,1,1,1
box,0,5,1,2,0,7,SetActive-,42,9061,1,10000000,1,1,1,1,1,1,1
box,0,5,1,2,0,8,BuildSide+,274,57617,1,10000000,1,1,1,1,1,1,1
box,0,5,1,2,0,9,BuildSide-,116,24449,1,10000000,1,1,1,1,1,1,1
box,0,5,1,2,0,10,newRoot+,73,16009,1,10000000,1,1,1,1,1,1,1
box,0,5,1,2,0,11,newRoot-,27,6037,1,10000000,1,1,1,1,1,1,1
box,0,5,2,0,0,0,buildtotal,565,119791,1,10000000,1,1,1,0,1,1,1
box,0,5,2,0,0,1,objects+,213,45310,1,10000000,1,1,1,0,1,1,1
box,0,5,2,0,0,2,objects-,92,19807,1,10000000,1,1,1,0,1,1,1
box,0,5,2,0,0,3,colliders+,21,4866,1,10000000,1,1,1,0,1,1,1
box,0,5,2,0,0,4,colliders-,13,3021,1,10000000,1,1,1,0,1,1,1
box,0,5,2,0,0,5,publishtotal,482,101542,1,10000000,1,1,1,0,1,1,1
box,0,5,2,0,0,6,SetActive+,161,34493,1,10000000,1,1,1,0,1,1,1
box,0,5,2,0,0,7,SetActive-,132,28221,1,10000000,1,1,1,0,1,1,1
box,0,5,2,0,0,8,BuildSide+,250,52657,1,10000000,1,1,1,0,1,1,1
box,0,5,2,0,0,9,BuildSide-,113,23857,1,10000000,1,1,1,0,1,1,1
box,0,5,2,0,0,10,newRoot+,68,14744,1,10000000,1,1,1,0,1,1,1
box,0,5,2,0,0,11,newRoot-,28,6186,1,10000000,1,1,1,0,1,1,1
box,0,5,3,3,0,0,buildtotal,796,168669,1,10000000,1,1,0,1,1,1,1
box,0,5,3,3,0,1,objects+,100,21401,1,10000000,1,1,0,1,1,1,1
box,0,5,3,3,0,2,objects-,369,77919,1,10000000,1,1,0,1,1,1,1
box,0,5,3,3,0,3,colliders+,13,3019,1,10000000,1,1,0,1,1,1,1
box,0,5,3,3,0,4,colliders-,44,9619,1,10000000,1,1,0,1,1,1,1
box,0,5,3,3,0,5,publishtotal,599,126388,1,10000000,1,1,0,1,1,1,1
box,0,5,3,3,0,6,SetActive+,338,71783,1,10000000,1,1,0,1,1,1,1
box,0,5,3,3,0,7,SetActive-,44,9698,1,10000000,1,1,0,1,1,1,1
box,0,5,3,3,0,8,BuildSide+,121,25511,1,10000000,1,1,0,1,1,1,1
box,0,5,3,3,0,9,BuildSide-,430,90472,1,10000000,1,1,0,1,1,1,1
box,0,5,3,3,0,10,newRoot+,27,6001,1,10000000,1,1,0,1,1,1,1
box,0,5,3,3,0,11,newRoot-,146,31262,1,10000000,1,1,0,1,1,1,1
box,0,6,0,2,0,0,buildtotal,833,154794,1,10000000,1,1,1,1,1,1,1
box,0,6,0,2,0,1,objects+,400,73079,1,10000000,1,1,1,1,1,1,1
box,0,6,0,2,0,2,objects-,102,21732,1,10000000,1,1,1,1,1,1,1
box,0,6,0,2,0,3,colliders+,33,7421,1,10000000,1,1,1,1,1,1,1
box,0,6,0,2,0,4,colliders-,12,2986,1,10000000,1,1,1,1,1,1,1
box,0,6,0,2,0,5,publishtotal,675,141813,1,10000000,1,1,1,1,1,1,1
box,0,6,0,2,0,6,SetActive+,346,74254,1,10000000,1,1,1,1,1,1,1
box,0,6,0,2,0,7,SetActive-,100,22151,1,10000000,1,1,1,1,1,1,1
box,0,6,0,2,0,8,BuildSide+,449,83075,1,10000000,1,1,1,1,1,1,1
box,0,6,0,2,0,9,BuildSide-,123,25721,1,10000000,1,1,1,1,1,1,1
box,0,6,0,2,0,10,newRoot+,118,25359,1,10000000,1,1,1,1,1,1,1
box,0,6,0,2,0,11,newRoot-,34,7614,1,10000000,1,1,1,1,1,1,1
box,0,6,1,3,0,0,buildtotal,853,143170,1,10000000,1,1,0,1,1,1,1
box,0,6,1,3,0,1,objects+,90,19099,1,10000000,1,1,0,1,1,1,1
box,0,6,1,3,0,2,objects-,297,62699,1,10000000,1,1,0,1,1,1,1
box,0,6,1,3,0,3,colliders+,11,2644,1,10000000,1,1,0,1,1,1,1
box,0,6,1,3,0,4,colliders-,35,7663,1,10000000,1,1,0,1,1,1,1
box,0,6,1,3,0,5,publishtotal,493,103987,1,10000000,1,1,0,1,1,1,1
box,0,6,1,3,0,6,SetActive+,266,56597,1,10000000,1,1,0,1,1,1,1
box,0,6,1,3,0,7,SetActive-,49,10677,1,10000000,1,1,0,1,1,1,1
box,0,6,1,3,0,8,BuildSide+,109,22809,1,10000000,1,1,0,1,1,1,1
box,0,6,1,3,0,9,BuildSide-,345,72542,1,10000000,1,1,0,1,1,1,1
box,0,6,1,3,0,10,newRoot+,27,6030,1,10000000,1,1,0,1,1,1,1
box,0,6,1,3,0,11,newRoot-,120,25663,1,10000000,1,1,0,1,1,1,1
box,0,6,2,1,0,0,buildtotal,764,162287,1,10000000,1,1,0,0,1,1,1
box,0,6,2,1,0,1,objects+,92,19753,1,10000000,1,1,0,0,1,1,1
box,0,6,2,1,0,2,objects-,320,67757,1,10000000,1,1,0,0,1,1,1
box,0,6,2,1,0,3,colliders+,13,3082,1,10000000,1,1,0,0,1,1,1
box,0,6,2,1,0,4,colliders-,38,8269,1,10000000,1,1,0,0,1,1,1
box,0,6,2,1,0,5,publishtotal,615,129745,1,10000000,1,1,0,0,1,1,1
box,0,6,2,1,0,6,SetActive+,200,42696,1,10000000,1,1,0,0,1,1,1
box,0,6,2,1,0,7,SetActive-,177,37773,1,10000000,1,1,0,0,1,1,1
box,0,6,2,1,0,8,BuildSide+,113,23860,1,10000000,1,1,0,0,1,1,1
box,0,6,2,1,0,9,BuildSide-,375,78759,1,10000000,1,1,0,0,1,1,1
box,0,6,2,1,0,10,newRoot+,31,6773,1,10000000,1,1,0,0,1,1,1
box,0,6,2,1,0,11,newRoot-,129,27654,1,10000000,1,1,0,0,1,1,1
box,0,6,3,0,0,0,buildtotal,547,116199,1,10000000,1,1,1,0,1,1,1
box,0,6,3,0,0,1,objects+,212,44885,1,10000000,1,1,1,0,1,1,1
box,0,6,3,0,0,2,objects-,88,18969,1,10000000,1,1,1,0,1,1,1
box,0,6,3,0,0,3,colliders+,27,6044,1,10000000,1,1,1,0,1,1,1
box,0,6,3,0,0,4,colliders-,12,2837,1,10000000,1,1,1,0,1,1,1
box,0,6,3,0,0,5,publishtotal,461,97059,1,10000000,1,1,1,0,1,1,1
box,0,6,3,0,0,6,SetActive+,160,34064,1,10000000,1,1,1,0,1,1,1
box,0,6,3,0,0,7,SetActive-,121,26129,1,10000000,1,1,1,0,1,1,1
box,0,6,3,0,0,8,BuildSide+,253,53165,1,10000000,1,1,1,0,1,1,1
box,0,6,3,0,0,9,BuildSide-,109,22823,1,10000000,1,1,1,0,1,1,1
box,0,6,3,0,0,10,newRoot+,59,12980,1,10000000,1,1,1,0,1,1,1
box,0,6,3,0,0,11,newRoot-,28,6333,1,10000000,1,1,1,0,1,1,1
box,0,7,0,3,0,0,buildtotal,761,160825,1,10000000,1,1,0,1,1,1,1
box,0,7,0,3,0,1,objects+,102,21896,1,10000000,1,1,0,1,1,1,1
box,0,7,0,3,0,2,objects-,336,71064,1,10000000,1,1,0,1,1,1,1
box,0,7,0,3,0,3,colliders+,13,3047,1,10000000,1,1,0,1,1,1,1
box,0,7,0,3,0,4,colliders-,43,9340,1,10000000,1,1,0,1,1,1,1
box,0,7,0,3,0,5,publishtotal,599,126392,1,10000000,1,1,0,1,1,1,1
box,0,7,0,3,0,6,SetActive+,355,75368,1,10000000,1,1,0,1,1,1,1
box,0,7,0,3,0,7,SetActive-,40,9012,1,10000000,1,1,0,1,1,1,1
box,0,7,0,3,0,8,BuildSide+,123,26037,1,10000000,1,1,0,1,1,1,1
box,0,7,0,3,0,9,BuildSide-,397,83327,1,10000000,1,1,0,1,1,1,1
box,0,7,0,3,0,10,newRoot+,28,6103,1,10000000,1,1,0,1,1,1,1
box,0,7,0,3,0,11,newRoot-,130,27856,1,10000000,1,1,0,1,1,1,1
box,0,7,1,0,0,0,buildtotal,641,135936,1,10000000,1,1,1,0,1,1,1
box,0,7,1,0,0,1,objects+,263,55735,1,10000000,1,1,1,0,1,1,1
box,0,7,1,0,0,2,objects-,88,18737,1,10000000,1,1,1,0,1,1,1
box,0,7,1,0,0,3,colliders+,30,6810,1,10000000,1,1,1,0,1,1,1
box,0,7,1,0,0,4,colliders-,12,2720,1,10000000,1,1,1,0,1,1,1
box,0,7,1,0,0,5,publishtotal,454,95891,1,10000000,1,1,1,0,1,1,1
box,0,7,1,0,0,6,SetActive+,150,32185,1,10000000,1,1,1,0,1,1,1
box,0,7,1,0,0,7,SetActive-,126,26960,1,10000000,1,1,1,0,1,1,1
box,0,7,1,0,0,8,BuildSide+,309,64772,1,10000000,1,1,1,0,1,1,1
box,0,7,1,0,0,9,BuildSide-,107,22457,1,10000000,1,1,1,0,1,1,1
box,0,7,1,0,0,10,newRoot+,88,19138,1,10000000,1,1,1,0,1,1,1
box,0,7,1,0,0,11,newRoot-,28,6081,1,10000000,1,1,1,0,1,1,1
box,0,7,2,2,0,0,buildtotal,619,130875,1,10000000,1,1,1,1,1,1,1
box,0,7,2,2,0,1,objects+,247,52136,1,10000000,1,1,1,1,1,1,1
box,0,7,2,2,0,2,objects-,91,19358,1,10000000,1,1,1,1,1,1,1
box,0,7,2,2,0,3,colliders+,30,6531,1,10000000,1,1,1,1,1,1,1
box,0,7,2,2,0,4,colliders-,12,2905,1,10000000,1,1,1,1,1,1,1
box,0,7,2,2,0,5,publishtotal,502,105888,1,10000000,1,1,1,1,1,1,1
box,0,7,2,2,0,6,SetActive+,282,59976,1,10000000,1,1,1,1,1,1,1
box,0,7,2,2,0,7,SetActive-,42,9340,1,10000000,1,1,1,1,1,1,1
box,0,7,2,2,0,8,BuildSide+,293,61505,1,10000000,1,1,1,1,1,1,1
box,0,7,2,2,0,9,BuildSide-,111,23376,1,10000000,1,1,1,1,1,1,1
box,0,7,2,2,0,10,newRoot+,83,18026,1,10000000,1,1,1,1,1,1,1
box,0,7,2,2,0,11,newRoot-,26,5846,1,10000000,1,1,1,1,1,1,1
box,0,7,3,1,0,0,buildtotal,681,143989,1,10000000,1,1,0,0,1,1,1
box,0,7,3,1,0,1,objects+,95,20238,1,10000000,1,1,0,0,1,1,1
box,0,7,3,1,0,2,objects-,278,58832,1,10000000,1,1,0,0,1,1,1
box,0,7,3,1,0,3,colliders+,16,3553,1,10000000,1,1,0,0,1,1,1
box,0,7,3,1,0,4,colliders-,35,7690,1,10000000,1,1,0,0,1,1,1
box,0,7,3,1,0,5,publishtotal,558,117556,1,10000000,1,1,0,0,1,1,1
box,0,7,3,1,0,6,SetActive+,186,39635,1,10000000,1,1,0,0,1,1,1
box,0,7,3,1,0,7,SetActive-,156,33367,1,10000000,1,1,0,0,1,1,1
box,0,7,3,1,0,8,BuildSide+,119,24926,1,10000000,1,1,0,0,1,1,1
box,0,7,3,1,0,9,BuildSide-,328,68952,1,10000000,1,1,0,0,1,1,1
box,0,7,3,1,0,10,newRoot+,27,6050,1,10000000,1,1,0,0,1,1,1
box,0,7,3,1,0,11,newRoot-,107,23092,1,10000000,1,1,0,0,1,1,1
character,1,-1,0,0,1,0,buildtotal,1026,216308,1,10000000,15,9,1,0,1,1,1
character,1,-1,0,0,1,1,objects+,339,71595,1,10000000,15,9,1,0,1,1,1
character,1,-1,0,0,1,2,objects-,106,22697,1,10000000,15,9,1,0,1,1,1
character,1,-1,0,0,1,3,colliders+,192,40939,1,10000000,15,9,1,0,1,1,1
character,1,-1,0,0,1,4,colliders-,104,22257,1,10000000,15,9,1,0,1,1,1
character,1,-1,0,0,1,5,publishtotal,1038,219016,1,10000000,15,9,1,0,1,1,1
character,1,-1,0,0,1,6,SetActive+,437,92610,1,10000000,15,9,1,0,1,1,1
character,1,-1,0,0,1,7,SetActive-,307,65509,1,10000000,15,9,1,0,1,1,1
character,1,-1,0,0,1,8,BuildSide+,552,116045,1,10000000,15,9,1,0,1,1,1
character,1,-1,0,0,1,9,BuildSide-,219,45930,1,10000000,15,9,1,0,1,1,1
character,1,-1,0,0,1,10,newRoot+,106,22735,1,10000000,15,9,1,0,1,1,1
character,1,-1,0,0,1,11,newRoot-,24,5333,1,10000000,15,9,1,0,1,1,1
character,1,-1,1,1,1,0,buildtotal,871,183761,1,10000000,15,9,0,0,1,1,1
character,1,-1,1,1,1,1,objects+,93,19848,1,10000000,15,9,0,0,1,1,1
character,1,-1,1,1,1,2,objects-,250,52795,1,10000000,15,9,0,0,1,1,1
character,1,-1,1,1,1,3,colliders+,145,31089,1,10000000,15,9,0,0,1,1,1
character,1,-1,1,1,1,4,colliders-,122,26146,1,10000000,15,9,0,0,1,1,1
character,1,-1,1,1,1,5,publishtotal,855,180137,1,10000000,15,9,0,0,1,1,1
character,1,-1,1,1,1,6,SetActive+,371,78746,1,10000000,15,9,0,0,1,1,1
character,1,-1,1,1,1,7,SetActive-,242,51535,1,10000000,15,9,0,0,1,1,1
character,1,-1,1,1,1,8,BuildSide+,249,52204,1,10000000,15,9,0,0,1,1,1
character,1,-1,1,1,1,9,BuildSide-,387,81412,1,10000000,15,9,0,0,1,1,1
character,1,-1,1,1,1,10,newRoot+,26,5846,1,10000000,15,9,0,0,1,1,1
character,1,-1,1,1,1,11,newRoot-,79,17010,1,10000000,15,9,0,0,1,1,1
character,1,-1,2,3,1,0,buildtotal,915,194151,1,10000000,15,9,0,1,1,1,1
character,1,-1,2,3,1,1,objects+,89,19019,1,10000000,15,9,0,1,1,1,1
character,1,-1,2,3,1,2,objects-,255,54085,1,10000000,15,9,0,1,1,1,1
character,1,-1,2,3,1,3,colliders+,159,33870,1,10000000,15,9,0,1,1,1,1
character,1,-1,2,3,1,4,colliders-,116,24783,1,10000000,15,9,0,1,1,1,1
character,1,-1,2,3,1,5,publishtotal,878,184995,1,10000000,15,9,0,1,1,1,1
character,1,-1,2,3,1,6,SetActive+,471,99939,1,10000000,15,9,0,1,1,1,1
character,1,-1,2,3,1,7,SetActive-,143,30680,1,10000000,15,9,0,1,1,1,1
character,1,-1,2,3,1,8,BuildSide+,256,53951,1,10000000,15,9,0,1,1,1,1
character,1,-1,2,3,1,9,BuildSide-,390,81924,1,10000000,15,9,0,1,1,1,1
character,1,-1,2,3,1,10,newRoot+,27,5985,1,10000000,15,9,0,1,1,1,1
character,1,-1,2,3,1,11,newRoot-,70,15371,1,10000000,15,9,0,1,1,1,1
character,1,-1,3,2,1,0,buildtotal,1516,320992,1,10000000,15,9,1,1,1,1,1
character,1,-1,3,2,1,1,objects+,625,132200,1,10000000,15,9,1,1,1,1,1
character,1,-1,3,2,1,2,objects-,128,27202,1,10000000,15,9,1,1,1,1,1
character,1,-1,3,2,1,3,colliders+,253,53798,1,10000000,15,9,1,1,1,1,1
character,1,-1,3,2,1,4,colliders-,114,24416,1,10000000,15,9,1,1,1,1,1
character,1,-1,3,2,1,5,publishtotal,1421,299714,1,10000000,15,9,1,1,1,1,1
character,1,-1,3,2,1,6,SetActive+,865,183081,1,10000000,15,9,1,1,1,1,1
character,1,-1,3,2,1,7,SetActive-,165,35039,1,10000000,15,9,1,1,1,1,1
character,1,-1,3,2,1,8,BuildSide+,901,189691,1,10000000,15,9,1,1,1,1,1
character,1,-1,3,2,1,9,BuildSide-,251,52653,1,10000000,15,9,1,1,1,1,1
character,1,-1,3,2,1,10,newRoot+,352,74812,1,10000000,15,9,1,1,1,1,1
character,1,-1,3,2,1,11,newRoot-,45,9749,1,10000000,15,9,1,1,1,1,1
character,1,0,0,0,0,0,buildtotal,814,172183,1,10000000,15,9,1,0,1,1,1
character,1,0,0,0,0,1,objects+,219,46433,1,10000000,15,9,1,0,1,1,1
character,1,0,0,0,0,2,objects-,87,18537,1,10000000,15,9,1,0,1,1,1
character,1,0,0,0,0,3,colliders+,166,35281,1,10000000,15,9,1,0,1,1,1
character,1,0,0,0,0,4,colliders-,99,21206,1,10000000,15,9,1,0,1,1,1
character,1,0,0,0,0,5,publishtotal,788,166092,1,10000000,15,9,1,0,1,1,1
character,1,0,0,0,0,6,SetActive+,333,70593,1,10000000,15,9,1,0,1,1,1
character,1,0,0,0,0,7,SetActive-,233,49671,1,10000000,15,9,1,0,1,1,1
character,1,0,0,0,0,8,BuildSide+,399,83867,1,10000000,15,9,1,0,1,1,1
character,1,0,0,0,0,9,BuildSide-,194,40845,1,10000000,15,9,1,0,1,1,1
character,1,0,0,0,0,10,newRoot+,71,15339,1,10000000,15,9,1,0,1,1,1
character,1,0,0,0,0,11,newRoot-,25,5705,1,10000000,15,9,1,0,1,1,1
character,1,0,1,1,0,0,buildtotal,880,185751,1,10000000,15,9,0,0,1,1,1
character,1,0,1,1,0,1,objects+,89,18934,1,10000000,15,9,0,0,1,1,1
character,1,0,1,1,0,2,objects-,240,50565,1,10000000,15,9,0,0,1,1,1
character,1,0,1,1,0,3,colliders+,152,32383,1,10000000,15,9,0,0,1,1,1
character,1,0,1,1,0,4,colliders-,123,26524,1,10000000,15,9,0,0,1,1,1
character,1,0,1,1,0,5,publishtotal,823,173435,1,10000000,15,9,0,0,1,1,1
character,1,0,1,1,0,6,SetActive+,334,71148,1,10000000,15,9,0,0,1,1,1
character,1,0,1,1,0,7,SetActive-,252,53733,1,10000000,15,9,0,0,1,1,1
character,1,0,1,1,0,8,BuildSide+,250,52380,1,10000000,15,9,0,0,1,1,1
character,1,0,1,1,0,9,BuildSide-,381,80104,1,10000000,15,9,0,0,1,1,1
character,1,0,1,1,0,10,newRoot+,28,6455,1,10000000,15,9,0,0,1,1,1
character,1,0,1,1,0,11,newRoot-,83,17915,1,10000000,15,9,0,0,1,1,1
character,1,0,2,3,0,0,buildtotal,841,177576,1,10000000,15,9,0,1,1,1,1
character,1,0,2,3,0,1,objects+,98,20884,1,10000000,15,9,0,1,1,1,1
character,1,0,2,3,0,2,objects-,226,48020,1,10000000,15,9,0,1,1,1,1
character,1,0,2,3,0,3,colliders+,152,32489,1,10000000,15,9,0,1,1,1,1
character,1,0,2,3,0,4,colliders-,116,24911,1,10000000,15,9,0,1,1,1,1
character,1,0,2,3,0,5,publishtotal,800,168893,1,10000000,15,9,0,1,1,1,1
character,1,0,2,3,0,6,SetActive+,421,89285,1,10000000,15,9,0,1,1,1,1
character,1,0,2,3,0,7,SetActive-,144,30912,1,10000000,15,9,0,1,1,1,1
character,1,0,2,3,0,8,BuildSide+,259,54474,1,10000000,15,9,0,1,1,1,1
character,1,0,2,3,0,9,BuildSide-,358,75221,1,10000000,15,9,0,1,1,1,1
character,1,0,2,3,0,10,newRoot+,26,5816,1,10000000,15,9,0,1,1,1,1
character,1,0,2,3,0,11,newRoot-,81,17515,1,10000000,15,9,0,1,1,1,1
character,1,0,3,2,0,0,buildtotal,856,180746,1,10000000,15,9,1,1,1,1,1
character,1,0,3,2,0,1,objects+,219,46400,1,10000000,15,9,1,1,1,1,1
character,1,0,3,2,0,2,objects-,86,18482,1,10000000,15,9,1,1,1,1,1
character,1,0,3,2,0,3,colliders+,181,38643,1,10000000,15,9,1,1,1,1,1
character,1,0,3,2,0,4,colliders-,101,21755,1,10000000,15,9,1,1,1,1,1
character,1,0,3,2,0,5,publishtotal,856,180956,1,10000000,15,9,1,1,1,1,1
character,1,0,3,2,0,6,SetActive+,477,101467,1,10000000,15,9,1,1,1,1,1
character,1,0,3,2,0,7,SetActive-,146,31171,1,10000000,15,9,1,1,1,1,1
character,1,0,3,2,0,8,BuildSide+,417,87501,1,10000000,15,9,1,1,1,1,1
character,1,0,3,2,0,9,BuildSide-,197,41370,1,10000000,15,9,1,1,1,1,1
character,1,0,3,2,0,10,newRoot+,65,14188,1,10000000,15,9,1,1,1,1,1
character,1,0,3,2,0,11,newRoot-,27,6028,1,10000000,15,9,1,1,1,1,1
character,1,1,0,1,0,0,buildtotal,801,169233,1,10000000,15,9,0,0,1,1,1
character,1,1,0,1,0,1,objects+,91,19516,1,10000000,15,9,0,0,1,1,1
character,1,1,0,1,0,2,objects-,208,44214,1,10000000,15,9,0,0,1,1,1
character,1,1,0,1,0,3,colliders+,149,31680,1,10000000,15,9,0,0,1,1,1
character,1,1,0,1,0,4,colliders-,111,23768,1,10000000,15,9,0,0,1,1,1
character,1,1,0,1,0,5,publishtotal,805,169670,1,10000000,15,9,0,0,1,1,1
character,1,1,0,1,0,6,SetActive+,332,70699,1,10000000,15,9,0,0,1,1,1
character,1,1,0,1,0,7,SetActive-,245,52146,1,10000000,15,9,0,0,1,1,1
character,1,1,0,1,0,8,BuildSide+,249,52283,1,10000000,15,9,0,0,1,1,1
character,1,1,0,1,0,9,BuildSide-,333,70213,1,10000000,15,9,0,0,1,1,1
character,1,1,0,1,0,10,newRoot+,27,6150,1,10000000,15,9,0,0,1,1,1
character,1,1,0,1,0,11,newRoot-,68,14771,1,10000000,15,9,0,0,1,1,1
character,1,1,1,2,0,0,buildtotal,815,171786,1,10000000,15,9,1,1,1,1,1
character,1,1,1,2,0,1,objects+,219,46218,1,10000000,15,9,1,1,1,1,1
character,1,1,1,2,0,2,objects-,99,21136,1,10000000,15,9,1,1,1,1,1
character,1,1,1,2,0,3,colliders+,156,33387,1,10000000,15,9,1,1,1,1,1
character,1,1,1,2,0,4,colliders-,97,20770,1,10000000,15,9,1,1,1,1,1
character,1,1,1,2,0,5,publishtotal,764,161152,1,10000000,15,9,1,1,1,1,1
character,1,1,1,2,0,6,SetActive+,401,85228,1,10000000,15,9,1,1,1,1,1
character,1,1,1,2,0,7,SetActive-,137,29402,1,10000000,15,9,1,1,1,1,1
character,1,1,1,2,0,8,BuildSide+,390,81991,1,10000000,15,9,1,1,1,1,1
character,1,1,1,2,0,9,BuildSide-,204,43000,1,10000000,15,9,1,1,1,1,1
character,1,1,1,2,0,10,newRoot+,73,15822,1,10000000,15,9,1,1,1,1,1
character,1,1,1,2,0,11,newRoot-,33,7357,1,10000000,15,9,1,1,1,1,1
character,1,1,2,0,0,0,buildtotal,768,162021,1,10000000,15,9,1,0,1,1,1
character,1,1,2,0,0,1,objects+,215,45506,1,10000000,15,9,1,0,1,1,1
character,1,1,2,0,0,2,objects-,78,16833,1,10000000,15,9,1,0,1,1,1
character,1,1,2,0,0,3,colliders+,159,34121,1,10000000,15,9,1,0,1,1,1
character,1,1,2,0,0,4,colliders-,89,19305,1,10000000,15,9,1,0,1,1,1
character,1,1,2,0,0,5,publishtotal,751,158463,1,10000000,15,9,1,0,1,1,1
character,1,1,2,0,0,6,SetActive+,317,67477,1,10000000,15,9,1,0,1,1,1
character,1,1,2,0,0,7,SetActive-,219,46793,1,10000000,15,9,1,0,1,1,1
character,1,1,2,0,0,8,BuildSide+,389,81761,1,10000000,15,9,1,0,1,1,1
character,1,1,2,0,0,9,BuildSide-,176,37107,1,10000000,15,9,1,0,1,1,1
character,1,1,2,0,0,10,newRoot+,71,15616,1,10000000,15,9,1,0,1,1,1
character,1,1,2,0,0,11,newRoot-,24,5315,1,10000000,15,9,1,0,1,1,1
character,1,1,3,3,0,0,buildtotal,783,165433,1,10000000,15,9,0,1,1,1,1
character,1,1,3,3,0,1,objects+,86,18311,1,10000000,15,9,0,1,1,1,1
character,1,1,3,3,0,2,objects-,218,46251,1,10000000,15,9,0,1,1,1,1
character,1,1,3,3,0,3,colliders+,143,30443,1,10000000,15,9,0,1,1,1,1
character,1,1,3,3,0,4,colliders-,107,23023,1,10000000,15,9,0,1,1,1,1
character,1,1,3,3,0,5,publishtotal,753,158690,1,10000000,15,9,0,1,1,1,1
character,1,1,3,3,0,6,SetActive+,414,87935,1,10000000,15,9,0,1,1,1,1
character,1,1,3,3,0,7,SetActive-,134,28657,1,10000000,15,9,0,1,1,1,1
character,1,1,3,3,0,8,BuildSide+,237,49788,1,10000000,15,9,0,1,1,1,1
character,1,1,3,3,0,9,BuildSide-,339,71441,1,10000000,15,9,0,1,1,1,1
character,1,1,3,3,0,10,newRoot+,26,5820,1,10000000,15,9,0,1,1,1,1
character,1,1,3,3,0,11,newRoot-,63,13933,1,10000000,15,9,0,1,1,1,1
character,1,2,0,2,0,0,buildtotal,882,186422,1,10000000,15,9,1,1,1,1,1
character,1,2,0,2,0,1,objects+,247,52225,1,10000000,15,9,1,1,1,1,1
character,1,2,0,2,0,2,objects-,93,19893,1,10000000,15,9,1,1,1,1,1
character,1,2,0,2,0,3,colliders+,172,36777,1,10000000,15,9,1,1,1,1,1
character,1,2,0,2,0,4,colliders-,101,21718,1,10000000,15,9,1,1,1,1,1
character,1,2,0,2,0,5,publishtotal,822,173485,1,10000000,15,9,1,1,1,1,1
character,1,2,0,2,0,6,SetActive+,455,96724,1,10000000,15,9,1,1,1,1,1
character,1,2,0,2,0,7,SetActive-,140,29900,1,10000000,15,9,1,1,1,1,1
character,1,2,0,2,0,8,BuildSide+,436,91743,1,10000000,15,9,1,1,1,1,1
character,1,2,0,2,0,9,BuildSide-,204,42930,1,10000000,15,9,1,1,1,1,1
character,1,2,0,2,0,10,newRoot+,88,18952,1,10000000,15,9,1,1,1,1,1
character,1,2,0,2,0,11,newRoot-,27,5839,1,10000000,15,9,1,1,1,1,1
character,1,2,1,3,0,0,buildtotal,1061,199169,1,10000000,15,9,0,1,1,1,1
character,1,2,1,3,0,1,objects+,249,27498,1,10000000,15,9,0,1,1,1,1
character,1,2,1,3,0,2,objects-,236,50159,1,10000000,15,9,0,1,1,1,1
character,1,2,1,3,0,3,colliders+,169,36197,1,10000000,15,9,0,1,1,1,1
character,1,2,1,3,0,4,colliders-,120,25717,1,10000000,15,9,0,1,1,1,1
character,1,2,1,3,0,5,publishtotal,824,173836,1,10000000,15,9,0,1,1,1,1
character,1,2,1,3,0,6,SetActive+,454,96288,1,10000000,15,9,0,1,1,1,1
character,1,2,1,3,0,7,SetActive-,136,29188,1,10000000,15,9,0,1,1,1,1
character,1,2,1,3,0,8,BuildSide+,428,64766,1,10000000,15,9,0,1,1,1,1
character,1,2,1,3,0,9,BuildSide-,375,78816,1,10000000,15,9,0,1,1,1,1
character,1,2,1,3,0,10,newRoot+,27,5915,1,10000000,15,9,0,1,1,1,1
character,1,2,1,3,0,11,newRoot-,74,15997,1,10000000,15,9,0,1,1,1,1
character,1,2,2,1,0,0,buildtotal,850,179631,1,10000000,15,9,0,0,1,1,1
character,1,2,2,1,0,1,objects+,99,21138,1,10000000,15,9,0,0,1,1,1
character,1,2,2,1,0,2,objects-,238,50435,1,10000000,15,9,0,0,1,1,1
character,1,2,2,1,0,3,colliders+,150,32083,1,10000000,15,9,0,0,1,1,1
character,1,2,2,1,0,4,colliders-,119,25451,1,10000000,15,9,0,0,1,1,1
character,1,2,2,1,0,5,publishtotal,795,167548,1,10000000,15,9,0,0,1,1,1
character,1,2,2,1,0,6,SetActive+,328,69675,1,10000000,15,9,0,0,1,1,1
character,1,2,2,1,0,7,SetActive-,241,51372,1,10000000,15,9,0,0,1,1,1
character,1,2,2,1,0,8,BuildSide+,258,54259,1,10000000,15,9,0,0,1,1,1
character,1,2,2,1,0,9,BuildSide-,372,78343,1,10000000,15,9,0,0,1,1,1
character,1,2,2,1,0,10,newRoot+,36,7879,1,10000000,15,9,0,0,1,1,1
character,1,2,2,1,0,11,newRoot-,74,16040,1,10000000,15,9,0,0,1,1,1
character,1,2,3,0,0,0,buildtotal,858,181237,1,10000000,15,9,1,0,1,1,1
