case,case_order,round,order,mode,warmup,span_id,span,ticks,thread_cycles,count,frequency,positive_colliders,negative_colliders,build_positive_first,activate_positive_first,published,validated,cleaned
character,0,0,0,2,0,7,SetActive-,111,23796,1,10000000,15,9,1,1,1,1,1
character,0,0,0,2,0,8,BuildSide+,297,62455,1,10000000,15,9,1,1,1,1,1
character,0,0,0,2,0,9,BuildSide-,153,32227,1,10000000,15,9,1,1,1,1,1
character,0,0,0,2,0,10,newRoot+,49,10548,1,10000000,15,9,1,1,1,1,1
character,0,0,0,2,0,11,newRoot-,25,5356,1,10000000,15,9,1,1,1,1,1
character,0,0,1,3,0,0,buildtotal,709,149932,1,10000000,15,9,0,1,1,1,1
character,0,0,1,3,0,1,objects+,67,14268,1,10000000,15,9,0,1,1,1,1
character,0,0,1,3,0,2,objects-,204,43264,1,10000000,15,9,0,1,1,1,1
character,0,0,1,3,0,3,colliders+,116,24764,1,10000000,15,9,0,1,1,1,1
character,0,0,1,3,0,4,colliders-,91,19392,1,10000000,15,9,0,1,1,1,1
character,0,0,1,3,0,5,publishtotal,656,138561,1,10000000,15,9,0,1,1,1,1
character,0,0,1,3,0,6,SetActive+,358,75819,1,10000000,15,9,0,1,1,1,1
character,0,0,1,3,0,7,SetActive-,127,27221,1,10000000,15,9,0,1,1,1,1
character,0,0,1,3,0,8,BuildSide+,189,39924,1,10000000,15,9,0,1,1,1,1
character,0,0,1,3,0,9,BuildSide-,312,65587,1,10000000,15,9,0,1,1,1,1
character,0,0,1,3,0,10,newRoot+,19,4202,1,10000000,15,9,0,1,1,1,1
character,0,0,1,3,0,11,newRoot-,70,14977,1,10000000,15,9,0,1,1,1,1
character,0,0,2,1,0,0,buildtotal,642,135699,1,10000000,15,9,0,0,1,1,1
character,0,0,2,1,0,1,objects+,67,14362,1,10000000,15,9,0,0,1,1,1
character,0,0,2,1,0,2,objects-,172,36482,1,10000000,15,9,0,0,1,1,1
character,0,0,2,1,0,3,colliders+,118,25164,1,10000000,15,9,0,0,1,1,1
character,0,0,2,1,0,4,colliders-,86,18409,1,10000000,15,9,0,0,1,1,1
character,0,0,2,1,0,5,publishtotal,637,134282,1,10000000,15,9,0,0,1,1,1
character,0,0,2,1,0,6,SetActive+,269,56976,1,10000000,15,9,0,0,1,1,1
character,0,0,2,1,0,7,SetActive-,187,39985,1,10000000,15,9,0,0,1,1,1
character,0,0,2,1,0,8,BuildSide+,193,40408,1,10000000,15,9,0,0,1,1,1
character,0,0,2,1,0,9,BuildSide-,270,56912,1,10000000,15,9,0,0,1,1,1
character,0,0,2,1,0,10,newRoot+,22,4923,1,10000000,15,9,0,0,1,1,1
character,0,0,2,1,0,11,newRoot-,57,12508,1,10000000,15,9,0,0,1,1,1
character,0,0,3,0,0,0,buildtotal,636,134579,1,10000000,15,9,1,0,1,1,1
character,0,0,3,0,0,1,objects+,175,37060,1,10000000,15,9,1,0,1,1,1
character,0,0,3,0,0,2,objects-,74,15710,1,10000000,15,9,1,0,1,1,1
character,0,0,3,0,0,3,colliders+,146,30973,1,10000000,15,9,1,0,1,1,1
character,0,0,3,0,0,4,colliders-,75,15997,1,10000000,15,9,1,0,1,1,1
character,0,0,3,0,0,5,publishtotal,584,123049,1,10000000,15,9,1,0,1,1,1
character,0,0,3,0,0,6,SetActive+,254,54022,1,10000000,15,9,1,0,1,1,1
character,0,0,3,0,0,7,SetActive-,174,37137,1,10000000,15,9,1,0,1,1,1
character,0,0,3,0,0,8,BuildSide+,333,70262,1,10000000,15,9,1,0,1,1,1
character,0,0,3,0,0,9,BuildSide-,155,32574,1,10000000,15,9,1,0,1,1,1
character,0,0,3,0,0,10,newRoot+,48,10515,1,10000000,15,9,1,0,1,1,1
character,0,0,3,0,0,11,newRoot-,21,4876,1,10000000,15,9,1,0,1,1,1
character,0,1,0,3,0,0,buildtotal,650,137310,1,10000000,15,9,0,1,1,1,1
character,0,1,0,3,0,1,objects+,71,15190,1,10000000,15,9,0,1,1,1,1
character,0,1,0,3,0,2,objects-,177,37376,1,10000000,15,9,0,1,1,1,1
character,0,1,0,3,0,3,colliders+,115,24683,1,10000000,15,9,0,1,1,1,1
character,0,1,0,3,0,4,colliders-,88,18946,1,10000000,15,9,0,1,1,1,1
character,0,1,0,3,0,5,publishtotal,610,128705,1,10000000,15,9,0,1,1,1,1
character,0,1,0,3,0,6,SetActive+,328,69544,1,10000000,15,9,0,1,1,1,1
character,0,1,0,3,0,7,SetActive-,111,23788,1,10000000,15,9,0,1,1,1,1
character,0,1,0,3,0,8,BuildSide+,194,40772,1,10000000,15,9,0,1,1,1,1
character,0,1,0,3,0,9,BuildSide-,278,58339,1,10000000,15,9,0,1,1,1,1
character,0,1,0,3,0,10,newRoot+,22,4926,1,10000000,15,9,0,1,1,1,1
character,0,1,0,3,0,11,newRoot-,56,12210,1,10000000,15,9,0,1,1,1,1
character,0,1,1,0,0,0,buildtotal,688,146361,1,10000000,15,9,1,0,1,1,1
character,0,1,1,0,0,1,objects+,178,37865,1,10000000,15,9,1,0,1,1,1
character,0,1,1,0,0,2,objects-,67,14223,1,10000000,15,9,1,0,1,1,1
character,0,1,1,0,0,3,colliders+,124,26486,1,10000000,15,9,1,0,1,1,1
character,0,1,1,0,0,4,colliders-,89,19028,1,10000000,15,9,1,0,1,1,1
character,0,1,1,0,0,5,publishtotal,617,130008,1,10000000,15,9,1,0,1,1,1
character,0,1,1,0,0,6,SetActive+,269,57245,1,10000000,15,9,1,0,1,1,1
character,0,1,1,0,0,7,SetActive-,180,38346,1,10000000,15,9,1,0,1,1,1
character,0,1,1,0,0,8,BuildSide+,321,67926,1,10000000,15,9,1,0,1,1,1
character,0,1,1,0,0,9,BuildSide-,163,34186,1,10000000,15,9,1,0,1,1,1
character,0,1,1,0,0,10,newRoot+,50,10884,1,10000000,15,9,1,0,1,1,1
character,0,1,1,0,0,11,newRoot-,19,4449,1,10000000,15,9,1,0,1,1,1
character,0,1,2,2,0,0,buildtotal,705,149593,1,10000000,15,9,1,1,1,1,1
character,0,1,2,2,0,1,objects+,191,40274,1,10000000,15,9,1,1,1,1,1
character,0,1,2,2,0,2,objects-,75,16137,1,10000000,15,9,1,1,1,1,1
character,0,1,2,2,0,3,colliders+,130,27689,1,10000000,15,9,1,1,1,1,1
character,0,1,2,2,0,4,colliders-,74,15867,1,10000000,15,9,1,1,1,1,1
character,0,1,2,2,0,5,publishtotal,687,144843,1,10000000,15,9,1,1,1,1,1
character,0,1,2,2,0,6,SetActive+,389,82350,1,10000000,15,9,1,1,1,1,1
character,0,1,2,2,0,7,SetActive-,113,24131,1,10000000,15,9,1,1,1,1,1
character,0,1,2,2,0,8,BuildSide+,336,70597,1,10000000,15,9,1,1,1,1,1
character,0,1,2,2,0,9,BuildSide-,157,32892,1,10000000,15,9,1,1,1,1,1
character,0,1,2,2,0,10,newRoot+,56,12276,1,10000000,15,9,1,1,1,1,1
character,0,1,2,2,0,11,newRoot-,22,4940,1,10000000,15,9,1,1,1,1,1
character,0,1,3,1,0,0,buildtotal,680,143717,1,10000000,15,9,0,0,1,1,1
character,0,1,3,1,0,1,objects+,69,14808,1,10000000,15,9,0,0,1,1,1
character,0,1,3,1,0,2,objects-,166,35257,1,10000000,15,9,0,0,1,1,1
character,0,1,3,1,0,3,colliders+,134,28531,1,10000000,15,9,0,0,1,1,1
character,0,1,3,1,0,4,colliders-,91,19582,1,10000000,15,9,0,0,1,1,1
character,0,1,3,1,0,5,publishtotal,655,137987,1,10000000,15,9,0,0,1,1,1
character,0,1,3,1,0,6,SetActive+,292,61822,1,10000000,15,9,0,0,1,1,1
character,0,1,3,1,0,7,SetActive-,179,38190,1,10000000,15,9,0,0,1,1,1
character,0,1,3,1,0,8,BuildSide+,211,44227,1,10000000,15,9,0,0,1,1,1
character,0,1,3,1,0,9,BuildSide-,278,58481,1,10000000,15,9,0,0,1,1,1
character,0,1,3,1,0,10,newRoot+,23,4985,1,10000000,15,9,0,0,1,1,1
character,0,1,3,1,0,11,newRoot-,45,9882,1,10000000,15,9,0,0,1,1,1
character,0,2,0,0,0,0,buildtotal,635,135097,1,10000000,15,9,1,0,1,1,1
character,0,2,0,0,0,1,objects+,153,32588,1,10000000,15,9,1,0,1,1,1
character,0,2,0,0,0,2,objects-,70,14931,1,10000000,15,9,1,0,1,1,1
character,0,2,0,0,0,3,colliders+,127,27193,1,10000000,15,9,1,0,1,1,1
character,0,2,0,0,0,4,colliders-,78,16802,1,10000000,15,9,1,0,1,1,1
character,0,2,0,0,0,5,publishtotal,595,125420,1,10000000,15,9,1,0,1,1,1
character,0,2,0,0,0,6,SetActive+,256,54313,1,10000000,15,9,1,0,1,1,1
character,0,2,0,0,0,7,SetActive-,166,35298,1,10000000,15,9,1,0,1,1,1
character,0,2,0,0,0,8,BuildSide+,294,61950,1,10000000,15,9,1,0,1,1,1
character,0,2,0,0,0,9,BuildSide-,155,32641,1,10000000,15,9,1,0,1,1,1
character,0,2,0,0,0,10,newRoot+,41,9037,1,10000000,15,9,1,0,1,1,1
character,0,2,0,0,0,11,newRoot-,21,4791,1,10000000,15,9,1,0,1,1,1
character,0,2,1,1,0,0,buildtotal,679,143271,1,10000000,15,9,0,0,1,1,1
character,0,2,1,1,0,1,objects+,71,15157,1,10000000,15,9,0,0,1,1,1
character,0,2,1,1,0,2,objects-,179,37852,1,10000000,15,9,0,0,1,1,1
character,0,2,1,1,0,3,colliders+,144,30684,1,10000000,15,9,0,0,1,1,1
character,0,2,1,1,0,4,colliders-,94,20267,1,10000000,15,9,0,0,1,1,1
character,0,2,1,1,0,5,publishtotal,640,134855,1,10000000,15,9,0,0,1,1,1
character,0,2,1,1,0,6,SetActive+,270,57153,1,10000000,15,9,0,0,1,1,1
character,0,2,1,1,0,7,SetActive-,181,38676,1,10000000,15,9,0,0,1,1,1
character,0,2,1,1,0,8,BuildSide+,222,46790,1,10000000,15,9,0,0,1,1,1
character,0,2,1,1,0,9,BuildSide-,285,60112,1,10000000,15,9,0,0,1,1,1
character,0,2,1,1,0,10,newRoot+,21,4714,1,10000000,15,9,0,0,1,1,1
character,0,2,1,1,0,11,newRoot-,59,12927,1,10000000,15,9,0,0,1,1,1
character,0,2,2,3,0,0,buildtotal,673,142211,1,10000000,15,9,0,1,1,1,1
character,0,2,2,3,0,1,objects+,65,13921,1,10000000,15,9,0,1,1,1,1
character,0,2,2,3,0,2,objects-,162,34375,1,10000000,15,9,0,1,1,1,1
character,0,2,2,3,0,3,colliders+,119,25392,1,10000000,15,9,0,1,1,1,1
character,0,2,2,3,0,4,colliders-,129,27647,1,10000000,15,9,0,1,1,1,1
character,0,2,2,3,0,5,publishtotal,615,129654,1,10000000,15,9,0,1,1,1,1
character,0,2,2,3,0,6,SetActive+,331,70238,1,10000000,15,9,0,1,1,1,1
character,0,2,2,3,0,7,SetActive-,112,24027,1,10000000,15,9,0,1,1,1,1
character,0,2,2,3,0,8,BuildSide+,191,40212,1,10000000,15,9,0,1,1,1,1
character,0,2,2,3,0,9,BuildSide-,304,63940,1,10000000,15,9,0,1,1,1,1
character,0,2,2,3,0,10,newRoot+,20,4646,1,10000000,15,9,0,1,1,1,1
character,0,2,2,3,0,11,newRoot-,49,11584,1,10000000,15,9,0,1,1,1,1
character,0,2,3,2,0,0,buildtotal,681,143965,1,10000000,15,9,1,1,1,1,1
character,0,2,3,2,0,1,objects+,166,35230,1,10000000,15,9,1,1,1,1,1
character,0,2,3,2,0,2,objects-,66,13994,1,10000000,15,9,1,1,1,1,1
character,0,2,3,2,0,3,colliders+,136,29069,1,10000000,15,9,1,1,1,1,1
character,0,2,3,2,0,4,colliders-,79,16960,1,10000000,15,9,1,1,1,1,1
character,0,2,3,2,0,5,publishtotal,653,137736,1,10000000,15,9,1,1,1,1,1
character,0,2,3,2,0,6,SetActive+,354,75196,1,10000000,15,9,1,1,1,1,1
character,0,2,3,2,0,7,SetActive-,116,24904,1,10000000,15,9,1,1,1,1,1
character,0,2,3,2,0,8,BuildSide+,315,66325,1,10000000,15,9,1,1,1,1,1
character,0,2,3,2,0,9,BuildSide-,151,31833,1,10000000,15,9,1,1,1,1,1
character,0,2,3,2,0,10,newRoot+,52,11189,1,10000000,15,9,1,1,1,1,1
character,0,2,3,2,0,11,newRoot-,21,4498,1,10000000,15,9,1,1,1,1,1
character,0,3,0,1,0,0,buildtotal,637,134710,1,10000000,15,9,0,0,1,1,1
character,0,3,0,1,0,1,objects+,66,13968,1,10000000,15,9,0,0,1,1,1
character,0,3,0,1,0,2,objects-,173,36756,1,10000000,15,9,0,0,1,1,1
character,0,3,0,1,0,3,colliders+,117,24915,1,10000000,15,9,0,0,1,1,1
character,0,3,0,1,0,4,colliders-,86,18466,1,10000000,15,9,0,0,1,1,1
character,0,3,0,1,0,5,publishtotal,667,140713,1,10000000,15,9,0,0,1,1,1
character,0,3,0,1,0,6,SetActive+,268,57124,1,10000000,15,9,0,0,1,1,1
character,0,3,0,1,0,7,SetActive-,192,40887,1,10000000,15,9,0,0,1,1,1
character,0,3,0,1,0,8,BuildSide+,189,39754,1,10000000,15,9,0,0,1,1,1
character,0,3,0,1,0,9,BuildSide-,277,58326,1,10000000,15,9,0,0,1,1,1
character,0,3,0,1,0,10,newRoot+,20,4420,1,10000000,15,9,0,0,1,1,1
character,0,3,0,1,0,11,newRoot-,51,11057,1,10000000,15,9,0,0,1,1,1
character,0,3,1,2,0,0,buildtotal,630,133267,1,10000000,15,9,1,1,1,1,1
character,0,3,1,2,0,1,objects+,159,33729,1,10000000,15,9,1,1,1,1,1
character,0,3,1,2,0,2,objects-,67,14347,1,10000000,15,9,1,1,1,1,1
character,0,3,1,2,0,3,colliders+,122,26072,1,10000000,15,9,1,1,1,1,1
character,0,3,1,2,0,4,colliders-,73,15540,1,10000000,15,9,1,1,1,1,1
character,0,3,1,2,0,5,publishtotal,661,139279,1,10000000,15,9,1,1,1,1,1
character,0,3,1,2,0,6,SetActive+,353,74861,1,10000000,15,9,1,1,1,1,1
character,0,3,1,2,0,7,SetActive-,112,24293,1,10000000,15,9,1,1,1,1,1
character,0,3,1,2,0,8,BuildSide+,293,61768,1,10000000,15,9,1,1,1,1,1
character,0,3,1,2,0,9,BuildSide-,147,30762,1,10000000,15,9,1,1,1,1,1
character,0,3,1,2,0,10,newRoot+,47,10472,1,10000000,15,9,1,1,1,1,1
character,0,3,1,2,0,11,newRoot-,21,4771,1,10000000,15,9,1,1,1,1,1
character,0,3,2,0,0,0,buildtotal,623,132618,1,10000000,15,9,1,0,1,1,1
character,0,3,2,0,0,1,objects+,154,32552,1,10000000,15,9,1,0,1,1,1
character,0,3,2,0,0,2,objects-,66,14209,1,10000000,15,9,1,0,1,1,1
character,0,3,2,0,0,3,colliders+,137,29347,1,10000000,15,9,1,0,1,1,1
character,0,3,2,0,0,4,colliders-,74,15895,1,10000000,15,9,1,0,1,1,1
character,0,3,2,0,0,5,publishtotal,622,131332,1,10000000,15,9,1,0,1,1,1
character,0,3,2,0,0,6,SetActive+,269,56978,1,10000000,15,9,1,0,1,1,1
character,0,3,2,0,0,7,SetActive-,181,38384,1,10000000,15,9,1,0,1,1,1
character,0,3,2,0,0,8,BuildSide+,307,64919,1,10000000,15,9,1,0,1,1,1
character,0,3,2,0,0,9,BuildSide-,148,31000,1,10000000,15,9,1,0,1,1,1
character,0,3,2,0,0,10,newRoot+,49,10696,1,10000000,15,9,1,0,1,1,1
character,0,3,2,0,0,11,newRoot-,19,4317,1,10000000,15,9,1,0,1,1,1
character,0,3,3,3,0,0,buildtotal,626,132237,1,10000000,15,9,0,1,1,1,1
character,0,3,3,3,0,1,objects+,65,13912,1,10000000,15,9,0,1,1,1,1
character,0,3,3,3,0,2,objects-,160,34032,1,10000000,15,9,0,1,1,1,1
character,0,3,3,3,0,3,colliders+,113,24084,1,10000000,15,9,0,1,1,1,1
character,0,3,3,3,0,4,colliders-,86,18276,1,10000000,15,9,0,1,1,1,1
character,0,3,3,3,0,5,publishtotal,604,127456,1,10000000,15,9,0,1,1,1,1
character,0,3,3,3,0,6,SetActive+,330,70130,1,10000000,15,9,0,1,1,1,1
character,0,3,3,3,0,7,SetActive-,110,23711,1,10000000,15,9,0,1,1,1,1
character,0,3,3,3,0,8,BuildSide+,186,38883,1,10000000,15,9,0,1,1,1,1
character,0,3,3,3,0,9,BuildSide-,258,54284,1,10000000,15,9,0,1,1,1,1
character,0,3,3,3,0,10,newRoot+,20,4362,1,10000000,15,9,0,1,1,1,1
character,0,3,3,3,0,11,newRoot-,46,9937,1,10000000,15,9,0,1,1,1,1
character,0,4,0,2,0,0,buildtotal,626,132819,1,10000000,15,9,1,1,1,1,1
character,0,4,0,2,0,1,objects+,167,35373,1,10000000,15,9,1,1,1,1,1
character,0,4,0,2,0,2,objects-,67,14255,1,10000000,15,9,1,1,1,1,1
character,0,4,0,2,0,3,colliders+,127,26946,1,10000000,15,9,1,1,1,1,1
character,0,4,0,2,0,4,colliders-,71,15237,1,10000000,15,9,1,1,1,1,1
character,0,4,0,2,0,5,publishtotal,637,134181,1,10000000,15,9,1,1,1,1,1
character,0,4,0,2,0,6,SetActive+,351,74421,1,10000000,15,9,1,1,1,1,1
character,0,4,0,2,0,7,SetActive-,115,24457,1,10000000,15,9,1,1,1,1,1
character,0,4,0,2,0,8,BuildSide+,306,64404,1,10000000,15,9,1,1,1,1,1
character,0,4,0,2,0,9,BuildSide-,145,30378,1,10000000,15,9,1,1,1,1,1
character,0,4,0,2,0,10,newRoot+,47,10140,1,10000000,15,9,1,1,1,1,1
character,0,4,0,2,0,11,newRoot-,19,4475,1,10000000,15,9,1,1,1,1,1
character,0,4,1,3,0,0,buildtotal,634,133891,1,10000000,15,9,0,1,1,1,1
character,0,4,1,3,0,1,objects+,66,14210,1,10000000,15,9,0,1,1,1,1
character,0,4,1,3,0,2,objects-,161,34184,1,10000000,15,9,0,1,1,1,1
character,0,4,1,3,0,3,colliders+,119,25319,1,10000000,15,9,0,1,1,1,1
character,0,4,1,3,0,4,colliders-,84,17979,1,10000000,15,9,0,1,1,1,1
character,0,4,1,3,0,5,publishtotal,600,126555,1,10000000,15,9,0,1,1,1,1
character,0,4,1,3,0,6,SetActive+,322,68135,1,10000000,15,9,0,1,1,1,1
character,0,4,1,3,0,7,SetActive-,110,23428,1,10000000,15,9,0,1,1,1,1
character,0,4,1,3,0,8,BuildSide+,193,40466,1,10000000,15,9,0,1,1,1,1
character,0,4,1,3,0,9,BuildSide-,258,54430,1,10000000,15,9,0,1,1,1,1
character,0,4,1,3,0,10,newRoot+,20,4575,1,10000000,15,9,0,1,1,1,1
character,0,4,1,3,0,11,newRoot-,49,10698,1,10000000,15,9,0,1,1,1,1
character,0,4,2,1,0,0,buildtotal,636,134298,1,10000000,15,9,0,0,1,1,1
character,0,4,2,1,0,1,objects+,66,13955,1,10000000,15,9,0,0,1,1,1
character,0,4,2,1,0,2,objects-,169,35964,1,10000000,15,9,0,0,1,1,1
character,0,4,2,1,0,3,colliders+,121,25934,1,10000000,15,9,0,0,1,1,1
character,0,4,2,1,0,4,colliders-,82,17689,1,10000000,15,9,0,0,1,1,1
character,0,4,2,1,0,5,publishtotal,627,132178,1,10000000,15,9,0,0,1,1,1
character,0,4,2,1,0,6,SetActive+,274,58112,1,10000000,15,9,0,0,1,1,1
character,0,4,2,1,0,7,SetActive-,185,39398,1,10000000,15,9,0,0,1,1,1
character,0,4,2,1,0,8,BuildSide+,194,40785,1,10000000,15,9,0,0,1,1,1
character,0,4,2,1,0,9,BuildSide-,264,55588,1,10000000,15,9,0,0,1,1,1
character,0,4,2,1,0,10,newRoot+,18,4245,1,10000000,15,9,0,0,1,1,1
character,0,4,2,1,0,11,newRoot-,51,11047,1,10000000,15,9,0,0,1,1,1
character,0,4,3,0,0,0,buildtotal,645,136383,1,10000000,15,9,1,0,1,1,1
character,0,4,3,0,0,1,objects+,163,34569,1,10000000,15,9,1,0,1,1,1
character,0,4,3,0,0,2,objects-,67,14173,1,10000000,15,9,1,0,1,1,1
character,0,4,3,0,0,3,colliders+,135,28750,1,10000000,15,9,1,0,1,1,1
character,0,4,3,0,0,4,colliders-,81,17251,1,10000000,15,9,1,0,1,1,1
character,0,4,3,0,0,5,publishtotal,632,133432,1,10000000,15,9,1,0,1,1,1
character,0,4,3,0,0,6,SetActive+,278,59009,1,10000000,15,9,1,0,1,1,1
character,0,4,3,0,0,7,SetActive-,176,37534,1,10000000,15,9,1,0,1,1,1
character,0,4,3,0,0,8,BuildSide+,313,66068,1,10000000,15,9,1,0,1,1,1
character,0,4,3,0,0,9,BuildSide-,154,32319,1,10000000,15,9,1,0,1,1,1
character,0,4,3,0,0,10,newRoot+,44,9765,1,10000000,15,9,1,0,1,1,1
character,0,4,3,0,0,11,newRoot-,18,4190,1,10000000,15,9,1,0,1,1,1
character,0,5,0,3,0,0,buildtotal,627,133254,1,10000000,15,9,0,1,1,1,1
character,0,5,0,3,0,1,objects+,72,15254,1,10000000,15,9,0,1,1,1,1
character,0,5,0,3,0,2,objects-,161,34249,1,10000000,15,9,0,1,1,1,1
character,0,5,0,3,0,3,colliders+,122,26070,1,10000000,15,9,0,1,1,1,1
character,0,5,0,3,0,4,colliders-,87,18525,1,10000000,15,9,0,1,1,1,1
character,0,5,0,3,0,5,publishtotal,622,131247,1,10000000,15,9,0,1,1,1,1
character,0,5,0,3,0,6,SetActive+,338,71569,1,10000000,15,9,0,1,1,1,1
character,0,5,0,3,0,7,SetActive-,112,23845,1,10000000,15,9,0,1,1,1,1
character,0,5,0,3,0,8,BuildSide+,201,42177,1,10000000,15,9,0,1,1,1,1
character,0,5,0,3,0,9,BuildSide-,260,54685,1,10000000,15,9,0,1,1,1,1
character,0,5,0,3,0,10,newRoot+,22,5031,1,10000000,15,9,0,1,1,1,1
character,0,5,0,3,0,11,newRoot-,48,10406,1,10000000,15,9,0,1,1,1,1
character,0,5,1,0,0,0,buildtotal,681,144205,1,10000000,15,9,1,0,1,1,1
character,0,5,1,0,0,1,objects+,161,34204,1,10000000,15,9,1,0,1,1,1
character,0,5,1,0,0,2,objects-,66,14125,1,10000000,15,9,1,0,1,1,1
character,0,5,1,0,0,3,colliders+,144,30857,1,10000000,15,9,1,0,1,1,1
character,0,5,1,0,0,4,colliders-,75,16175,1,10000000,15,9,1,0,1,1,1
character,0,5,1,0,0,5,publishtotal,716,150946,1,10000000,15,9,1,0,1,1,1
character,0,5,1,0,0,6,SetActive+,360,76472,1,10000000,15,9,1,0,1,1,1
character,0,5,1,0,0,7,SetActive-,178,37805,1,10000000,15,9,1,0,1,1,1
