variant,case,region,sample,iterations,elapsed_ticks,allocated_bytes,counter_responded,frequency
all,box,adopt_colliders,24,1,25,-1,False,10000000
all,box,provisional_build,25,1,344,-1,False,10000000
all,box,prepare_colliders,25,1,47,-1,False,10000000
all,box,adopt_colliders,25,1,24,-1,False,10000000
all,box,provisional_build,26,1,347,-1,False,10000000
all,box,prepare_colliders,26,1,46,-1,False,10000000
all,box,adopt_colliders,26,1,23,-1,False,10000000
all,box,provisional_build,27,1,348,-1,False,10000000
all,box,prepare_colliders,27,1,42,-1,False,10000000
all,box,adopt_colliders,27,1,27,-1,False,10000000
all,box,provisional_build,28,1,348,-1,False,10000000
all,box,prepare_colliders,28,1,41,-1,False,10000000
all,box,adopt_colliders,28,1,24,-1,False,10000000
all,box,provisional_build,29,1,350,-1,False,10000000
all,box,prepare_colliders,29,1,41,-1,False,10000000
all,box,adopt_colliders,29,1,25,-1,False,10000000
all,box,provisional_build,30,1,343,-1,False,10000000
all,box,prepare_colliders,30,1,42,-1,False,10000000
all,box,adopt_colliders,30,1,25,-1,False,10000000
all,box,provisional_build,31,1,333,-1,False,10000000
all,box,prepare_colliders,31,1,42,-1,False,10000000
all,box,adopt_colliders,31,1,24,-1,False,10000000
all,box,provisional_build,32,1,349,-1,False,10000000
all,box,prepare_colliders,32,1,47,-1,False,10000000
all,box,adopt_colliders,32,1,26,-1,False,10000000
all,box,provisional_build,33,1,352,-1,False,10000000
all,box,prepare_colliders,33,1,44,-1,False,10000000
all,box,adopt_colliders,33,1,25,-1,False,10000000
all,box,provisional_build,34,1,339,-1,False,10000000
all,box,prepare_colliders,34,1,42,-1,False,10000000
all,box,adopt_colliders,34,1,25,-1,False,10000000
all,box,provisional_build,35,1,343,-1,False,10000000
all,box,prepare_colliders,35,1,39,-1,False,10000000
all,box,adopt_colliders,35,1,25,-1,False,10000000
all,box,provisional_build,36,1,349,-1,False,10000000
all,box,prepare_colliders,36,1,45,-1,False,10000000
all,box,adopt_colliders,36,1,27,-1,False,10000000
all,box,provisional_build,37,1,338,-1,False,10000000
all,box,prepare_colliders,37,1,41,-1,False,10000000
all,box,adopt_colliders,37,1,24,-1,False,10000000
all,box,provisional_build,38,1,334,-1,False,10000000
all,box,prepare_colliders,38,1,43,-1,False,10000000
all,box,adopt_colliders,38,1,25,-1,False,10000000
all,box,provisional_build,39,1,339,-1,False,10000000
all,box,prepare_colliders,39,1,45,-1,False,10000000
all,box,adopt_colliders,39,1,25,-1,False,10000000
all,box,provisional_build,40,1,333,-1,False,10000000
all,box,prepare_colliders,40,1,43,-1,False,10000000
all,box,adopt_colliders,40,1,25,-1,False,10000000
all,box,provisional_build,41,1,378,-1,False,10000000
all,box,prepare_colliders,41,1,41,-1,False,10000000
all,box,adopt_colliders,41,1,24,-1,False,10000000
all,box,provisional_build,42,1,337,-1,False,10000000
all,box,prepare_colliders,42,1,41,-1,False,10000000
all,box,adopt_colliders,42,1,25,-1,False,10000000
all,box,provisional_build,43,1,337,-1,False,10000000
all,box,prepare_colliders,43,1,44,-1,False,10000000
all,box,adopt_colliders,43,1,24,-1,False,10000000
all,box,provisional_build,44,1,340,-1,False,10000000
all,box,prepare_colliders,44,1,46,-1,False,10000000
all,box,adopt_colliders,44,1,25,-1,False,10000000
all,box,provisional_build,45,1,329,-1,False,10000000
all,box,prepare_colliders,45,1,42,-1,False,10000000
all,box,adopt_colliders,45,1,25,-1,False,10000000
all,box,provisional_build,46,1,335,-1,False,10000000
all,box,prepare_colliders,46,1,41,-1,False,10000000
all,box,adopt_colliders,46,1,26,-1,False,10000000
all,box,provisional_build,47,1,336,-1,False,10000000
all,box,prepare_colliders,47,1,40,-1,False,10000000
all,box,adopt_colliders,47,1,25,-1,False,10000000
all,box,provisional_build,48,1,338,-1,False,10000000
all,box,prepare_colliders,48,1,46,-1,False,10000000
all,box,adopt_colliders,48,1,24,-1,False,10000000
all,box,provisional_build,49,1,325,-1,False,10000000
all,box,prepare_colliders,49,1,40,-1,False,10000000
all,box,adopt_colliders,49,1,24,-1,False,10000000
all,box,provisional_build,50,1,335,-1,False,10000000
all,box,prepare_colliders,50,1,43,-1,False,10000000
all,box,adopt_colliders,50,1,24,-1,False,10000000
all,box,provisional_build,51,1,344,-1,False,10000000
all,box,prepare_colliders,51,1,40,-1,False,10000000
all,box,adopt_colliders,51,1,25,-1,False,10000000
all,box,provisional_build,52,1,329,-1,False,10000000
all,box,prepare_colliders,52,1,45,-1,False,10000000
all,box,adopt_colliders,52,1,25,-1,False,10000000
all,box,provisional_build,53,1,329,-1,False,10000000
all,box,prepare_colliders,53,1,44,-1,False,10000000
all,box,adopt_colliders,53,1,23,-1,False,10000000
all,box,provisional_build,54,1,327,-1,False,10000000
all,box,prepare_colliders,54,1,41,-1,False,10000000
all,box,adopt_colliders,54,1,26,-1,False,10000000
all,box,provisional_build,55,1,338,-1,False,10000000
all,box,prepare_colliders,55,1,41,-1,False,10000000
all,box,adopt_colliders,55,1,25,-1,False,10000000
all,box,provisional_build,56,1,325,-1,False,10000000
all,box,prepare_colliders,56,1,41,-1,False,10000000
all,box,adopt_colliders,56,1,26,-1,False,10000000
all,box,provisional_build,57,1,340,-1,False,10000000
all,box,prepare_colliders,57,1,42,-1,False,10000000
all,box,adopt_colliders,57,1,25,-1,False,10000000
all,box,provisional_build,58,1,334,-1,False,10000000
all,box,prepare_colliders,58,1,43,-1,False,10000000
all,box,adopt_colliders,58,1,25,-1,False,10000000
all,box,provisional_build,59,1,340,-1,False,10000000
all,box,prepare_colliders,59,1,41,-1,False,10000000
all,box,adopt_colliders,59,1,25,-1,False,10000000
all,box,provisional_build,60,1,338,-1,False,10000000
all,box,prepare_colliders,60,1,42,-1,False,10000000
all,box,adopt_colliders,60,1,26,-1,False,10000000
all,box,provisional_build,61,1,333,-1,False,10000000
all,box,prepare_colliders,61,1,44,-1,False,10000000
all,box,adopt_colliders,61,1,25,-1,False,10000000
all,box,provisional_build,62,1,331,-1,False,10000000
all,box,prepare_colliders,62,1,39,-1,False,10000000
all,box,adopt_colliders,62,1,25,-1,False,10000000
all,box,provisional_build,63,1,328,-1,False,10000000
all,box,prepare_colliders,63,1,45,-1,False,10000000
all,box,adopt_colliders,63,1,25,-1,False,10000000
all,character,shape_pair_create_dispose,0,256,9042,-1,False,10000000
all,character,shape_pair_create_dispose,1,256,7961,-1,False,10000000
all,character,shape_pair_create_dispose,2,256,7887,-1,False,10000000
all,character,shape_pair_create_dispose,3,256,7882,-1,False,10000000
all,character,shape_pair_create_dispose,4,256,8904,-1,False,10000000
all,character,shape_pair_create_dispose,5,256,8102,-1,False,10000000
all,character,shape_pair_create_dispose,6,256,7813,-1,False,10000000
all,character,shape_pair_create_dispose,7,256,8052,-1,False,10000000
all,character,box_mass_divide,0,1024,42555,-1,False,10000000
all,character,box_mass_divide,1,1024,41728,-1,False,10000000
all,character,box_mass_divide,2,1024,40528,-1,False,10000000
all,character,box_mass_divide,3,1024,40367,-1,False,10000000
all,character,box_mass_divide,4,1024,49143,-1,False,10000000
all,character,box_mass_divide,5,1024,40217,-1,False,10000000
all,character,box_mass_divide,6,1024,40212,-1,False,10000000
all,character,box_mass_divide,7,1024,40579,-1,False,10000000
all,character,provisional_build,0,1,974,-1,False,10000000
all,character,prepare_colliders,0,1,250,-1,False,10000000
all,character,adopt_colliders,0,1,131,-1,False,10000000
all,character,provisional_build,1,1,846,-1,False,10000000
all,character,prepare_colliders,1,1,215,-1,False,10000000
all,character,adopt_colliders,1,1,110,-1,False,10000000
all,character,provisional_build,2,1,716,-1,False,10000000
all,character,prepare_colliders,2,1,285,-1,False,10000000
all,character,adopt_colliders,2,1,107,-1,False,10000000
all,character,provisional_build,3,1,710,-1,False,10000000
all,character,prepare_colliders,3,1,190,-1,False,10000000
all,character,adopt_colliders,3,1,103,-1,False,10000000
all,character,provisional_build,4,1,704,-1,False,10000000
all,character,prepare_colliders,4,1,194,-1,False,10000000
all,character,adopt_colliders,4,1,102,-1,False,10000000
all,character,provisional_build,5,1,707,-1,False,10000000
all,character,prepare_colliders,5,1,194,-1,False,10000000
all,character,adopt_colliders,5,1,100,-1,False,10000000
all,character,provisional_build,6,1,707,-1,False,10000000
all,character,prepare_colliders,6,1,196,-1,False,10000000
all,character,adopt_colliders,6,1,101,-1,False,10000000
all,character,provisional_build,7,1,684,-1,False,10000000
all,character,prepare_colliders,7,1,191,-1,False,10000000
all,character,adopt_colliders,7,1,104,-1,False,10000000
all,character,provisional_build,8,1,1300,-1,False,10000000
all,character,prepare_colliders,8,1,207,-1,False,10000000
all,character,adopt_colliders,8,1,107,-1,False,10000000
all,character,provisional_build,9,1,701,-1,False,10000000
all,character,prepare_colliders,9,1,177,-1,False,10000000
all,character,adopt_colliders,9,1,100,-1,False,10000000
all,character,provisional_build,10,1,683,-1,False,10000000
all,character,prepare_colliders,10,1,178,-1,False,10000000
all,character,adopt_colliders,10,1,104,-1,False,10000000
all,character,provisional_build,11,1,697,-1,False,10000000
all,character,prepare_colliders,11,1,182,-1,False,10000000
all,character,adopt_colliders,11,1,251,-1,False,10000000
all,character,provisional_build,12,1,691,-1,False,10000000
all,character,prepare_colliders,12,1,192,-1,False,10000000
all,character,adopt_colliders,12,1,143,-1,False,10000000
all,character,provisional_build,13,1,698,-1,False,10000000
all,character,prepare_colliders,13,1,185,-1,False,10000000
all,character,adopt_colliders,13,1,106,-1,False,10000000
all,character,provisional_build,14,1,691,-1,False,10000000
all,character,prepare_colliders,14,1,180,-1,False,10000000
all,character,adopt_colliders,14,1,101,-1,False,10000000
all,character,provisional_build,15,1,741,-1,False,10000000
all,character,prepare_colliders,15,1,179,-1,False,10000000
all,character,adopt_colliders,15,1,104,-1,False,10000000
all,character,provisional_build,16,1,695,-1,False,10000000
all,character,prepare_colliders,16,1,185,-1,False,10000000
all,character,adopt_colliders,16,1,103,-1,False,10000000
all,character,provisional_build,17,1,702,-1,False,10000000
all,character,prepare_colliders,17,1,191,-1,False,10000000
all,character,adopt_colliders,17,1,104,-1,False,10000000
all,character,provisional_build,18,1,699,-1,False,10000000
all,character,prepare_colliders,18,1,190,-1,False,10000000
all,character,adopt_colliders,18,1,103,-1,False,10000000
all,character,provisional_build,19,1,732,-1,False,10000000
all,character,prepare_colliders,19,1,196,-1,False,10000000
all,character,adopt_colliders,19,1,103,-1,False,10000000
all,character,provisional_build,20,1,696,-1,False,10000000
all,character,prepare_colliders,20,1,188,-1,False,10000000
all,character,adopt_colliders,20,1,102,-1,False,10000000
all,character,provisional_build,21,1,699,-1,False,10000000
all,character,prepare_colliders,21,1,209,-1,False,10000000
all,character,adopt_colliders,21,1,104,-1,False,10000000
all,character,provisional_build,22,1,692,-1,False,10000000
all,character,prepare_colliders,22,1,184,-1,False,10000000
all,character,adopt_colliders,22,1,102,-1,False,10000000
all,character,provisional_build,23,1,690,-1,False,10000000
all,character,prepare_colliders,23,1,197,-1,False,10000000
all,character,adopt_colliders,23,1,103,-1,False,10000000
all,character,provisional_build,24,1,740,-1,False,10000000
all,character,prepare_colliders,24,1,185,-1,False,10000000
all,character,adopt_colliders,24,1,104,-1,False,10000000
all,character,provisional_build,25,1,686,-1,False,10000000
all,character,prepare_colliders,25,1,191,-1,False,10000000
all,character,adopt_colliders,25,1,103,-1,False,10000000
all,character,provisional_build,26,1,704,-1,False,10000000
all,character,prepare_colliders,26,1,181,-1,False,10000000
all,character,adopt_colliders,26,1,103,-1,False,10000000
all,character,provisional_build,27,1,681,-1,False,10000000
all,character,prepare_colliders,27,1,190,-1,False,10000000
all,character,adopt_colliders,27,1,102,-1,False,10000000
all,character,provisional_build,28,1,1245,-1,False,10000000
all,character,prepare_colliders,28,1,236,-1,False,10000000
all,character,adopt_colliders,28,1,152,-1,False,10000000
all,character,provisional_build,29,1,793,-1,False,10000000
all,character,prepare_colliders,29,1,206,-1,False,10000000
all,character,adopt_colliders,29,1,111,-1,False,10000000
all,character,provisional_build,30,1,725,-1,False,10000000
all,character,prepare_colliders,30,1,187,-1,False,10000000
all,character,adopt_colliders,30,1,106,-1,False,10000000
all,character,provisional_build,31,1,702,-1,False,10000000
all,character,prepare_colliders,31,1,188,-1,False,10000000
all,character,adopt_colliders,31,1,107,-1,False,10000000
all,character,provisional_build,32,1,704,-1,False,10000000
all,character,prepare_colliders,32,1,204,-1,False,10000000
all,character,adopt_colliders,32,1,105,-1,False,10000000
all,character,provisional_build,33,1,880,-1,False,10000000
all,character,prepare_colliders,33,1,186,-1,False,10000000
all,character,adopt_colliders,33,1,104,-1,False,10000000
all,character,provisional_build,34,1,702,-1,False,10000000
all,character,prepare_colliders,34,1,180,-1,False,10000000
all,character,adopt_colliders,34,1,100,-1,False,10000000
all,character,provisional_build,35,1,702,-1,False,10000000
all,character,prepare_colliders,35,1,192,-1,False,10000000
all,character,adopt_colliders,35,1,103,-1,False,10000000
all,character,provisional_build,36,1,691,-1,False,10000000
all,character,prepare_colliders,36,1,191,-1,False,10000000
all,character,adopt_colliders,36,1,103,-1,False,10000000
all,character,provisional_build,37,1,694,-1,False,10000000
all,character,prepare_colliders,37,1,186,-1,False,10000000
all,character,adopt_colliders,37,1,103,-1,False,10000000
all,character,provisional_build,38,1,687,-1,False,10000000
all,character,prepare_colliders,38,1,203,-1,False,10000000
all,character,adopt_colliders,38,1,102,-1,False,10000000
all,character,provisional_build,39,1,675,-1,False,10000000
all,character,prepare_colliders,39,1,192,-1,False,10000000
all,character,adopt_colliders,39,1,101,-1,False,10000000
all,character,provisional_build,40,1,681,-1,False,10000000
all,character,prepare_colliders,40,1,192,-1,False,10000000
all,character,adopt_colliders,40,1,102,-1,False,10000000
all,character,provisional_build,41,1,677,-1,False,10000000
all,character,prepare_colliders,41,1,183,-1,False,10000000
all,character,adopt_colliders,41,1,103,-1,False,10000000
all,character,provisional_build,42,1,677,-1,False,10000000
all,character,prepare_colliders,42,1,181,-1,False,10000000
all,character,adopt_colliders,42,1,102,-1,False,10000000
all,character,provisional_build,43,1,687,-1,False,10000000
all,character,prepare_colliders,43,1,186,-1,False,10000000
all,character,adopt_colliders,43,1,101,-1,False,10000000
all,character,provisional_build,44,1,668,-1,False,10000000
all,character,prepare_colliders,44,1,183,-1,False,10000000
all,character,adopt_colliders,44,1,103,-1,False,10000000
all,character,provisional_build,45,1,670,-1,False,10000000
all,character,prepare_colliders,45,1,191,-1,False,10000000
all,character,adopt_colliders,45,1,101,-1,False,10000000
all,character,provisional_build,46,1,686,-1,False,10000000
all,character,prepare_colliders,46,1,188,-1,False,10000000
all,character,adopt_colliders,46,1,102,-1,False,10000000
all,character,provisional_build,47,1,697,-1,False,10000000
all,character,prepare_colliders,47,1,196,-1,False,10000000
all,character,adopt_colliders,47,1,103,-1,False,10000000
all,character,provisional_build,48,1,750,-1,False,10000000
all,character,prepare_colliders,48,1,216,-1,False,10000000
all,character,adopt_colliders,48,1,118,-1,False,10000000
all,character,provisional_build,49,1,681,-1,False,10000000
all,character,prepare_colliders,49,1,180,-1,False,10000000
all,character,adopt_colliders,49,1,103,-1,False,10000000
all,character,provisional_build,50,1,686,-1,False,10000000
all,character,prepare_colliders,50,1,177,-1,False,10000000
all,character,adopt_colliders,50,1,104,-1,False,10000000
all,character,provisional_build,51,1,675,-1,False,10000000
all,character,prepare_colliders,51,1,186,-1,False,10000000
all,character,adopt_colliders,51,1,100,-1,False,10000000
all,character,provisional_build,52,1,673,-1,False,10000000
all,character,prepare_colliders,52,1,191,-1,False,10000000
all,character,adopt_colliders,52,1,100,-1,False,10000000
all,character,provisional_build,53,1,690,-1,False,10000000
all,character,prepare_colliders,53,1,189,-1,False,10000000
all,character,adopt_colliders,53,1,105,-1,False,10000000
all,character,provisional_build,54,1,687,-1,False,10000000
all,character,prepare_colliders,54,1,197,-1,False,10000000
all,character,adopt_colliders,54,1,103,-1,False,10000000
all,character,provisional_build,55,1,689,-1,False,10000000
all,character,prepare_colliders,55,1,180,-1,False,10000000
all,character,adopt_colliders,55,1,106,-1,False,10000000
all,character,provisional_build,56,1,706,-1,False,10000000
all,character,prepare_colliders,56,1,182,-1,False,10000000
all,character,adopt_colliders,56,1,104,-1,False,10000000
all,character,provisional_build,57,1,692,-1,False,10000000
all,character,prepare_colliders,57,1,186,-1,False,10000000
all,character,adopt_colliders,57,1,103,-1,False,10000000
all,character,provisional_build,58,1,684,-1,False,10000000
all,character,prepare_colliders,58,1,188,-1,False,10000000
all,character,adopt_colliders,58,1,102,-1,False,10000000
all,character,provisional_build,59,1,688,-1,False,10000000
all,character,prepare_colliders,59,1,177,-1,False,10000000
all,character,adopt_colliders,59,1,102,-1,False,10000000
all,character,provisional_build,60,1,682,-1,False,10000000
all,character,prepare_colliders,60,1,182,-1,False,10000000
all,character,adopt_colliders,60,1,100,-1,False,10000000
all,character,provisional_build,61,1,676,-1,False,10000000
all,character,prepare_colliders,61,1,178,-1,False,10000000
all,character,adopt_colliders,61,1,104,-1,False,10000000
all,character,provisional_build,62,1,692,-1,False,10000000
all,character,prepare_colliders,62,1,195,-1,False,10000000
all,character,adopt_colliders,62,1,102,-1,False,10000000
all,character,provisional_build,63,1,689,-1,False,10000000
all,character,prepare_colliders,63,1,184,-1,False,10000000
all,character,adopt_colliders,63,1,104,-1,False,10000000
