case,case_order,round,order,mode,warmup,span_id,span,ticks,thread_cycles,count,frequency,positive_colliders,negative_colliders,build_positive_first,activate_positive_first,published,validated,cleaned
box,0,-1,3,2,1,11,newRoot-,36,7766,1,10000000,1,1,1,1,1,1,1
box,0,0,0,0,0,0,buildtotal,512,108156,1,10000000,1,1,1,0,1,1,1
box,0,0,0,0,0,1,objects+,207,44090,1,10000000,1,1,1,0,1,1,1
box,0,0,0,0,0,2,objects-,85,18172,1,10000000,1,1,1,0,1,1,1
box,0,0,0,0,0,3,colliders+,22,4908,1,10000000,1,1,1,0,1,1,1
box,0,0,0,0,0,4,colliders-,12,2789,1,10000000,1,1,1,0,1,1,1
box,0,0,0,0,0,5,publishtotal,409,86398,1,10000000,1,1,1,0,1,1,1
box,0,0,0,0,0,6,SetActive+,138,29517,1,10000000,1,1,1,0,1,1,1
box,0,0,0,0,0,7,SetActive-,112,23996,1,10000000,1,1,1,0,1,1,1
box,0,0,0,0,0,8,BuildSide+,243,51249,1,10000000,1,1,1,0,1,1,1
box,0,0,0,0,0,9,BuildSide-,105,21941,1,10000000,1,1,1,0,1,1,1
box,0,0,0,0,0,10,newRoot+,57,12424,1,10000000,1,1,1,0,1,1,1
box,0,0,0,0,0,11,newRoot-,24,5245,1,10000000,1,1,1,0,1,1,1
box,0,0,1,1,0,0,buildtotal,514,108616,1,10000000,1,1,0,0,1,1,1
box,0,0,1,1,0,1,objects+,82,17455,1,10000000,1,1,0,0,1,1,1
box,0,0,1,1,0,2,objects-,195,41545,1,10000000,1,1,0,0,1,1,1
box,0,0,1,1,0,3,colliders+,12,2803,1,10000000,1,1,0,0,1,1,1
box,0,0,1,1,0,4,colliders-,28,6266,1,10000000,1,1,0,0,1,1,1
box,0,0,1,1,0,5,publishtotal,2642,141568,1,10000000,1,1,0,0,1,1,1
box,0,0,1,1,0,6,SetActive+,173,36969,1,10000000,1,1,0,0,1,1,1
box,0,0,1,1,0,7,SetActive-,221,48380,1,10000000,1,1,0,0,1,1,1
box,0,0,1,1,0,8,BuildSide+,101,21298,1,10000000,1,1,0,0,1,1,1
box,0,0,1,1,0,9,BuildSide-,237,50038,1,10000000,1,1,0,0,1,1,1
box,0,0,1,1,0,10,newRoot+,24,5498,1,10000000,1,1,0,0,1,1,1
box,0,0,1,1,0,11,newRoot-,64,13958,1,10000000,1,1,0,0,1,1,1
box,0,0,2,3,0,0,buildtotal,518,109326,1,10000000,1,1,0,1,1,1,1
box,0,0,2,3,0,1,objects+,82,17594,1,10000000,1,1,0,1,1,1,1
box,0,0,2,3,0,2,objects-,194,41241,1,10000000,1,1,0,1,1,1,1
box,0,0,2,3,0,3,colliders+,13,2833,1,10000000,1,1,0,1,1,1,1
box,0,0,2,3,0,4,colliders-,26,5649,1,10000000,1,1,0,1,1,1,1
box,0,0,2,3,0,5,publishtotal,415,87409,1,10000000,1,1,0,1,1,1,1
box,0,0,2,3,0,6,SetActive+,225,47860,1,10000000,1,1,0,1,1,1,1
box,0,0,2,3,0,7,SetActive-,37,8203,1,10000000,1,1,0,1,1,1,1
box,0,0,2,3,0,8,BuildSide+,102,21403,1,10000000,1,1,0,1,1,1,1
box,0,0,2,3,0,9,BuildSide-,234,49133,1,10000000,1,1,0,1,1,1,1
box,0,0,2,3,0,10,newRoot+,25,5602,1,10000000,1,1,0,1,1,1,1
box,0,0,2,3,0,11,newRoot-,59,12845,1,10000000,1,1,0,1,1,1,1
box,0,0,3,2,0,0,buildtotal,584,125410,1,10000000,1,1,1,1,1,1,1
box,0,0,3,2,0,1,objects+,240,50764,1,10000000,1,1,1,1,1,1,1
box,0,0,3,2,0,2,objects-,90,18854,1,10000000,1,1,1,1,1,1,1
box,0,0,3,2,0,3,colliders+,29,6535,1,10000000,1,1,1,1,1,1,1
box,0,0,3,2,0,4,colliders-,11,2680,1,10000000,1,1,1,1,1,1,1
box,0,0,3,2,0,5,publishtotal,467,98280,1,10000000,1,1,1,1,1,1,1
box,0,0,3,2,0,6,SetActive+,253,53955,1,10000000,1,1,1,1,1,1,1
box,0,0,3,2,0,7,SetActive-,36,8006,1,10000000,1,1,1,1,1,1,1
box,0,0,3,2,0,8,BuildSide+,282,59582,1,10000000,1,1,1,1,1,1,1
box,0,0,3,2,0,9,BuildSide-,108,22525,1,10000000,1,1,1,1,1,1,1
box,0,0,3,2,0,10,newRoot+,83,17896,1,10000000,1,1,1,1,1,1,1
box,0,0,3,2,0,11,newRoot-,25,5614,1,10000000,1,1,1,1,1,1,1
box,0,1,0,1,0,0,buildtotal,684,144769,1,10000000,1,1,0,0,1,1,1
box,0,1,0,1,0,1,objects+,131,27827,1,10000000,1,1,0,0,1,1,1
box,0,1,0,1,0,2,objects-,281,59602,1,10000000,1,1,0,0,1,1,1
box,0,1,0,1,0,3,colliders+,13,2884,1,10000000,1,1,0,0,1,1,1
box,0,1,0,1,0,4,colliders-,40,8729,1,10000000,1,1,0,0,1,1,1
box,0,1,0,1,0,5,publishtotal,495,104486,1,10000000,1,1,0,0,1,1,1
box,0,1,0,1,0,6,SetActive+,154,32739,1,10000000,1,1,0,0,1,1,1
box,0,1,0,1,0,7,SetActive-,153,32613,1,10000000,1,1,0,0,1,1,1
box,0,1,0,1,0,8,BuildSide+,151,31707,1,10000000,1,1,0,0,1,1,1
box,0,1,0,1,0,9,BuildSide-,337,70833,1,10000000,1,1,0,0,1,1,1
box,0,1,0,1,0,10,newRoot+,27,6173,1,10000000,1,1,0,0,1,1,1
box,0,1,0,1,0,11,newRoot-,113,24160,1,10000000,1,1,0,0,1,1,1
box,0,1,1,2,0,0,buildtotal,676,142971,1,10000000,1,1,1,1,1,1,1
box,0,1,1,2,0,1,objects+,298,63050,1,10000000,1,1,1,1,1,1,1
box,0,1,1,2,0,2,objects-,94,19891,1,10000000,1,1,1,1,1,1,1
box,0,1,1,2,0,3,colliders+,35,7631,1,10000000,1,1,1,1,1,1,1
box,0,1,1,2,0,4,colliders-,15,3499,1,10000000,1,1,1,1,1,1,1
box,0,1,1,2,0,5,publishtotal,1005,185703,1,10000000,1,1,1,1,1,1,1
box,0,1,1,2,0,6,SetActive+,405,65605,1,10000000,1,1,1,1,1,1,1
box,0,1,1,2,0,7,SetActive-,215,47738,1,10000000,1,1,1,1,1,1,1
box,0,1,1,2,0,8,BuildSide+,347,72857,1,10000000,1,1,1,1,1,1,1
box,0,1,1,2,0,9,BuildSide-,116,24366,1,10000000,1,1,1,1,1,1,1
box,0,1,1,2,0,10,newRoot+,110,23660,1,10000000,1,1,1,1,1,1,1
box,0,1,1,2,0,11,newRoot-,27,6154,1,10000000,1,1,1,1,1,1,1
box,0,1,2,0,0,0,buildtotal,807,137118,1,10000000,1,1,1,0,1,1,1
box,0,1,2,0,0,1,objects+,459,63536,1,10000000,1,1,1,0,1,1,1
box,0,1,2,0,0,2,objects-,89,19045,1,10000000,1,1,1,0,1,1,1
box,0,1,2,0,0,3,colliders+,33,7390,1,10000000,1,1,1,0,1,1,1
box,0,1,2,0,0,4,colliders-,13,3061,1,10000000,1,1,1,0,1,1,1
box,0,1,2,0,0,5,publishtotal,444,93832,1,10000000,1,1,1,0,1,1,1
box,0,1,2,0,0,6,SetActive+,136,29138,1,10000000,1,1,1,0,1,1,1
box,0,1,2,0,0,7,SetActive-,149,32041,1,10000000,1,1,1,0,1,1,1
box,0,1,2,0,0,8,BuildSide+,514,74887,1,10000000,1,1,1,0,1,1,1
box,0,1,2,0,0,9,BuildSide-,111,23167,1,10000000,1,1,1,0,1,1,1
box,0,1,2,0,0,10,newRoot+,105,22680,1,10000000,1,1,1,0,1,1,1
box,0,1,2,0,0,11,newRoot-,32,6977,1,10000000,1,1,1,0,1,1,1
box,0,1,3,3,0,0,buildtotal,534,112784,1,10000000,1,1,0,1,1,1,1
box,0,1,3,3,0,1,objects+,85,18138,1,10000000,1,1,0,1,1,1,1
box,0,1,3,3,0,2,objects-,217,46071,1,10000000,1,1,0,1,1,1,1
box,0,1,3,3,0,3,colliders+,12,2906,1,10000000,1,1,0,1,1,1,1
box,0,1,3,3,0,4,colliders-,22,4901,1,10000000,1,1,0,1,1,1,1
box,0,1,3,3,0,5,publishtotal,397,83796,1,10000000,1,1,0,1,1,1,1
box,0,1,3,3,0,6,SetActive+,209,44399,1,10000000,1,1,0,1,1,1,1
box,0,1,3,3,0,7,SetActive-,37,8036,1,10000000,1,1,0,1,1,1,1
box,0,1,3,3,0,8,BuildSide+,105,22018,1,10000000,1,1,0,1,1,1,1
box,0,1,3,3,0,9,BuildSide-,252,53088,1,10000000,1,1,0,1,1,1,1
box,0,1,3,3,0,10,newRoot+,24,5355,1,10000000,1,1,0,1,1,1,1
box,0,1,3,3,0,11,newRoot-,65,14236,1,10000000,1,1,0,1,1,1,1
box,0,2,0,2,0,0,buildtotal,692,146007,1,10000000,1,1,1,1,1,1,1
box,0,2,0,2,0,1,objects+,317,66934,1,10000000,1,1,1,1,1,1,1
box,0,2,0,2,0,2,objects-,84,17909,1,10000000,1,1,1,1,1,1,1
box,0,2,0,2,0,3,colliders+,38,8499,1,10000000,1,1,1,1,1,1,1
box,0,2,0,2,0,4,colliders-,14,3233,1,10000000,1,1,1,1,1,1,1
box,0,2,0,2,0,5,publishtotal,506,106846,1,10000000,1,1,1,1,1,1,1
box,0,2,0,2,0,6,SetActive+,279,59465,1,10000000,1,1,1,1,1,1,1
box,0,2,0,2,0,7,SetActive-,39,8488,1,10000000,1,1,1,1,1,1,1
box,0,2,0,2,0,8,BuildSide+,368,77391,1,10000000,1,1,1,1,1,1,1
box,0,2,0,2,0,9,BuildSide-,106,22104,1,10000000,1,1,1,1,1,1,1
box,0,2,0,2,0,10,newRoot+,132,28343,1,10000000,1,1,1,1,1,1,1
box,0,2,0,2,0,11,newRoot-,26,5961,1,10000000,1,1,1,1,1,1,1
box,0,2,1,3,0,0,buildtotal,475,100932,1,10000000,1,1,0,1,1,1,1
box,0,2,1,3,0,1,objects+,75,15980,1,10000000,1,1,0,1,1,1,1
box,0,2,1,3,0,2,objects-,178,37779,1,10000000,1,1,0,1,1,1,1
box,0,2,1,3,0,3,colliders+,10,2281,1,10000000,1,1,0,1,1,1,1
box,0,2,1,3,0,4,colliders-,21,4775,1,10000000,1,1,0,1,1,1,1
box,0,2,1,3,0,5,publishtotal,401,84468,1,10000000,1,1,0,1,1,1,1
box,0,2,1,3,0,6,SetActive+,211,45057,1,10000000,1,1,0,1,1,1,1
box,0,2,1,3,0,7,SetActive-,35,7924,1,10000000,1,1,0,1,1,1,1
box,0,2,1,3,0,8,BuildSide+,91,19231,1,10000000,1,1,0,1,1,1,1
box,0,2,1,3,0,9,BuildSide-,221,46530,1,10000000,1,1,0,1,1,1,1
box,0,2,1,3,0,10,newRoot+,22,5007,1,10000000,1,1,0,1,1,1,1
box,0,2,1,3,0,11,newRoot-,56,12298,1,10000000,1,1,0,1,1,1,1
box,0,2,2,1,0,0,buildtotal,514,108477,1,10000000,1,1,0,0,1,1,1
box,0,2,2,1,0,1,objects+,83,17831,1,10000000,1,1,0,0,1,1,1
box,0,2,2,1,0,2,objects-,199,42337,1,10000000,1,1,0,0,1,1,1
box,0,2,2,1,0,3,colliders+,13,2937,1,10000000,1,1,0,0,1,1,1
box,0,2,2,1,0,4,colliders-,23,5001,1,10000000,1,1,0,0,1,1,1
box,0,2,2,1,0,5,publishtotal,417,88089,1,10000000,1,1,0,0,1,1,1
box,0,2,2,1,0,6,SetActive+,139,29647,1,10000000,1,1,0,0,1,1,1
box,0,2,2,1,0,7,SetActive-,114,24454,1,10000000,1,1,0,0,1,1,1
box,0,2,2,1,0,8,BuildSide+,104,21726,1,10000000,1,1,0,0,1,1,1
box,0,2,2,1,0,9,BuildSide-,239,50115,1,10000000,1,1,0,0,1,1,1
box,0,2,2,1,0,10,newRoot+,24,5419,1,10000000,1,1,0,0,1,1,1
box,0,2,2,1,0,11,newRoot-,63,13528,1,10000000,1,1,0,0,1,1,1
box,0,2,3,0,0,0,buildtotal,490,103658,1,10000000,1,1,1,0,1,1,1
box,0,2,3,0,0,1,objects+,189,40251,1,10000000,1,1,1,0,1,1,1
box,0,2,3,0,0,2,objects-,76,16329,1,10000000,1,1,1,0,1,1,1
box,0,2,3,0,0,3,colliders+,25,5634,1,10000000,1,1,1,0,1,1,1
box,0,2,3,0,0,4,colliders-,11,2634,1,10000000,1,1,1,0,1,1,1
box,0,2,3,0,0,5,publishtotal,558,92756,1,10000000,1,1,1,0,1,1,1
box,0,2,3,0,0,6,SetActive+,293,36999,1,10000000,1,1,1,0,1,1,1
box,0,2,3,0,0,7,SetActive-,108,23119,1,10000000,1,1,1,0,1,1,1
box,0,2,3,0,0,8,BuildSide+,231,48857,1,10000000,1,1,1,0,1,1,1
box,0,2,3,0,0,9,BuildSide-,95,19981,1,10000000,1,1,1,0,1,1,1
box,0,2,3,0,0,10,newRoot+,56,12170,1,10000000,1,1,1,0,1,1,1
box,0,2,3,0,0,11,newRoot-,22,4879,1,10000000,1,1,1,0,1,1,1
box,0,3,0,3,0,0,buildtotal,1087,132419,1,10000000,1,1,0,1,1,1,1
box,0,3,0,3,0,1,objects+,91,19501,1,10000000,1,1,0,1,1,1,1
box,0,3,0,3,0,2,objects-,233,49459,1,10000000,1,1,0,1,1,1,1
box,0,3,0,3,0,3,colliders+,11,2667,1,10000000,1,1,0,1,1,1,1
box,0,3,0,3,0,4,colliders-,30,6752,1,10000000,1,1,0,1,1,1,1
box,0,3,0,3,0,5,publishtotal,495,104570,1,10000000,1,1,0,1,1,1,1
box,0,3,0,3,0,6,SetActive+,258,54874,1,10000000,1,1,0,1,1,1,1
box,0,3,0,3,0,7,SetActive-,47,10287,1,10000000,1,1,0,1,1,1,1
box,0,3,0,3,0,8,BuildSide+,110,23176,1,10000000,1,1,0,1,1,1,1
box,0,3,0,3,0,9,BuildSide-,285,60073,1,10000000,1,1,0,1,1,1,1
box,0,3,0,3,0,10,newRoot+,30,6616,1,10000000,1,1,0,1,1,1,1
box,0,3,0,3,0,11,newRoot-,86,18480,1,10000000,1,1,0,1,1,1,1
box,0,3,1,0,0,0,buildtotal,527,111315,1,10000000,1,1,1,0,1,1,1
box,0,3,1,0,0,1,objects+,197,41809,1,10000000,1,1,1,0,1,1,1
box,0,3,1,0,0,2,objects-,84,17835,1,10000000,1,1,1,0,1,1,1
box,0,3,1,0,0,3,colliders+,24,5338,1,10000000,1,1,1,0,1,1,1
box,0,3,1,0,0,4,colliders-,12,2782,1,10000000,1,1,1,0,1,1,1
box,0,3,1,0,0,5,publishtotal,430,90642,1,10000000,1,1,1,0,1,1,1
box,0,3,1,0,0,6,SetActive+,143,30588,1,10000000,1,1,1,0,1,1,1
box,0,3,1,0,0,7,SetActive-,119,25748,1,10000000,1,1,1,0,1,1,1
box,0,3,1,0,0,8,BuildSide+,238,49949,1,10000000,1,1,1,0,1,1,1
box,0,3,1,0,0,9,BuildSide-,103,21626,1,10000000,1,1,1,0,1,1,1
box,0,3,1,0,0,10,newRoot+,63,13785,1,10000000,1,1,1,0,1,1,1
box,0,3,1,0,0,11,newRoot-,25,5547,1,10000000,1,1,1,0,1,1,1
box,0,3,2,2,0,0,buildtotal,546,115385,1,10000000,1,1,1,1,1,1,1
box,0,3,2,2,0,1,objects+,209,44435,1,10000000,1,1,1,1,1,1,1
box,0,3,2,2,0,2,objects-,88,18744,1,10000000,1,1,1,1,1,1,1
box,0,3,2,2,0,3,colliders+,24,5424,1,10000000,1,1,1,1,1,1,1
box,0,3,2,2,0,4,colliders-,11,2618,1,10000000,1,1,1,1,1,1,1
box,0,3,2,2,0,5,publishtotal,423,89073,1,10000000,1,1,1,1,1,1,1
box,0,3,2,2,0,6,SetActive+,221,47239,1,10000000,1,1,1,1,1,1,1
box,0,3,2,2,0,7,SetActive-,41,8930,1,10000000,1,1,1,1,1,1,1
box,0,3,2,2,0,8,BuildSide+,257,54201,1,10000000,1,1,1,1,1,1,1
box,0,3,2,2,0,9,BuildSide-,107,22394,1,10000000,1,1,1,1,1,1,1
box,0,3,2,2,0,10,newRoot+,69,14952,1,10000000,1,1,1,1,1,1,1
box,0,3,2,2,0,11,newRoot-,27,5974,1,10000000,1,1,1,1,1,1,1
box,0,3,3,1,0,0,buildtotal,741,158198,1,10000000,1,1,0,0,1,1,1
box,0,3,3,1,0,1,objects+,87,18507,1,10000000,1,1,0,0,1,1,1
box,0,3,3,1,0,2,objects-,362,76535,1,10000000,1,1,0,0,1,1,1
box,0,3,3,1,0,3,colliders+,12,2984,1,10000000,1,1,0,0,1,1,1
box,0,3,3,1,0,4,colliders-,42,9118,1,10000000,1,1,0,0,1,1,1
box,0,3,3,1,0,5,publishtotal,545,114965,1,10000000,1,1,0,0,1,1,1
box,0,3,3,1,0,6,SetActive+,146,31199,1,10000000,1,1,0,0,1,1,1
box,0,3,3,1,0,7,SetActive-,194,41396,1,10000000,1,1,0,0,1,1,1
box,0,3,3,1,0,8,BuildSide+,107,22445,1,10000000,1,1,0,0,1,1,1
box,0,3,3,1,0,9,BuildSide-,418,87816,1,10000000,1,1,0,0,1,1,1
box,0,3,3,1,0,10,newRoot+,26,5749,1,10000000,1,1,0,0,1,1,1
box,0,3,3,1,0,11,newRoot-,168,36023,1,10000000,1,1,0,0,1,1,1
box,0,4,0,0,0,0,buildtotal,443,93683,1,10000000,1,1,1,0,1,1,1
box,0,4,0,0,0,1,objects+,191,40530,1,10000000,1,1,1,0,1,1,1
box,0,4,0,0,0,2,objects-,78,16651,1,10000000,1,1,1,0,1,1,1
box,0,4,0,0,0,3,colliders+,21,4806,1,10000000,1,1,1,0,1,1,1
box,0,4,0,0,0,4,colliders-,10,2544,1,10000000,1,1,1,0,1,1,1
box,0,4,0,0,0,5,publishtotal,329,69246,1,10000000,1,1,1,0,1,1,1
box,0,4,0,0,0,6,SetActive+,104,22361,1,10000000,1,1,1,0,1,1,1
box,0,4,0,0,0,7,SetActive-,101,21794,1,10000000,1,1,1,0,1,1,1
box,0,4,0,0,0,8,BuildSide+,225,47128,1,10000000,1,1,1,0,1,1,1
box,0,4,0,0,0,9,BuildSide-,96,20205,1,10000000,1,1,1,0,1,1,1
box,0,4,0,0,0,10,newRoot+,69,14921,1,10000000,1,1,1,0,1,1,1
box,0,4,0,0,0,11,newRoot-,24,5280,1,10000000,1,1,1,0,1,1,1
box,0,4,1,1,0,0,buildtotal,533,112689,1,10000000,1,1,0,0,1,1,1
box,0,4,1,1,0,1,objects+,83,17720,1,10000000,1,1,0,0,1,1,1
box,0,4,1,1,0,2,objects-,215,45578,1,10000000,1,1,0,0,1,1,1
box,0,4,1,1,0,3,colliders+,11,2671,1,10000000,1,1,0,0,1,1,1
box,0,4,1,1,0,4,colliders-,22,5023,1,10000000,1,1,0,0,1,1,1
box,0,4,1,1,0,5,publishtotal,430,90938,1,10000000,1,1,0,0,1,1,1
box,0,4,1,1,0,6,SetActive+,148,31648,1,10000000,1,1,0,0,1,1,1
box,0,4,1,1,0,7,SetActive-,128,27492,1,10000000,1,1,0,0,1,1,1
box,0,4,1,1,0,8,BuildSide+,102,21399,1,10000000,1,1,0,0,1,1,1
box,0,4,1,1,0,9,BuildSide-,251,52857,1,10000000,1,1,0,0,1,1,1
box,0,4,1,1,0,10,newRoot+,26,5687,1,10000000,1,1,0,0,1,1,1
box,0,4,1,1,0,11,newRoot-,68,14689,1,10000000,1,1,0,0,1,1,1
box,0,4,2,3,0,0,buildtotal,525,111413,1,10000000,1,1,0,1,1,1,1
box,0,4,2,3,0,1,objects+,83,17852,1,10000000,1,1,0,1,1,1,1
box,0,4,2,3,0,2,objects-,206,43631,1,10000000,1,1,0,1,1,1,1
box,0,4,2,3,0,3,colliders+,10,2542,1,10000000,1,1,0,1,1,1,1
box,0,4,2,3,0,4,colliders-,22,5038,1,10000000,1,1,0,1,1,1,1
box,0,4,2,3,0,5,publishtotal,425,89540,1,10000000,1,1,0,1,1,1,1
box,0,4,2,3,0,6,SetActive+,222,47196,1,10000000,1,1,0,1,1,1,1
box,0,4,2,3,0,7,SetActive-,36,8124,1,10000000,1,1,0,1,1,1,1
box,0,4,2,3,0,8,BuildSide+,102,21361,1,10000000,1,1,0,1,1,1,1
box,0,4,2,3,0,9,BuildSide-,246,51831,1,10000000,1,1,0,1,1,1,1
box,0,4,2,3,0,10,newRoot+,25,5459,1,10000000,1,1,0,1,1,1,1
box,0,4,2,3,0,11,newRoot-,64,13915,1,10000000,1,1,0,1,1,1,1
box,0,4,3,2,0,0,buildtotal,527,111469,1,10000000,1,1,1,1,1,1,1
box,0,4,3,2,0,1,objects+,191,40483,1,10000000,1,1,1,1,1,1,1
box,0,4,3,2,0,2,objects-,95,20282,1,10000000,1,1,1,1,1,1,1
box,0,4,3,2,0,3,colliders+,27,5977,1,10000000,1,1,1,1,1,1,1
box,0,4,3,2,0,4,colliders-,12,2650,1,10000000,1,1,1,1,1,1,1
box,0,4,3,2,0,5,publishtotal,424,89225,1,10000000,1,1,1,1,1,1,1
box,0,4,3,2,0,6,SetActive+,223,47426,1,10000000,1,1,1,1,1,1,1
box,0,4,3,2,0,7,SetActive-,37,8129,1,10000000,1,1,1,1,1,1,1
box,0,4,3,2,0,8,BuildSide+,236,49550,1,10000000,1,1,1,1,1,1,1
box,0,4,3,2,0,9,BuildSide-,114,23978,1,10000000,1,1,1,1,1,1,1
box,0,4,3,2,0,10,newRoot+,66,14390,1,10000000,1,1,1,1,1,1,1
box,0,4,3,2,0,11,newRoot-,37,8081,1,10000000,1,1,1,1,1,1,1
box,0,5,0,1,0,0,buildtotal,493,104308,1,10000000,1,1,0,0,1,1,1
box,0,5,0,1,0,1,objects+,80,17101,1,10000000,1,1,0,0,1,1,1
box,0,5,0,1,0,2,objects-,187,39672,1,10000000,1,1,0,0,1,1,1
box,0,5,0,1,0,3,colliders+,12,2811,1,10000000,1,1,0,0,1,1,1
box,0,5,0,1,0,4,colliders-,22,5115,1,10000000,1,1,0,0,1,1,1
box,0,5,0,1,0,5,publishtotal,392,82746,1,10000000,1,1,0,0,1,1,1
box,0,5,0,1,0,6,SetActive+,135,28881,1,10000000,1,1,0,0,1,1,1
box,0,5,0,1,0,7,SetActive-,107,22973,1,10000000,1,1,0,0,1,1,1
box,0,5,0,1,0,8,BuildSide+,99,20871,1,10000000,1,1,0,0,1,1,1
box,0,5,0,1,0,9,BuildSide-,224,47215,1,10000000,1,1,0,0,1,1,1
box,0,5,0,1,0,10,newRoot+,25,5551,1,10000000,1,1,0,0,1,1,1
box,0,5,0,1,0,11,newRoot-,59,12833,1,10000000,1,1,0,0,1,1,1
box,0,5,1,2,0,0,buildtotal,530,111994,1,10000000,1,1,1,1,1,1,1
box,0,5,1,2,0,1,objects+,209,44260,1,10000000,1,1,1,1,1,1,1
box,0,5,1,2,0,2,objects-,80,17205,1,10000000,1,1,1,1,1,1,1
box,0,5,1,2,0,3,colliders+,26,5673,1,10000000,1,1,1,1,1,1,1
box,0,5,1,2,0,4,colliders-,11,2455,1,10000000,1,1,1,1,1,1,1
box,0,5,1,2,0,5,publishtotal,405,85541,1,10000000,1,1,1,1,1,1,1
box,0,5,1,2,0,6,SetActive+,212,45312,1,10000000,1,1,1,1,1,1,1
box,0,5,1,2,0,7,SetActive-,39,8548,1,10000000,1,1,1,1,1,1,1
