variant,case,region,sample,iterations,elapsed_ticks,allocated_bytes,counter_responded,frequency
baseline,box,provisional_build,31,1,357,-1,False,10000000
baseline,box,prepare_colliders,31,1,42,-1,False,10000000
baseline,box,adopt_colliders,31,1,25,-1,False,10000000
baseline,box,provisional_build,32,1,364,-1,False,10000000
baseline,box,prepare_colliders,32,1,48,-1,False,10000000
baseline,box,adopt_colliders,32,1,27,-1,False,10000000
baseline,box,provisional_build,33,1,364,-1,False,10000000
baseline,box,prepare_colliders,33,1,42,-1,False,10000000
baseline,box,adopt_colliders,33,1,27,-1,False,10000000
baseline,box,provisional_build,34,1,350,-1,False,10000000
baseline,box,prepare_colliders,34,1,50,-1,False,10000000
baseline,box,adopt_colliders,34,1,32,-1,False,10000000
baseline,box,provisional_build,35,1,363,-1,False,10000000
baseline,box,prepare_colliders,35,1,42,-1,False,10000000
baseline,box,adopt_colliders,35,1,26,-1,False,10000000
baseline,box,provisional_build,36,1,366,-1,False,10000000
baseline,box,prepare_colliders,36,1,42,-1,False,10000000
baseline,box,adopt_colliders,36,1,27,-1,False,10000000
baseline,box,provisional_build,37,1,365,-1,False,10000000
baseline,box,prepare_colliders,37,1,42,-1,False,10000000
baseline,box,adopt_colliders,37,1,27,-1,False,10000000
baseline,box,provisional_build,38,1,357,-1,False,10000000
baseline,box,prepare_colliders,38,1,52,-1,False,10000000
baseline,box,adopt_colliders,38,1,27,-1,False,10000000
baseline,box,provisional_build,39,1,351,-1,False,10000000
baseline,box,prepare_colliders,39,1,42,-1,False,10000000
baseline,box,adopt_colliders,39,1,28,-1,False,10000000
baseline,box,provisional_build,40,1,350,-1,False,10000000
baseline,box,prepare_colliders,40,1,47,-1,False,10000000
baseline,box,adopt_colliders,40,1,27,-1,False,10000000
baseline,box,provisional_build,41,1,408,-1,False,10000000
baseline,box,prepare_colliders,41,1,42,-1,False,10000000
baseline,box,adopt_colliders,41,1,27,-1,False,10000000
baseline,box,provisional_build,42,1,363,-1,False,10000000
baseline,box,prepare_colliders,42,1,41,-1,False,10000000
baseline,box,adopt_colliders,42,1,26,-1,False,10000000
baseline,box,provisional_build,43,1,355,-1,False,10000000
baseline,box,prepare_colliders,43,1,50,-1,False,10000000
baseline,box,adopt_colliders,43,1,26,-1,False,10000000
baseline,box,provisional_build,44,1,358,-1,False,10000000
baseline,box,prepare_colliders,44,1,40,-1,False,10000000
baseline,box,adopt_colliders,44,1,26,-1,False,10000000
baseline,box,provisional_build,45,1,362,-1,False,10000000
baseline,box,prepare_colliders,45,1,48,-1,False,10000000
baseline,box,adopt_colliders,45,1,27,-1,False,10000000
baseline,box,provisional_build,46,1,341,-1,False,10000000
baseline,box,prepare_colliders,46,1,44,-1,False,10000000
baseline,box,adopt_colliders,46,1,26,-1,False,10000000
baseline,box,provisional_build,47,1,350,-1,False,10000000
baseline,box,prepare_colliders,47,1,39,-1,False,10000000
baseline,box,adopt_colliders,47,1,26,-1,False,10000000
baseline,box,provisional_build,48,1,345,-1,False,10000000
baseline,box,prepare_colliders,48,1,41,-1,False,10000000
baseline,box,adopt_colliders,48,1,27,-1,False,10000000
baseline,box,provisional_build,49,1,341,-1,False,10000000
baseline,box,prepare_colliders,49,1,43,-1,False,10000000
baseline,box,adopt_colliders,49,1,27,-1,False,10000000
baseline,box,provisional_build,50,1,342,-1,False,10000000
baseline,box,prepare_colliders,50,1,43,-1,False,10000000
baseline,box,adopt_colliders,50,1,25,-1,False,10000000
baseline,box,provisional_build,51,1,374,-1,False,10000000
baseline,box,prepare_colliders,51,1,40,-1,False,10000000
baseline,box,adopt_colliders,51,1,27,-1,False,10000000
baseline,box,provisional_build,52,1,349,-1,False,10000000
baseline,box,prepare_colliders,52,1,43,-1,False,10000000
baseline,box,adopt_colliders,52,1,25,-1,False,10000000
baseline,box,provisional_build,53,1,352,-1,False,10000000
baseline,box,prepare_colliders,53,1,42,-1,False,10000000
baseline,box,adopt_colliders,53,1,25,-1,False,10000000
baseline,box,provisional_build,54,1,351,-1,False,10000000
baseline,box,prepare_colliders,54,1,42,-1,False,10000000
baseline,box,adopt_colliders,54,1,26,-1,False,10000000
baseline,box,provisional_build,55,1,350,-1,False,10000000
baseline,box,prepare_colliders,55,1,43,-1,False,10000000
baseline,box,adopt_colliders,55,1,27,-1,False,10000000
baseline,box,provisional_build,56,1,356,-1,False,10000000
baseline,box,prepare_colliders,56,1,56,-1,False,10000000
baseline,box,adopt_colliders,56,1,27,-1,False,10000000
baseline,box,provisional_build,57,1,349,-1,False,10000000
baseline,box,prepare_colliders,57,1,41,-1,False,10000000
baseline,box,adopt_colliders,57,1,26,-1,False,10000000
baseline,box,provisional_build,58,1,355,-1,False,10000000
baseline,box,prepare_colliders,58,1,44,-1,False,10000000
baseline,box,adopt_colliders,58,1,26,-1,False,10000000
baseline,box,provisional_build,59,1,357,-1,False,10000000
baseline,box,prepare_colliders,59,1,41,-1,False,10000000
baseline,box,adopt_colliders,59,1,27,-1,False,10000000
baseline,box,provisional_build,60,1,358,-1,False,10000000
baseline,box,prepare_colliders,60,1,42,-1,False,10000000
baseline,box,adopt_colliders,60,1,27,-1,False,10000000
baseline,box,provisional_build,61,1,351,-1,False,10000000
baseline,box,prepare_colliders,61,1,41,-1,False,10000000
baseline,box,adopt_colliders,61,1,27,-1,False,10000000
baseline,box,provisional_build,62,1,350,-1,False,10000000
baseline,box,prepare_colliders,62,1,53,-1,False,10000000
baseline,box,adopt_colliders,62,1,28,-1,False,10000000
baseline,box,provisional_build,63,1,360,-1,False,10000000
baseline,box,prepare_colliders,63,1,51,-1,False,10000000
baseline,box,adopt_colliders,63,1,26,-1,False,10000000
baseline,character,shape_pair_create_dispose,0,256,14766,-1,False,10000000
baseline,character,shape_pair_create_dispose,1,256,13665,-1,False,10000000
