variant,case,region,sample,iterations,elapsed_ticks,allocated_bytes,counter_responded,frequency
colliders,box,provisional_build,48,1,362,-1,False,10000000
colliders,box,prepare_colliders,48,1,41,-1,False,10000000
colliders,box,adopt_colliders,48,1,27,-1,False,10000000
colliders,box,provisional_build,49,1,341,-1,False,10000000
colliders,box,prepare_colliders,49,1,41,-1,False,10000000
colliders,box,adopt_colliders,49,1,26,-1,False,10000000
colliders,box,provisional_build,50,1,332,-1,False,10000000
colliders,box,prepare_colliders,50,1,44,-1,False,10000000
colliders,box,adopt_colliders,50,1,26,-1,False,10000000
colliders,box,provisional_build,51,1,349,-1,False,10000000
colliders,box,prepare_colliders,51,1,40,-1,False,10000000
colliders,box,adopt_colliders,51,1,25,-1,False,10000000
colliders,box,provisional_build,52,1,334,-1,False,10000000
colliders,box,prepare_colliders,52,1,40,-1,False,10000000
colliders,box,adopt_colliders,52,1,27,-1,False,10000000
colliders,box,provisional_build,53,1,343,-1,False,10000000
colliders,box,prepare_colliders,53,1,39,-1,False,10000000
colliders,box,adopt_colliders,53,1,26,-1,False,10000000
colliders,box,provisional_build,54,1,339,-1,False,10000000
colliders,box,prepare_colliders,54,1,41,-1,False,10000000
colliders,box,adopt_colliders,54,1,26,-1,False,10000000
colliders,box,provisional_build,55,1,337,-1,False,10000000
colliders,box,prepare_colliders,55,1,42,-1,False,10000000
colliders,box,adopt_colliders,55,1,27,-1,False,10000000
colliders,box,provisional_build,56,1,340,-1,False,10000000
colliders,box,prepare_colliders,56,1,46,-1,False,10000000
colliders,box,adopt_colliders,56,1,26,-1,False,10000000
colliders,box,provisional_build,57,1,340,-1,False,10000000
colliders,box,prepare_colliders,57,1,50,-1,False,10000000
colliders,box,adopt_colliders,57,1,26,-1,False,10000000
colliders,box,provisional_build,58,1,343,-1,False,10000000
colliders,box,prepare_colliders,58,1,46,-1,False,10000000
colliders,box,adopt_colliders,58,1,25,-1,False,10000000
colliders,box,provisional_build,59,1,337,-1,False,10000000
colliders,box,prepare_colliders,59,1,42,-1,False,10000000
colliders,box,adopt_colliders,59,1,25,-1,False,10000000
colliders,box,provisional_build,60,1,339,-1,False,10000000
colliders,box,prepare_colliders,60,1,42,-1,False,10000000
colliders,box,adopt_colliders,60,1,25,-1,False,10000000
colliders,box,provisional_build,61,1,335,-1,False,10000000
colliders,box,prepare_colliders,61,1,43,-1,False,10000000
colliders,box,adopt_colliders,61,1,25,-1,False,10000000
colliders,box,provisional_build,62,1,347,-1,False,10000000
colliders,box,prepare_colliders,62,1,40,-1,False,10000000
colliders,box,adopt_colliders,62,1,26,-1,False,10000000
colliders,box,provisional_build,63,1,351,-1,False,10000000
colliders,box,prepare_colliders,63,1,44,-1,False,10000000
colliders,box,adopt_colliders,63,1,26,-1,False,10000000
colliders,character,shape_pair_create_dispose,0,256,14090,-1,False,10000000
colliders,character,shape_pair_create_dispose,1,256,13211,-1,False,10000000
colliders,character,shape_pair_create_dispose,2,256,13172,-1,False,10000000
colliders,character,shape_pair_create_dispose,3,256,13348,-1,False,10000000
colliders,character,shape_pair_create_dispose,4,256,13331,-1,False,10000000
colliders,character,shape_pair_create_dispose,5,256,13974,-1,False,10000000
colliders,character,shape_pair_create_dispose,6,256,13631,-1,False,10000000
colliders,character,shape_pair_create_dispose,7,256,13491,-1,False,10000000
colliders,character,box_mass_divide,0,1024,38918,-1,False,10000000
colliders,character,box_mass_divide,1,1024,37536,-1,False,10000000
colliders,character,box_mass_divide,2,1024,38045,-1,False,10000000
colliders,character,box_mass_divide,3,1024,39001,-1,False,10000000
colliders,character,box_mass_divide,4,1024,38636,-1,False,10000000
colliders,character,box_mass_divide,5,1024,38281,-1,False,10000000
colliders,character,box_mass_divide,6,1024,37432,-1,False,10000000
colliders,character,box_mass_divide,7,1024,39191,-1,False,10000000
colliders,character,provisional_build,0,1,785,-1,False,10000000
colliders,character,prepare_colliders,0,1,205,-1,False,10000000
colliders,character,adopt_colliders,0,1,109,-1,False,10000000
colliders,character,provisional_build,1,1,758,-1,False,10000000
colliders,character,prepare_colliders,1,1,201,-1,False,10000000
colliders,character,adopt_colliders,1,1,107,-1,False,10000000
colliders,character,provisional_build,2,1,747,-1,False,10000000
colliders,character,prepare_colliders,2,1,285,-1,False,10000000
colliders,character,adopt_colliders,2,1,104,-1,False,10000000
colliders,character,provisional_build,3,1,768,-1,False,10000000
colliders,character,prepare_colliders,3,1,196,-1,False,10000000
colliders,character,adopt_colliders,3,1,106,-1,False,10000000
colliders,character,provisional_build,4,1,846,-1,False,10000000
colliders,character,prepare_colliders,4,1,205,-1,False,10000000
colliders,character,adopt_colliders,4,1,106,-1,False,10000000
colliders,character,provisional_build,5,1,730,-1,False,10000000
colliders,character,prepare_colliders,5,1,185,-1,False,10000000
colliders,character,adopt_colliders,5,1,106,-1,False,10000000
colliders,character,provisional_build,6,1,743,-1,False,10000000
colliders,character,prepare_colliders,6,1,196,-1,False,10000000
colliders,character,adopt_colliders,6,1,102,-1,False,10000000
colliders,character,provisional_build,7,1,730,-1,False,10000000
colliders,character,prepare_colliders,7,1,186,-1,False,10000000
colliders,character,adopt_colliders,7,1,100,-1,False,10000000
colliders,character,provisional_build,8,1,729,-1,False,10000000
colliders,character,prepare_colliders,8,1,205,-1,False,10000000
colliders,character,adopt_colliders,8,1,103,-1,False,10000000
colliders,character,provisional_build,9,1,726,-1,False,10000000
colliders,character,prepare_colliders,9,1,175,-1,False,10000000
colliders,character,adopt_colliders,9,1,100,-1,False,10000000
colliders,character,provisional_build,10,1,738,-1,False,10000000
colliders,character,prepare_colliders,10,1,187,-1,False,10000000
colliders,character,adopt_colliders,10,1,103,-1,False,10000000
colliders,character,provisional_build,11,1,741,-1,False,10000000
colliders,character,prepare_colliders,11,1,176,-1,False,10000000
colliders,character,adopt_colliders,11,1,102,-1,False,10000000
colliders,character,provisional_build,12,1,718,-1,False,10000000
colliders,character,prepare_colliders,12,1,187,-1,False,10000000
colliders,character,adopt_colliders,12,1,103,-1,False,10000000
colliders,character,provisional_build,13,1,731,-1,False,10000000
colliders,character,prepare_colliders,13,1,187,-1,False,10000000
colliders,character,adopt_colliders,13,1,104,-1,False,10000000
colliders,character,provisional_build,14,1,735,-1,False,10000000
colliders,character,prepare_colliders,14,1,190,-1,False,10000000
colliders,character,adopt_colliders,14,1,104,-1,False,10000000
colliders,character,provisional_build,15,1,870,-1,False,10000000
colliders,character,prepare_colliders,15,1,175,-1,False,10000000
colliders,character,adopt_colliders,15,1,106,-1,False,10000000
colliders,character,provisional_build,16,1,729,-1,False,10000000
colliders,character,prepare_colliders,16,1,185,-1,False,10000000
colliders,character,adopt_colliders,16,1,105,-1,False,10000000
colliders,character,provisional_build,17,1,735,-1,False,10000000
colliders,character,prepare_colliders,17,1,186,-1,False,10000000
colliders,character,adopt_colliders,17,1,107,-1,False,10000000
colliders,character,provisional_build,18,1,740,-1,False,10000000
colliders,character,prepare_colliders,18,1,177,-1,False,10000000
colliders,character,adopt_colliders,18,1,103,-1,False,10000000
colliders,character,provisional_build,19,1,732,-1,False,10000000
colliders,character,prepare_colliders,19,1,200,-1,False,10000000
colliders,character,adopt_colliders,19,1,102,-1,False,10000000
colliders,character,provisional_build,20,1,712,-1,False,10000000
colliders,character,prepare_colliders,20,1,185,-1,False,10000000
colliders,character,adopt_colliders,20,1,100,-1,False,10000000
colliders,character,provisional_build,21,1,730,-1,False,10000000
colliders,character,prepare_colliders,21,1,191,-1,False,10000000
colliders,character,adopt_colliders,21,1,105,-1,False,10000000
colliders,character,provisional_build,22,1,703,-1,False,10000000
colliders,character,prepare_colliders,22,1,184,-1,False,10000000
colliders,character,adopt_colliders,22,1,102,-1,False,10000000
colliders,character,provisional_build,23,1,715,-1,False,10000000
colliders,character,prepare_colliders,23,1,193,-1,False,10000000
colliders,character,adopt_colliders,23,1,107,-1,False,10000000
colliders,character,provisional_build,24,1,707,-1,False,10000000
colliders,character,prepare_colliders,24,1,194,-1,False,10000000
colliders,character,adopt_colliders,24,1,104,-1,False,10000000
colliders,character,provisional_build,25,1,730,-1,False,10000000
colliders,character,prepare_colliders,25,1,189,-1,False,10000000
colliders,character,adopt_colliders,25,1,106,-1,False,10000000
colliders,character,provisional_build,26,1,740,-1,False,10000000
colliders,character,prepare_colliders,26,1,192,-1,False,10000000
colliders,character,adopt_colliders,26,1,104,-1,False,10000000
colliders,character,provisional_build,27,1,726,-1,False,10000000
colliders,character,prepare_colliders,27,1,177,-1,False,10000000
colliders,character,adopt_colliders,27,1,106,-1,False,10000000
colliders,character,provisional_build,28,1,738,-1,False,10000000
colliders,character,prepare_colliders,28,1,200,-1,False,10000000
colliders,character,adopt_colliders,28,1,106,-1,False,10000000
colliders,character,provisional_build,29,1,722,-1,False,10000000
colliders,character,prepare_colliders,29,1,202,-1,False,10000000
colliders,character,adopt_colliders,29,1,104,-1,False,10000000
colliders,character,provisional_build,30,1,726,-1,False,10000000
colliders,character,prepare_colliders,30,1,189,-1,False,10000000
colliders,character,adopt_colliders,30,1,104,-1,False,10000000
colliders,character,provisional_build,31,1,722,-1,False,10000000
colliders,character,prepare_colliders,31,1,182,-1,False,10000000
colliders,character,adopt_colliders,31,1,106,-1,False,10000000
colliders,character,provisional_build,32,1,729,-1,False,10000000
colliders,character,prepare_colliders,32,1,198,-1,False,10000000
colliders,character,adopt_colliders,32,1,104,-1,False,10000000
colliders,character,provisional_build,33,1,909,-1,False,10000000
colliders,character,prepare_colliders,33,1,187,-1,False,10000000
colliders,character,adopt_colliders,33,1,102,-1,False,10000000
colliders,character,provisional_build,34,1,707,-1,False,10000000
colliders,character,prepare_colliders,34,1,175,-1,False,10000000
colliders,character,adopt_colliders,34,1,102,-1,False,10000000
colliders,character,provisional_build,35,1,712,-1,False,10000000
colliders,character,prepare_colliders,35,1,175,-1,False,10000000
colliders,character,adopt_colliders,35,1,182,-1,False,10000000
colliders,character,provisional_build,36,1,957,-1,False,10000000
colliders,character,prepare_colliders,36,1,225,-1,False,10000000
colliders,character,adopt_colliders,36,1,109,-1,False,10000000
colliders,character,provisional_build,37,1,770,-1,False,10000000
colliders,character,prepare_colliders,37,1,192,-1,False,10000000
colliders,character,adopt_colliders,37,1,105,-1,False,10000000
colliders,character,provisional_build,38,1,753,-1,False,10000000
colliders,character,prepare_colliders,38,1,190,-1,False,10000000
colliders,character,adopt_colliders,38,1,104,-1,False,10000000
colliders,character,provisional_build,39,1,723,-1,False,10000000
colliders,character,prepare_colliders,39,1,180,-1,False,10000000
colliders,character,adopt_colliders,39,1,102,-1,False,10000000
colliders,character,provisional_build,40,1,734,-1,False,10000000
colliders,character,prepare_colliders,40,1,187,-1,False,10000000
colliders,character,adopt_colliders,40,1,102,-1,False,10000000
colliders,character,provisional_build,41,1,728,-1,False,10000000
colliders,character,prepare_colliders,41,1,181,-1,False,10000000
colliders,character,adopt_colliders,41,1,109,-1,False,10000000
colliders,character,provisional_build,42,1,737,-1,False,10000000
colliders,character,prepare_colliders,42,1,192,-1,False,10000000
colliders,character,adopt_colliders,42,1,103,-1,False,10000000
colliders,character,provisional_build,43,1,728,-1,False,10000000
colliders,character,prepare_colliders,43,1,181,-1,False,10000000
colliders,character,adopt_colliders,43,1,103,-1,False,10000000
colliders,character,provisional_build,44,1,758,-1,False,10000000
colliders,character,prepare_colliders,44,1,189,-1,False,10000000
colliders,character,adopt_colliders,44,1,105,-1,False,10000000
colliders,character,provisional_build,45,1,735,-1,False,10000000
colliders,character,prepare_colliders,45,1,177,-1,False,10000000
colliders,character,adopt_colliders,45,1,104,-1,False,10000000
colliders,character,provisional_build,46,1,738,-1,False,10000000
colliders,character,prepare_colliders,46,1,200,-1,False,10000000
colliders,character,adopt_colliders,46,1,103,-1,False,10000000
colliders,character,provisional_build,47,1,717,-1,False,10000000
colliders,character,prepare_colliders,47,1,181,-1,False,10000000
colliders,character,adopt_colliders,47,1,106,-1,False,10000000
colliders,character,provisional_build,48,1,726,-1,False,10000000
colliders,character,prepare_colliders,48,1,185,-1,False,10000000
colliders,character,adopt_colliders,48,1,102,-1,False,10000000
colliders,character,provisional_build,49,1,741,-1,False,10000000
colliders,character,prepare_colliders,49,1,198,-1,False,10000000
colliders,character,adopt_colliders,49,1,106,-1,False,10000000
colliders,character,provisional_build,50,1,730,-1,False,10000000
colliders,character,prepare_colliders,50,1,185,-1,False,10000000
colliders,character,adopt_colliders,50,1,105,-1,False,10000000
colliders,character,provisional_build,51,1,725,-1,False,10000000
colliders,character,prepare_colliders,51,1,175,-1,False,10000000
colliders,character,adopt_colliders,51,1,102,-1,False,10000000
colliders,character,provisional_build,52,1,730,-1,False,10000000
colliders,character,prepare_colliders,52,1,184,-1,False,10000000
colliders,character,adopt_colliders,52,1,103,-1,False,10000000
colliders,character,provisional_build,53,1,731,-1,False,10000000
colliders,character,prepare_colliders,53,1,194,-1,False,10000000
colliders,character,adopt_colliders,53,1,104,-1,False,10000000
colliders,character,provisional_build,54,1,729,-1,False,10000000
colliders,character,prepare_colliders,54,1,181,-1,False,10000000
colliders,character,adopt_colliders,54,1,106,-1,False,10000000
colliders,character,provisional_build,55,1,729,-1,False,10000000
colliders,character,prepare_colliders,55,1,185,-1,False,10000000
colliders,character,adopt_colliders,55,1,105,-1,False,10000000
colliders,character,provisional_build,56,1,711,-1,False,10000000
colliders,character,prepare_colliders,56,1,190,-1,False,10000000
colliders,character,adopt_colliders,56,1,105,-1,False,10000000
colliders,character,provisional_build,57,1,699,-1,False,10000000
colliders,character,prepare_colliders,57,1,189,-1,False,10000000
colliders,character,adopt_colliders,57,1,103,-1,False,10000000
colliders,character,provisional_build,58,1,719,-1,False,10000000
colliders,character,prepare_colliders,58,1,182,-1,False,10000000
colliders,character,adopt_colliders,58,1,105,-1,False,10000000
colliders,character,provisional_build,59,1,748,-1,False,10000000
colliders,character,prepare_colliders,59,1,186,-1,False,10000000
colliders,character,adopt_colliders,59,1,104,-1,False,10000000
colliders,character,provisional_build,60,1,734,-1,False,10000000
colliders,character,prepare_colliders,60,1,186,-1,False,10000000
colliders,character,adopt_colliders,60,1,106,-1,False,10000000
colliders,character,provisional_build,61,1,722,-1,False,10000000
colliders,character,prepare_colliders,61,1,184,-1,False,10000000
colliders,character,adopt_colliders,61,1,104,-1,False,10000000
colliders,character,provisional_build,62,1,730,-1,False,10000000
colliders,character,prepare_colliders,62,1,183,-1,False,10000000
colliders,character,adopt_colliders,62,1,105,-1,False,10000000
colliders,character,provisional_build,63,1,740,-1,False,10000000
colliders,character,prepare_colliders,63,1,174,-1,False,10000000
colliders,character,adopt_colliders,63,1,106,-1,False,10000000
