variant,scenario,role,scope,live,slots_used_before_lookup,geometry_capacity,descriptor_capacity,sample,iterations,expected_true,observed_true,ticks,stopwatch_frequency,ns_per_call,allocated_bytes,allocation_counter_responded,allocation_probe_delta
"colliders",live16,representative,unregistered,16,16,2048,4096,0,4096,0,0,840,10000000,20.5078125,0,false,0
"colliders",live16,representative,unregistered,16,16,2048,4096,1,4096,0,0,1160,10000000,28.3203125,0,false,0
"colliders",live16,representative,unregistered,16,16,2048,4096,2,4096,0,0,1164,10000000,28.41796875,0,false,0
"colliders",live16,representative,unregistered,16,16,2048,4096,3,4096,0,0,827,10000000,20.1904296875,0,false,0
"colliders",live16,representative,unregistered,16,16,2048,4096,4,4096,0,0,825,10000000,20.1416015625,0,false,0
"colliders",live16,representative,unregistered,16,16,2048,4096,5,4096,0,0,825,10000000,20.1416015625,0,false,0
"colliders",live16,representative,unregistered,16,16,2048,4096,6,4096,0,0,826,10000000,20.166015625,0,false,0
"colliders",live16,representative,unregistered,16,16,2048,4096,7,4096,0,0,826,10000000,20.166015625,0,false,0
"colliders",live16,representative,late_duplicate,16,16,2048,4096,0,4096,4096,4096,835,10000000,20.3857421875,0,false,0
"colliders",live16,representative,late_duplicate,16,16,2048,4096,1,4096,4096,4096,835,10000000,20.3857421875,0,false,0
"colliders",live16,representative,late_duplicate,16,16,2048,4096,2,4096,4096,4096,833,10000000,20.3369140625,0,false,0
"colliders",live16,representative,late_duplicate,16,16,2048,4096,3,4096,4096,4096,834,10000000,20.361328125,0,false,0
"colliders",live16,representative,late_duplicate,16,16,2048,4096,4,4096,4096,4096,836,10000000,20.41015625,0,false,0
"colliders",live16,representative,late_duplicate,16,16,2048,4096,5,4096,4096,4096,834,10000000,20.361328125,0,false,0
"colliders",live16,representative,late_duplicate,16,16,2048,4096,6,4096,4096,4096,835,10000000,20.3857421875,0,false,0
"colliders",live16,representative,late_duplicate,16,16,2048,4096,7,4096,4096,4096,835,10000000,20.3857421875,0,false,0
"colliders",live32,representative,unregistered,32,32,2048,4096,0,4096,0,0,1979,10000000,48.3154296875,0,false,0
"colliders",live32,representative,unregistered,32,32,2048,4096,1,4096,0,0,1972,10000000,48.14453125,0,false,0
"colliders",live32,representative,unregistered,32,32,2048,4096,2,4096,0,0,1971,10000000,48.1201171875,0,false,0
"colliders",live32,representative,unregistered,32,32,2048,4096,3,4096,0,0,2061,10000000,50.3173828125,0,false,0
"colliders",live32,representative,unregistered,32,32,2048,4096,4,4096,0,0,1972,10000000,48.14453125,0,false,0
"colliders",live32,representative,unregistered,32,32,2048,4096,5,4096,0,0,1977,10000000,48.2666015625,0,false,0
"colliders",live32,representative,unregistered,32,32,2048,4096,6,4096,0,0,1633,10000000,39.8681640625,0,false,0
"colliders",live32,representative,unregistered,32,32,2048,4096,7,4096,0,0,1982,10000000,48.388671875,0,false,0
"colliders",live32,representative,late_duplicate,32,32,2048,4096,0,4096,4096,4096,1981,10000000,48.3642578125,0,false,0
"colliders",live32,representative,late_duplicate,32,32,2048,4096,1,4096,4096,4096,1631,10000000,39.8193359375,0,false,0
"colliders",live32,representative,late_duplicate,32,32,2048,4096,2,4096,4096,4096,1978,10000000,48.291015625,0,false,0
"colliders",live32,representative,late_duplicate,32,32,2048,4096,3,4096,4096,4096,1979,10000000,48.3154296875,0,false,0
"colliders",live32,representative,late_duplicate,32,32,2048,4096,4,4096,4096,4096,1980,10000000,48.33984375,0,false,0
"colliders",live32,representative,late_duplicate,32,32,2048,4096,5,4096,4096,4096,1977,10000000,48.2666015625,0,false,0
"colliders",live32,representative,late_duplicate,32,32,2048,4096,6,4096,4096,4096,1978,10000000,48.291015625,0,false,0
"colliders",live32,representative,late_duplicate,32,32,2048,4096,7,4096,4096,4096,1631,10000000,39.8193359375,0,false,0
"colliders",live512,stress,unregistered,512,512,2048,4096,0,4096,0,0,26489,10000000,646.7041015625,0,false,0
"colliders",live512,stress,unregistered,512,512,2048,4096,1,4096,0,0,27486,10000000,671.044921875,0,false,0
"colliders",live512,stress,unregistered,512,512,2048,4096,2,4096,0,0,26308,10000000,642.28515625,0,false,0
"colliders",live512,stress,unregistered,512,512,2048,4096,3,4096,0,0,26185,10000000,639.2822265625,0,false,0
"colliders",live512,stress,unregistered,512,512,2048,4096,4,4096,0,0,26433,10000000,645.3369140625,0,false,0
"colliders",live512,stress,unregistered,512,512,2048,4096,5,4096,0,0,26459,10000000,645.9716796875,0,false,0
"colliders",live512,stress,unregistered,512,512,2048,4096,6,4096,0,0,26560,10000000,648.4375,0,false,0
"colliders",live512,stress,unregistered,512,512,2048,4096,7,4096,0,0,26923,10000000,657.2998046875,0,false,0
"colliders",live512,stress,late_duplicate,512,512,2048,4096,0,4096,4096,4096,26632,10000000,650.1953125,0,false,0
"colliders",live512,stress,late_duplicate,512,512,2048,4096,1,4096,4096,4096,26616,10000000,649.8046875,0,false,0
"colliders",live512,stress,late_duplicate,512,512,2048,4096,2,4096,4096,4096,26627,10000000,650.0732421875,0,false,0
"colliders",live512,stress,late_duplicate,512,512,2048,4096,3,4096,4096,4096,26657,10000000,650.8056640625,0,false,0
"colliders",live512,stress,late_duplicate,512,512,2048,4096,4,4096,4096,4096,28073,10000000,685.3759765625,0,false,0
"colliders",live512,stress,late_duplicate,512,512,2048,4096,5,4096,4096,4096,27094,10000000,661.474609375,0,false,0
"colliders",live512,stress,late_duplicate,512,512,2048,4096,6,4096,4096,4096,26213,10000000,639.9658203125,0,false,0
"colliders",live512,stress,late_duplicate,512,512,2048,4096,7,4096,4096,4096,26431,10000000,645.2880859375,0,false,0
"colliders",highwater2048_live16,stress,unregistered,16,2048,2048,4096,0,4096,0,0,75340,10000000,1839.35546875,0,false,0
"colliders",highwater2048_live16,stress,unregistered,16,2048,2048,4096,1,4096,0,0,72956,10000000,1781.15234375,0,false,0
"colliders",highwater2048_live16,stress,unregistered,16,2048,2048,4096,2,4096,0,0,74639,10000000,1822.2412109375,0,false,0
"colliders",highwater2048_live16,stress,unregistered,16,2048,2048,4096,3,4096,0,0,75205,10000000,1836.0595703125,0,false,0
"colliders",highwater2048_live16,stress,unregistered,16,2048,2048,4096,4,4096,0,0,81327,10000000,1985.5224609375,0,false,0
"colliders",highwater2048_live16,stress,unregistered,16,2048,2048,4096,5,4096,0,0,77972,10000000,1903.61328125,0,false,0
"colliders",highwater2048_live16,stress,unregistered,16,2048,2048,4096,6,4096,0,0,81050,10000000,1978.759765625,0,false,0
"colliders",highwater2048_live16,stress,unregistered,16,2048,2048,4096,7,4096,0,0,81552,10000000,1991.015625,0,false,0
"colliders",highwater2048_live16,stress,late_duplicate,16,2048,2048,4096,0,4096,4096,4096,78242,10000000,1910.205078125,0,false,0
"colliders",highwater2048_live16,stress,late_duplicate,16,2048,2048,4096,1,4096,4096,4096,80612,10000000,1968.06640625,0,false,0
"colliders",highwater2048_live16,stress,late_duplicate,16,2048,2048,4096,2,4096,4096,4096,92318,10000000,2253.857421875,0,false,0
"colliders",highwater2048_live16,stress,late_duplicate,16,2048,2048,4096,3,4096,4096,4096,92438,10000000,2256.787109375,0,false,0
"colliders",highwater2048_live16,stress,late_duplicate,16,2048,2048,4096,4,4096,4096,4096,90965,10000000,2220.8251953125,0,false,0
"colliders",highwater2048_live16,stress,late_duplicate,16,2048,2048,4096,5,4096,4096,4096,90623,10000000,2212.4755859375,0,false,0
"colliders",highwater2048_live16,stress,late_duplicate,16,2048,2048,4096,6,4096,4096,4096,91558,10000000,2235.302734375,0,false,0
"colliders",highwater2048_live16,stress,late_duplicate,16,2048,2048,4096,7,4096,4096,4096,85713,10000000,2092.6025390625,0,false,0
