case,case_order,round,order,mode,warmup,span_id,span,ticks,thread_cycles,count,frequency,positive_colliders,negative_colliders,build_positive_first,activate_positive_first,published,validated,cleaned
box,0,0,0,0,0,3,colliders+,55,12128,1,10000000,1,1,1,0,1,1,1
box,0,0,0,0,0,4,colliders-,21,4909,1,10000000,1,1,1,0,1,1,1
box,0,0,0,0,0,5,publishtotal,600,126249,1,10000000,1,1,1,0,1,1,1
box,0,0,0,0,0,6,SetActive+,183,39190,1,10000000,1,1,1,0,1,1,1
box,0,0,0,0,0,7,SetActive-,184,39213,1,10000000,1,1,1,0,1,1,1
box,0,0,0,0,0,8,BuildSide+,432,91174,1,10000000,1,1,1,0,1,1,1
box,0,0,0,0,0,9,BuildSide-,185,39018,1,10000000,1,1,1,0,1,1,1
box,0,0,0,0,0,10,reserved10,0,0,0,10000000,1,1,1,0,1,1,1
box,0,0,0,0,0,11,reserved11,0,0,0,10000000,1,1,1,0,1,1,1
box,0,0,1,1,0,0,buildtotal,1045,221526,1,10000000,1,1,0,0,1,1,1
box,0,0,1,1,0,1,objects+,152,32524,1,10000000,1,1,0,0,1,1,1
box,0,0,1,1,0,2,objects-,409,87067,1,10000000,1,1,0,0,1,1,1
box,0,0,1,1,0,3,colliders+,28,6466,1,10000000,1,1,0,0,1,1,1
box,0,0,1,1,0,4,colliders-,56,12232,1,10000000,1,1,0,0,1,1,1
box,0,0,1,1,0,5,publishtotal,640,134994,1,10000000,1,1,0,0,1,1,1
box,0,0,1,1,0,6,SetActive+,205,43841,1,10000000,1,1,0,0,1,1,1
box,0,0,1,1,0,7,SetActive-,183,39056,1,10000000,1,1,0,0,1,1,1
box,0,0,1,1,0,8,BuildSide+,191,40238,1,10000000,1,1,0,0,1,1,1
box,0,0,1,1,0,9,BuildSide-,481,101367,1,10000000,1,1,0,0,1,1,1
box,0,0,1,1,0,10,reserved10,0,0,0,10000000,1,1,0,0,1,1,1
box,0,0,1,1,0,11,reserved11,0,0,0,10000000,1,1,0,0,1,1,1
box,0,0,2,3,0,0,buildtotal,997,210595,1,10000000,1,1,0,1,1,1,1
box,0,0,2,3,0,1,objects+,143,30519,1,10000000,1,1,0,1,1,1,1
box,0,0,2,3,0,2,objects-,420,89075,1,10000000,1,1,0,1,1,1,1
box,0,0,2,3,0,3,colliders+,23,5223,1,10000000,1,1,0,1,1,1,1
box,0,0,2,3,0,4,colliders-,58,12571,1,10000000,1,1,0,1,1,1,1
box,0,0,2,3,0,5,publishtotal,629,132418,1,10000000,1,1,0,1,1,1,1
box,0,0,2,3,0,6,SetActive+,318,67679,1,10000000,1,1,0,1,1,1,1
box,0,0,2,3,0,7,SetActive-,53,11511,1,10000000,1,1,0,1,1,1,1
box,0,0,2,3,0,8,BuildSide+,176,36998,1,10000000,1,1,0,1,1,1,1
box,0,0,2,3,0,9,BuildSide-,491,103587,1,10000000,1,1,0,1,1,1,1
box,0,0,2,3,0,10,reserved10,0,0,0,10000000,1,1,0,1,1,1,1
box,0,0,2,3,0,11,reserved11,0,0,0,10000000,1,1,0,1,1,1,1
box,0,0,3,2,0,0,buildtotal,963,203346,1,10000000,1,1,1,1,1,1,1
box,0,0,3,2,0,1,objects+,407,86491,1,10000000,1,1,1,1,1,1,1
box,0,0,3,2,0,2,objects-,140,29926,1,10000000,1,1,1,1,1,1,1
box,0,0,3,2,0,3,colliders+,62,13512,1,10000000,1,1,1,1,1,1,1
box,0,0,3,2,0,4,colliders-,22,5133,1,10000000,1,1,1,1,1,1,1
box,0,0,3,2,0,5,publishtotal,636,133875,1,10000000,1,1,1,1,1,1,1
box,0,0,3,2,0,6,SetActive+,326,69499,1,10000000,1,1,1,1,1,1,1
box,0,0,3,2,0,7,SetActive-,58,12677,1,10000000,1,1,1,1,1,1,1
box,0,0,3,2,0,8,BuildSide+,487,102731,1,10000000,1,1,1,1,1,1,1
box,0,0,3,2,0,9,BuildSide-,172,36267,1,10000000,1,1,1,1,1,1,1
box,0,0,3,2,0,10,reserved10,0,0,0,10000000,1,1,1,1,1,1,1
box,0,0,3,2,0,11,reserved11,0,0,0,10000000,1,1,1,1,1,1,1
box,0,1,0,1,0,0,buildtotal,926,195231,1,10000000,1,1,0,0,1,1,1
box,0,1,0,1,0,1,objects+,141,30344,1,10000000,1,1,0,0,1,1,1
box,0,1,0,1,0,2,objects-,392,83443,1,10000000,1,1,0,0,1,1,1
box,0,1,0,1,0,3,colliders+,24,5462,1,10000000,1,1,0,0,1,1,1
box,0,1,0,1,0,4,colliders-,48,10749,1,10000000,1,1,0,0,1,1,1
box,0,1,0,1,0,5,publishtotal,609,128349,1,10000000,1,1,0,0,1,1,1
box,0,1,0,1,0,6,SetActive+,194,41394,1,10000000,1,1,0,0,1,1,1
box,0,1,0,1,0,7,SetActive-,175,37411,1,10000000,1,1,0,0,1,1,1
box,0,1,0,1,0,8,BuildSide+,176,37031,1,10000000,1,1,0,0,1,1,1
box,0,1,0,1,0,9,BuildSide-,457,96348,1,10000000,1,1,0,0,1,1,1
box,0,1,0,1,0,10,reserved10,0,0,0,10000000,1,1,0,0,1,1,1
box,0,1,0,1,0,11,reserved11,0,0,0,10000000,1,1,0,0,1,1,1
box,0,1,1,2,0,0,buildtotal,942,198600,1,10000000,1,1,1,1,1,1,1
box,0,1,1,2,0,1,objects+,386,82066,1,10000000,1,1,1,1,1,1,1
box,0,1,1,2,0,2,objects-,144,31020,1,10000000,1,1,1,1,1,1,1
box,0,1,1,2,0,3,colliders+,52,11417,1,10000000,1,1,1,1,1,1,1
box,0,1,1,2,0,4,colliders-,26,5734,1,10000000,1,1,1,1,1,1,1
box,0,1,1,2,0,5,publishtotal,617,129902,1,10000000,1,1,1,1,1,1,1
box,0,1,1,2,0,6,SetActive+,316,67391,1,10000000,1,1,1,1,1,1,1
box,0,1,1,2,0,7,SetActive-,56,12273,1,10000000,1,1,1,1,1,1,1
box,0,1,1,2,0,8,BuildSide+,454,95852,1,10000000,1,1,1,1,1,1,1
box,0,1,1,2,0,9,BuildSide-,181,38021,1,10000000,1,1,1,1,1,1,1
box,0,1,1,2,0,10,reserved10,0,0,0,10000000,1,1,1,1,1,1,1
box,0,1,1,2,0,11,reserved11,0,0,0,10000000,1,1,1,1,1,1,1
box,0,1,2,0,0,0,buildtotal,993,209528,1,10000000,1,1,1,0,1,1,1
box,0,1,2,0,0,1,objects+,403,85726,1,10000000,1,1,1,0,1,1,1
box,0,1,2,0,0,2,objects-,142,30582,1,10000000,1,1,1,0,1,1,1
box,0,1,2,0,0,3,colliders+,55,12012,1,10000000,1,1,1,0,1,1,1
box,0,1,2,0,0,4,colliders-,28,6196,1,10000000,1,1,1,0,1,1,1
box,0,1,2,0,0,5,publishtotal,614,129213,1,10000000,1,1,1,0,1,1,1
box,0,1,2,0,0,6,SetActive+,183,39032,1,10000000,1,1,1,0,1,1,1
box,0,1,2,0,0,7,SetActive-,182,39021,1,10000000,1,1,1,0,1,1,1
box,0,1,2,0,0,8,BuildSide+,474,99861,1,10000000,1,1,1,0,1,1,1
box,0,1,2,0,0,9,BuildSide-,181,38009,1,10000000,1,1,1,0,1,1,1
box,0,1,2,0,0,10,reserved10,0,0,0,10000000,1,1,1,0,1,1,1
box,0,1,2,0,0,11,reserved11,0,0,0,10000000,1,1,1,0,1,1,1
box,0,1,3,3,0,0,buildtotal,918,195650,1,10000000,1,1,0,1,1,1,1
box,0,1,3,3,0,1,objects+,141,30366,1,10000000,1,1,0,1,1,1,1
box,0,1,3,3,0,2,objects-,374,79624,1,10000000,1,1,0,1,1,1,1
box,0,1,3,3,0,3,colliders+,34,7574,1,10000000,1,1,0,1,1,1,1
box,0,1,3,3,0,4,colliders-,50,11080,1,10000000,1,1,0,1,1,1,1
box,0,1,3,3,0,5,publishtotal,592,124737,1,10000000,1,1,0,1,1,1,1
box,0,1,3,3,0,6,SetActive+,313,66625,1,10000000,1,1,0,1,1,1,1
box,0,1,3,3,0,7,SetActive-,51,11151,1,10000000,1,1,0,1,1,1,1
box,0,1,3,3,0,8,BuildSide+,186,39146,1,10000000,1,1,0,1,1,1,1
box,0,1,3,3,0,9,BuildSide-,440,92673,1,10000000,1,1,0,1,1,1,1
box,0,1,3,3,0,10,reserved10,0,0,0,10000000,1,1,0,1,1,1,1
box,0,1,3,3,0,11,reserved11,0,0,0,10000000,1,1,0,1,1,1,1
box,0,2,0,2,0,0,buildtotal,868,182873,1,10000000,1,1,1,1,1,1,1
box,0,2,0,2,0,1,objects+,348,73859,1,10000000,1,1,1,1,1,1,1
box,0,2,0,2,0,2,objects-,146,31185,1,10000000,1,1,1,1,1,1,1
box,0,2,0,2,0,3,colliders+,47,10322,1,10000000,1,1,1,1,1,1,1
box,0,2,0,2,0,4,colliders-,22,4980,1,10000000,1,1,1,1,1,1,1
box,0,2,0,2,0,5,publishtotal,566,118923,1,10000000,1,1,1,1,1,1,1
box,0,2,0,2,0,6,SetActive+,286,60809,1,10000000,1,1,1,1,1,1,1
box,0,2,0,2,0,7,SetActive-,53,11750,1,10000000,1,1,1,1,1,1,1
box,0,2,0,2,0,8,BuildSide+,409,86103,1,10000000,1,1,1,1,1,1,1
box,0,2,0,2,0,9,BuildSide-,178,37380,1,10000000,1,1,1,1,1,1,1
box,0,2,0,2,0,10,reserved10,0,0,0,10000000,1,1,1,1,1,1,1
box,0,2,0,2,0,11,reserved11,0,0,0,10000000,1,1,1,1,1,1,1
box,0,2,1,3,0,0,buildtotal,905,191186,1,10000000,1,1,0,1,1,1,1
box,0,2,1,3,0,1,objects+,135,29001,1,10000000,1,1,0,1,1,1,1
box,0,2,1,3,0,2,objects-,361,76774,1,10000000,1,1,0,1,1,1,1
box,0,2,1,3,0,3,colliders+,29,6621,1,10000000,1,1,0,1,1,1,1
box,0,2,1,3,0,4,colliders-,50,10892,1,10000000,1,1,0,1,1,1,1
box,0,2,1,3,0,5,publishtotal,596,125518,1,10000000,1,1,0,1,1,1,1
box,0,2,1,3,0,6,SetActive+,307,65236,1,10000000,1,1,0,1,1,1,1
box,0,2,1,3,0,7,SetActive-,59,12895,1,10000000,1,1,0,1,1,1,1
box,0,2,1,3,0,8,BuildSide+,176,37007,1,10000000,1,1,0,1,1,1,1
box,0,2,1,3,0,9,BuildSide-,430,90747,1,10000000,1,1,0,1,1,1,1
box,0,2,1,3,0,10,reserved10,0,0,0,10000000,1,1,0,1,1,1,1
box,0,2,1,3,0,11,reserved11,0,0,0,10000000,1,1,0,1,1,1,1
box,0,2,2,1,0,0,buildtotal,892,188356,1,10000000,1,1,0,0,1,1,1
box,0,2,2,1,0,1,objects+,136,29079,1,10000000,1,1,0,0,1,1,1
box,0,2,2,1,0,2,objects-,365,77493,1,10000000,1,1,0,0,1,1,1
box,0,2,2,1,0,3,colliders+,21,4793,1,10000000,1,1,0,0,1,1,1
box,0,2,2,1,0,4,colliders-,50,10982,1,10000000,1,1,0,0,1,1,1
box,0,2,2,1,0,5,publishtotal,575,121108,1,10000000,1,1,0,0,1,1,1
box,0,2,2,1,0,6,SetActive+,174,37231,1,10000000,1,1,0,0,1,1,1
box,0,2,2,1,0,7,SetActive-,172,36601,1,10000000,1,1,0,0,1,1,1
box,0,2,2,1,0,8,BuildSide+,167,35097,1,10000000,1,1,0,0,1,1,1
box,0,2,2,1,0,9,BuildSide-,430,90431,1,10000000,1,1,0,0,1,1,1
box,0,2,2,1,0,10,reserved10,0,0,0,10000000,1,1,0,0,1,1,1
box,0,2,2,1,0,11,reserved11,0,0,0,10000000,1,1,0,0,1,1,1
box,0,2,3,0,0,0,buildtotal,926,195561,1,10000000,1,1,1,0,1,1,1
box,0,2,3,0,0,1,objects+,375,79785,1,10000000,1,1,1,0,1,1,1
box,0,2,3,0,0,2,objects-,134,28684,1,10000000,1,1,1,0,1,1,1
box,0,2,3,0,0,3,colliders+,54,11719,1,10000000,1,1,1,0,1,1,1
box,0,2,3,0,0,4,colliders-,21,4682,1,10000000,1,1,1,0,1,1,1
box,0,2,3,0,0,5,publishtotal,620,130632,1,10000000,1,1,1,0,1,1,1
box,0,2,3,0,0,6,SetActive+,206,44022,1,10000000,1,1,1,0,1,1,1
box,0,2,3,0,0,7,SetActive-,177,37941,1,10000000,1,1,1,0,1,1,1
box,0,2,3,0,0,8,BuildSide+,444,93609,1,10000000,1,1,1,0,1,1,1
box,0,2,3,0,0,9,BuildSide-,165,34594,1,10000000,1,1,1,0,1,1,1
box,0,2,3,0,0,10,reserved10,0,0,0,10000000,1,1,1,0,1,1,1
box,0,2,3,0,0,11,reserved11,0,0,0,10000000,1,1,1,0,1,1,1
box,0,3,0,3,0,0,buildtotal,897,189662,1,10000000,1,1,0,1,1,1,1
box,0,3,0,3,0,1,objects+,132,28463,1,10000000,1,1,0,1,1,1,1
box,0,3,0,3,0,2,objects-,358,76101,1,10000000,1,1,0,1,1,1,1
box,0,3,0,3,0,3,colliders+,22,4999,1,10000000,1,1,0,1,1,1,1
box,0,3,0,3,0,4,colliders-,52,11347,1,10000000,1,1,0,1,1,1,1
box,0,3,0,3,0,5,publishtotal,629,132628,1,10000000,1,1,0,1,1,1,1
box,0,3,0,3,0,6,SetActive+,328,69955,1,10000000,1,1,0,1,1,1,1
box,0,3,0,3,0,7,SetActive-,52,11267,1,10000000,1,1,0,1,1,1,1
box,0,3,0,3,0,8,BuildSide+,166,34823,1,10000000,1,1,0,1,1,1,1
box,0,3,0,3,0,9,BuildSide-,434,91625,1,10000000,1,1,0,1,1,1,1
box,0,3,0,3,0,10,reserved10,0,0,0,10000000,1,1,0,1,1,1,1
box,0,3,0,3,0,11,reserved11,0,0,0,10000000,1,1,0,1,1,1,1
box,0,3,1,0,0,0,buildtotal,899,189883,1,10000000,1,1,1,0,1,1,1
box,0,3,1,0,0,1,objects+,372,79177,1,10000000,1,1,1,0,1,1,1
box,0,3,1,0,0,2,objects-,135,28953,1,10000000,1,1,1,0,1,1,1
box,0,3,1,0,0,3,colliders+,62,13697,1,10000000,1,1,1,0,1,1,1
box,0,3,1,0,0,4,colliders-,22,5011,1,10000000,1,1,1,0,1,1,1
box,0,3,1,0,0,5,publishtotal,582,122687,1,10000000,1,1,1,0,1,1,1
box,0,3,1,0,0,6,SetActive+,171,36461,1,10000000,1,1,1,0,1,1,1
box,0,3,1,0,0,7,SetActive-,175,37369,1,10000000,1,1,1,0,1,1,1
box,0,3,1,0,0,8,BuildSide+,449,94773,1,10000000,1,1,1,0,1,1,1
box,0,3,1,0,0,9,BuildSide-,168,35228,1,10000000,1,1,1,0,1,1,1
box,0,3,1,0,0,10,reserved10,0,0,0,10000000,1,1,1,0,1,1,1
box,0,3,1,0,0,11,reserved11,0,0,0,10000000,1,1,1,0,1,1,1
box,0,3,2,2,0,0,buildtotal,928,196092,1,10000000,1,1,1,1,1,1,1
box,0,3,2,2,0,1,objects+,370,78762,1,10000000,1,1,1,1,1,1,1
box,0,3,2,2,0,2,objects-,167,35708,1,10000000,1,1,1,1,1,1,1
box,0,3,2,2,0,3,colliders+,62,13480,1,10000000,1,1,1,1,1,1,1
box,0,3,2,2,0,4,colliders-,20,4660,1,10000000,1,1,1,1,1,1,1
box,0,3,2,2,0,5,publishtotal,592,124708,1,10000000,1,1,1,1,1,1,1
box,0,3,2,2,0,6,SetActive+,297,63406,1,10000000,1,1,1,1,1,1,1
box,0,3,2,2,0,7,SetActive-,53,11524,1,10000000,1,1,1,1,1,1,1
box,0,3,2,2,0,8,BuildSide+,446,94075,1,10000000,1,1,1,1,1,1,1
box,0,3,2,2,0,9,BuildSide-,197,41575,1,10000000,1,1,1,1,1,1,1
box,0,3,2,2,0,10,reserved10,0,0,0,10000000,1,1,1,1,1,1,1
box,0,3,2,2,0,11,reserved11,0,0,0,10000000,1,1,1,1,1,1,1
box,0,3,3,1,0,0,buildtotal,946,199372,1,10000000,1,1,0,0,1,1,1
box,0,3,3,1,0,1,objects+,130,27995,1,10000000,1,1,0,0,1,1,1
box,0,3,3,1,0,2,objects-,378,80355,1,10000000,1,1,0,0,1,1,1
box,0,3,3,1,0,3,colliders+,21,5011,1,10000000,1,1,0,0,1,1,1
box,0,3,3,1,0,4,colliders-,48,10554,1,10000000,1,1,0,0,1,1,1
box,0,3,3,1,0,5,publishtotal,596,125627,1,10000000,1,1,0,0,1,1,1
box,0,3,3,1,0,6,SetActive+,178,38093,1,10000000,1,1,0,0,1,1,1
box,0,3,3,1,0,7,SetActive-,171,36864,1,10000000,1,1,0,0,1,1,1
box,0,3,3,1,0,8,BuildSide+,163,34227,1,10000000,1,1,0,0,1,1,1
box,0,3,3,1,0,9,BuildSide-,442,93079,1,10000000,1,1,0,0,1,1,1
box,0,3,3,1,0,10,reserved10,0,0,0,10000000,1,1,0,0,1,1,1
box,0,3,3,1,0,11,reserved11,0,0,0,10000000,1,1,0,0,1,1,1
box,0,4,0,0,0,0,buildtotal,945,199360,1,10000000,1,1,1,0,1,1,1
box,0,4,0,0,0,1,objects+,390,83005,1,10000000,1,1,1,0,1,1,1
box,0,4,0,0,0,2,objects-,139,29690,1,10000000,1,1,1,0,1,1,1
box,0,4,0,0,0,3,colliders+,62,13426,1,10000000,1,1,1,0,1,1,1
box,0,4,0,0,0,4,colliders-,21,4920,1,10000000,1,1,1,0,1,1,1
box,0,4,0,0,0,5,publishtotal,594,125182,1,10000000,1,1,1,0,1,1,1
box,0,4,0,0,0,6,SetActive+,176,37544,1,10000000,1,1,1,0,1,1,1
box,0,4,0,0,0,7,SetActive-,176,37846,1,10000000,1,1,1,0,1,1,1
box,0,4,0,0,0,8,BuildSide+,467,98579,1,10000000,1,1,1,0,1,1,1
box,0,4,0,0,0,9,BuildSide-,170,35816,1,10000000,1,1,1,0,1,1,1
box,0,4,0,0,0,10,reserved10,0,0,0,10000000,1,1,1,0,1,1,1
box,0,4,0,0,0,11,reserved11,0,0,0,10000000,1,1,1,0,1,1,1
box,0,4,1,1,0,0,buildtotal,1039,219852,1,10000000,1,1,0,0,1,1,1
box,0,4,1,1,0,1,objects+,156,33462,1,10000000,1,1,0,0,1,1,1
box,0,4,1,1,0,2,objects-,385,82058,1,10000000,1,1,0,0,1,1,1
box,0,4,1,1,0,3,colliders+,23,5209,1,10000000,1,1,0,0,1,1,1
box,0,4,1,1,0,4,colliders-,52,11255,1,10000000,1,1,0,0,1,1,1
box,0,4,1,1,0,5,publishtotal,955,161855,1,10000000,1,1,0,0,1,1,1
box,0,4,1,1,0,6,SetActive+,216,46047,1,10000000,1,1,0,0,1,1,1
box,0,4,1,1,0,7,SetActive-,210,45025,1,10000000,1,1,0,0,1,1,1
box,0,4,1,1,0,8,BuildSide+,190,40083,1,10000000,1,1,0,0,1,1,1
box,0,4,1,1,0,9,BuildSide-,452,95441,1,10000000,1,1,0,0,1,1,1
box,0,4,1,1,0,10,reserved10,0,0,0,10000000,1,1,0,0,1,1,1
box,0,4,1,1,0,11,reserved11,0,0,0,10000000,1,1,0,0,1,1,1
box,0,4,2,3,0,0,buildtotal,897,189339,1,10000000,1,1,0,1,1,1,1
box,0,4,2,3,0,1,objects+,148,31790,1,10000000,1,1,0,1,1,1,1
box,0,4,2,3,0,2,objects-,354,75238,1,10000000,1,1,0,1,1,1,1
box,0,4,2,3,0,3,colliders+,22,4966,1,10000000,1,1,0,1,1,1,1
box,0,4,2,3,0,4,colliders-,50,10929,1,10000000,1,1,0,1,1,1,1
box,0,4,2,3,0,5,publishtotal,597,125698,1,10000000,1,1,0,1,1,1,1
box,0,4,2,3,0,6,SetActive+,317,67428,1,10000000,1,1,0,1,1,1,1
box,0,4,2,3,0,7,SetActive-,53,11531,1,10000000,1,1,0,1,1,1,1
box,0,4,2,3,0,8,BuildSide+,182,38101,1,10000000,1,1,0,1,1,1,1
box,0,4,2,3,0,9,BuildSide-,418,88221,1,10000000,1,1,0,1,1,1,1
box,0,4,2,3,0,10,reserved10,0,0,0,10000000,1,1,0,1,1,1,1
box,0,4,2,3,0,11,reserved11,0,0,0,10000000,1,1,0,1,1,1,1
box,0,4,3,2,0,0,buildtotal,1014,214046,1,10000000,1,1,1,1,1,1,1
box,0,4,3,2,0,1,objects+,419,89122,1,10000000,1,1,1,1,1,1,1
box,0,4,3,2,0,2,objects-,133,28524,1,10000000,1,1,1,1,1,1,1
box,0,4,3,2,0,3,colliders+,59,12827,1,10000000,1,1,1,1,1,1,1
box,0,4,3,2,0,4,colliders-,24,5437,1,10000000,1,1,1,1,1,1,1
box,0,4,3,2,0,5,publishtotal,624,131486,1,10000000,1,1,1,1,1,1,1
box,0,4,3,2,0,6,SetActive+,327,69497,1,10000000,1,1,1,1,1,1,1
box,0,4,3,2,0,7,SetActive-,53,11703,1,10000000,1,1,1,1,1,1,1
box,0,4,3,2,0,8,BuildSide+,495,104154,1,10000000,1,1,1,1,1,1,1
box,0,4,3,2,0,9,BuildSide-,167,35220,1,10000000,1,1,1,1,1,1,1
box,0,4,3,2,0,10,reserved10,0,0,0,10000000,1,1,1,1,1,1,1
box,0,4,3,2,0,11,reserved11,0,0,0,10000000,1,1,1,1,1,1,1
box,0,5,0,1,0,0,buildtotal,962,203196,1,10000000,1,1,0,0,1,1,1
box,0,5,0,1,0,1,objects+,144,31006,1,10000000,1,1,0,0,1,1,1
box,0,5,0,1,0,2,objects-,387,82268,1,10000000,1,1,0,0,1,1,1
box,0,5,0,1,0,3,colliders+,25,5736,1,10000000,1,1,0,0,1,1,1
box,0,5,0,1,0,4,colliders-,58,12758,1,10000000,1,1,0,0,1,1,1
box,0,5,0,1,0,5,publishtotal,625,131709,1,10000000,1,1,0,0,1,1,1
box,0,5,0,1,0,6,SetActive+,188,40029,1,10000000,1,1,0,0,1,1,1
box,0,5,0,1,0,7,SetActive-,189,40378,1,10000000,1,1,0,0,1,1,1
box,0,5,0,1,0,8,BuildSide+,181,38087,1,10000000,1,1,0,0,1,1,1
box,0,5,0,1,0,9,BuildSide-,463,97677,1,10000000,1,1,0,0,1,1,1
box,0,5,0,1,0,10,reserved10,0,0,0,10000000,1,1,0,0,1,1,1
box,0,5,0,1,0,11,reserved11,0,0,0,10000000,1,1,0,0,1,1,1
box,0,5,1,2,0,0,buildtotal,1073,226433,1,10000000,1,1,1,1,1,1,1
box,0,5,1,2,0,1,objects+,434,92272,1,10000000,1,1,1,1,1,1,1
box,0,5,1,2,0,2,objects-,148,31786,1,10000000,1,1,1,1,1,1,1
box,0,5,1,2,0,3,colliders+,68,15004,1,10000000,1,1,1,1,1,1,1
box,0,5,1,2,0,4,colliders-,24,5565,1,10000000,1,1,1,1,1,1,1
box,0,5,1,2,0,5,publishtotal,671,141348,1,10000000,1,1,1,1,1,1,1
box,0,5,1,2,0,6,SetActive+,352,74661,1,10000000,1,1,1,1,1,1,1
box,0,5,1,2,0,7,SetActive-,52,11477,1,10000000,1,1,1,1,1,1,1
box,0,5,1,2,0,8,BuildSide+,519,109236,1,10000000,1,1,1,1,1,1,1
box,0,5,1,2,0,9,BuildSide-,185,38828,1,10000000,1,1,1,1,1,1,1
